Adv2,INTERACTABLES,78,12,,,,,
48,6,12,28,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,6,6
49,6,4,18,GRIND_RAIL__START_GROUND,-5,-2,10,2
50,6,20,31,GRIND_RAIL__END_ALTERNATE,-4,-2,8,2
52,6,4,28,BOUNCY_BAR,0,0,0,0
53,6,28,21,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
53,6,17,24,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,24
53,6,15,24,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,2,24
53,6,15,22,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,2
54,6,0,21,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
66,6,3,12,TOGGLE__GOAL,0,0,0,0
19,7,13,4,RAMP,0,0,0,0
23,7,10,22,SPIKES__HIDING_UP,0,0,0,0
24,7,9,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,21
24,7,7,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,2,21
24,7,7,2,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,2
24,7,20,1,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
24,7,24,1,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
25,7,25,14,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,24
25,7,16,14,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,24
27,7,0,13,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,24
27,7,9,13,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,24
28,7,4,4,BOUNCY_BAR,0,0,0,0
32,7,20,12,SPRING__BIG_UPRIGHT,0,0,0,0
40,7,16,22,SPRING__SMALL_UPRIGHT,0,0,0,0
40,7,28,27,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,12,3
40,7,4,22,GRIND_RAIL__END_GROUND,-6,-2,12,2
40,7,25,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,15,5
40,7,23,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,2,6
41,7,14,3,DECORATION,4,0,0,0
44,7,8,4,GRIND_RAIL__END_ALTERNATE,-6,-2,12,2
46,7,13,4,RAMP,0,0,0,0
46,7,31,16,SPIKES__NORMAL_UP,0,0,0,0
47,7,17,6,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,22
47,7,15,6,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,2,22
47,7,15,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,2
50,7,28,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
51,7,0,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
51,7,3,4,CEILING_SLOPE__A,0,0,7,15
54,7,21,10,RAMP,0,0,0,0
56,7,15,19,SPECIAL_RING,0,0,0,0
66,7,3,28,TOGGLE__GOAL,0,0,0,0
66,7,3,4,TOGGLE__GOAL,0,0,0,0
28,8,22,5,DECORATION,6,0,0,0
29,8,2,5,DECORATION,6,0,0,0
33,8,10,2,SPRING__SMALL_UPLEFT,1,0,0,0
37,8,24,5,DECORATION,6,0,0,0
37,8,10,5,DECORATION,6,0,0,0
37,8,20,5,DECORATION,6,0,0,0
38,8,24,6,GRIND_RAIL__START_GROUND,-6,-2,12,2
38,8,3,6,SPECIAL_RING,0,0,0,0
40,8,4,20,BOOSTER,0,0,0,0
40,8,28,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,12,2
42,8,17,6,ROTATING_HANDLE,0,0,0,0
43,8,10,4,BOUNCY_BAR,0,0,0,0
43,8,25,20,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,24
43,8,23,20,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,2,24
43,8,23,18,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,2
44,8,4,17,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
44,8,8,17,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
46,8,26,20,SPRING__UP,2,0,0,0
46,8,6,20,SPIKES__HIDING_UP,0,0,0,0
50,8,7,26,ROTATING_HANDLE,0,0,0,0
50,8,29,2,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,7
51,8,8,14,SPRING__UP,3,0,0,0
51,8,0,2,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,12,4
51,8,0,6,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,12,3
52,8,16,7,CORK_SCREW__START,-2,-11,4,12
54,8,24,7,CORK_SCREW__STOP,-2,-11,4,12
56,8,5,8,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,24
56,8,3,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,1,2,23
56,8,3,6,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,2
56,8,16,5,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
56,8,20,5,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
56,8,28,0,SPRING__SMALL_UPLEFT,0,0,0,0
66,8,3,20,TOGGLE__GOAL,0,0,0,0
50,9,12,22,DECORATION,1,0,0,0
50,9,23,26,COMMON_THIN_PLATFORM,0,0,0,0
50,9,29,26,COMMON_THIN_PLATFORM,0,0,0,0
53,9,17,24,RAMP,0,0,0,0
54,9,24,0,BOUNCY_BAR,0,0,0,0
54,9,4,8,ROTATING_HANDLE,0,0,0,0
58,9,25,4,RAMP,1,0,0,0
58,9,12,9,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
58,9,16,9,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
58,9,19,9,CEILING_SLOPE__A,0,0,7,15
66,9,3,12,TOGGLE__GOAL,0,0,0,0
50,10,30,4,SPRING__UP,3,0,0,0
50,10,22,4,SPRING__UP,0,0,0,0
53,10,20,8,SPRING__RIGHT,2,0,0,0
58,10,24,22,SPRING__UP,3,0,0,0
58,10,16,10,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,12,4
58,10,16,14,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,12,3
58,10,13,10,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,7
59,10,30,16,INCLINE_RAMP,0,0,2,12
62,10,8,4,GRIND_RAIL__START_GROUND,-5,-2,10,2
62,10,0,3,SPECIAL_RING,0,0,0,0
66,10,3,28,TOGGLE__GOAL,0,0,0,0
66,10,3,4,TOGGLE__GOAL,0,0,0,0
63,11,25,8,GRIND_RAIL__END_ALTERNATE,-5,-2,10,2
63,11,30,7,DECORATION,4,0,0,0
66,11,1,7,GOAL_LEVER,0,0,0,0
