Adv2,INTERACTABLES,84,12,,,,,
27,7,6,31,ARROW_PLATFORM__UP,0,-42,0,42
27,7,24,31,ARROW_PLATFORM__UP,0,-18,0,18
27,7,18,21,SPECIAL_RING,0,0,0,0
30,7,12,2,SPRING__RIGHT,2,0,0,0
30,7,11,28,KEYBOARD_VERTICAL,1,-12,2,24
33,7,26,16,SPRING__UP,0,0,0,0
33,7,12,28,CEILING_SLOPE__A,0,0,6,16
35,7,8,28,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
35,7,18,28,SPIKES__NORMAL_DOWN,0,0,0,0
36,7,0,4,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
39,7,24,14,SPRING__RIGHT,3,0,0,0
40,7,26,16,SPRING__UP,3,0,0,0
41,7,8,7,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,12,4
41,7,8,11,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,12,4
46,7,16,4,GRIND_RAIL__START_AIR,-12,-3,24,3
57,7,21,28,RAMP,0,0,0,0
58,7,22,31,ARROW_PLATFORM__UP,0,-29,0,29
59,7,26,28,ARROW_PLATFORM__RIGHT,0,0,27,0
59,7,11,28,SPIKES__NORMAL_UP,0,0,0,0
62,7,31,16,KEYBOARD_VERTICAL,1,-12,2,24
63,7,11,16,KEYBOARD_VERTICAL,-1,-12,2,24
67,7,16,26,SPRING__RIGHT,2,0,0,0
68,7,20,4,ARROW_PLATFORM__UP,0,-24,0,24
6,8,12,20,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
7,8,2,20,SPRING__UP,1,0,0,0
9,8,27,27,LIGHT_BRIDGE,0,0,0,0
10,8,16,26,BOOSTER,0,0,0,0
11,8,10,8,SPRING__UP,2,0,0,0
15,8,26,14,DASH_RING,4,0,0,0
21,8,12,8,CEILING_SLOPE__A,0,0,6,16
22,8,28,28,SPRING__BIG_UPRIGHT,0,0,0,0
23,8,7,8,KEYBOARD_VERTICAL,-1,-12,2,24
26,8,8,20,SPRING__UP,1,0,0,0
28,8,4,30,SPRING__RIGHT,1,0,0,0
28,8,6,8,SPRING__DOWN,2,0,0,0
31,8,3,14,KEYBOARD_VERTICAL,-1,-6,2,12
33,8,14,20,SPRING__UP,3,0,0,0
36,8,15,9,LIGHT_BRIDGE,0,0,0,0
38,8,30,25,NOTE_BLOCK__2,0,0,0,0
38,8,30,23,NOTE_BLOCK__2,0,0,0,0
38,8,26,25,NOTE_BLOCK__2,0,0,0,0
38,8,26,23,NOTE_BLOCK__2,0,0,0,0
39,8,30,16,NOTE_BLOCK__2,0,0,0,0
39,8,30,18,NOTE_BLOCK__2,0,0,0,0
39,8,2,25,NOTE_BLOCK__2,0,0,0,0
39,8,2,23,NOTE_BLOCK__2,0,0,0,0
40,8,2,16,NOTE_BLOCK__2,0,0,0,0
40,8,2,18,NOTE_BLOCK__2,0,0,0,0
40,8,6,18,NOTE_BLOCK__2,0,0,0,0
40,8,6,16,NOTE_BLOCK__2,0,0,0,0
41,8,2,20,BOOSTER,0,0,0,0
49,8,16,2,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
50,8,22,4,NOTE_BLOCK__2,0,0,0,0
50,8,26,4,NOTE_BLOCK__2,0,0,0,0
50,8,22,6,NOTE_BLOCK__2,0,0,0,0
50,8,26,6,NOTE_BLOCK__2,0,0,0,0
50,8,30,4,NOTE_BLOCK__2,0,0,0,0
50,8,30,6,NOTE_BLOCK__2,0,0,0,0
51,8,26,2,NOTE_BLOCK__2,0,0,0,0
51,8,26,0,NOTE_BLOCK__2,0,0,0,0
51,8,30,0,NOTE_BLOCK__2,0,0,0,0
51,8,30,2,NOTE_BLOCK__2,0,0,0,0
52,8,2,0,NOTE_BLOCK__2,0,0,0,0
52,8,2,2,NOTE_BLOCK__2,0,0,0,0
53,8,18,8,SPIKES__NORMAL_UP,0,0,0,0
57,8,24,14,SPRING__BIG_UPRIGHT,1,0,0,0
60,8,8,25,SPECIAL_RING,0,0,0,0
63,8,9,13,LIGHT_GLOBE,0,0,0,0
7,9,16,27,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,12,4
7,9,16,31,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,12,4
7,9,14,19,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,16,4
8,9,6,12,SPRING__UP,0,0,0,0
10,9,10,10,SPRING__LEFT,1,0,0,0
12,9,0,12,CEILING_SLOPE__A,0,0,6,16
13,9,6,24,SPIKES__NORMAL_UP,0,0,0,0
13,9,10,24,SPIKES__NORMAL_UP,0,0,0,0
15,9,10,24,SPRING__UP,1,0,0,0
15,9,24,0,GRIND_RAIL__START_AIR,-12,-3,24,3
17,9,8,21,ARROW_PLATFORM__UP,0,-28,0,28
18,9,0,12,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
21,9,14,18,SPRING__UP,3,0,0,0
22,9,16,16,SPRING__LEFT,1,0,0,0
22,9,30,24,SPRING__UP,2,0,0,0
23,9,31,12,KEYBOARD_VERTICAL,-1,-12,2,24
23,9,19,30,KEYBOARD_VERTICAL,1,-6,2,12
32,9,20,22,SPRING__RIGHT,2,0,0,0
34,9,30,12,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
35,9,8,22,SPRING__LEFT,2,0,0,0
53,9,25,24,SPIKES__NORMAL_UP,0,0,0,0
54,9,27,25,LIGHT_BRIDGE,0,0,0,0
57,9,24,14,GRIND_RAIL__START_GROUND,-12,-4,24,4
58,9,22,2,SPRING__BIG_UPLEFT,1,0,0,0
59,9,8,24,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
59,9,12,24,SPRING__UP,1,0,0,0
59,9,25,24,KEYBOARD_VERTICAL,1,-12,2,24
59,9,25,6,KEYBOARD_VERTICAL,1,-6,2,12
60,9,23,24,KEYBOARD_VERTICAL,-1,-12,2,24
61,9,28,12,ARROW_PLATFORM__RIGHT,0,0,21,0
7,10,22,28,SPRING__UP,3,0,0,0
9,10,12,2,SPRING__RIGHT,1,0,0,0
10,10,4,26,SPRING__RIGHT,1,0,0,0
12,10,2,4,SPRING__UP,3,0,0,0
16,10,26,22,SPRING__UP,0,0,0,0
17,10,8,14,SPRING__RIGHT,1,0,0,0
17,10,21,16,LIGHT_BRIDGE,1,0,0,0
19,10,16,20,SPRING__RIGHT,1,0,0,0
20,10,5,22,RAMP,1,0,0,0
23,10,31,4,KEYBOARD_VERTICAL,-1,-12,2,24
53,10,18,16,SPRING__UP,1,0,0,0
59,10,25,16,KEYBOARD_VERTICAL,1,-12,2,24
60,10,23,16,KEYBOARD_VERTICAL,-1,-12,2,24
7,11,30,2,SPIKES__NORMAL_UP,0,0,0,0
8,11,30,2,SPIKES__NORMAL_UP,0,0,0,0
8,11,26,2,SPIKES__NORMAL_UP,0,0,0,0
8,11,22,2,SPIKES__NORMAL_UP,0,0,0,0
8,11,18,2,SPIKES__NORMAL_UP,0,0,0,0
8,11,14,2,SPIKES__NORMAL_UP,0,0,0,0
8,11,10,2,SPIKES__NORMAL_UP,0,0,0,0
8,11,6,2,SPIKES__NORMAL_UP,0,0,0,0
8,11,2,2,SPIKES__NORMAL_UP,0,0,0,0
12,11,12,5,ARROW_PLATFORM__UP,0,-15,0,15
20,11,8,23,ARROW_PLATFORM__UP,0,-24,0,24
22,11,28,0,SPRING__RIGHT,1,0,0,0
23,11,8,4,SPRING__BIG_UPRIGHT,1,0,0,0
56,11,20,12,SPRING__RIGHT,1,0,0,0
58,11,1,14,RAMP,1,0,0,0
60,11,23,2,KEYBOARD_VERTICAL,-1,-6,2,12
60,11,0,10,SPRING__BIG_UPRIGHT,0,0,0,0
