Adv2,INTERACTABLES,42,10,,,,,
29,1,18,16,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,13
29,1,17,28,SPIKES__HIDING_UP,79,-60,0,0
32,1,8,2,SPIKES__NORMAL_LEFT,-8,-34,0,0
32,1,8,6,SPIKES__NORMAL_LEFT,-8,-38,0,0
37,1,21,0,TRACK,50,0,40,4
37,1,31,11,TRACK_AIR_CORNER,0,-43,0,0
37,1,24,15,TRACK_AIR_CORNER,0,-47,0,0
37,1,25,16,TRACK,0,60,50,4
37,1,31,23,TRACK_AIR_CORNER,2,-55,0,0
38,1,28,0,TRACK,0,20,15,5
38,1,0,11,TRACK,0,20,15,7
38,1,28,11,TRACK,-40,0,30,6
38,1,29,12,TRACK_AIR_CORNER,3,-44,0,0
38,1,18,15,TRACK_AIR_CORNER,1,-47,0,0
38,1,17,16,TRACK,-30,0,20,3
38,1,0,22,TRACK,40,0,30,8
38,1,28,22,TRACK,0,20,15,9
38,1,29,22,TRACK_AIR_CORNER,1,-54,0,0
13,2,29,12,TOGGLE_GRAVITY,1,0,2,16
13,2,18,27,SPRING__UP,0,-91,0,0
14,2,7,5,CONVEYOR_BELT,0,0,13,5
14,2,19,5,CONVEYOR_BELT,0,0,13,5
14,2,8,9,CONVEYOR_BELT,1,0,13,5
14,2,20,9,CONVEYOR_BELT,1,0,13,5
14,2,2,12,TOGGLE_GRAVITY,2,0,2,17
14,2,6,26,SPIKES__NORMAL_UP,58,-90,0,0
14,2,10,26,SPIKES__NORMAL_UP,54,-90,0,0
14,2,14,26,SPIKES__NORMAL_UP,50,-90,0,0
15,2,2,8,SPIKES__NORMAL_UP,30,-72,0,0
15,2,29,12,TOGGLE_GRAVITY,2,0,2,17
15,2,2,14,SPIKES__NORMAL_DOWN,30,-78,0,0
15,2,9,26,SPIKES__NORMAL_UP,23,-90,0,0
15,2,13,26,SPIKES__NORMAL_UP,19,-90,0,0
15,2,17,26,SPIKES__NORMAL_UP,15,-90,0,0
16,2,8,3,SPRING__UP,1,-67,0,0
16,2,2,12,TOGGLE_GRAVITY,1,0,2,17
16,2,16,16,SPIKES__NORMAL_LEFT,-16,-80,0,0
16,2,16,20,SPIKES__NORMAL_LEFT,-16,-84,0,0
16,2,16,24,SPIKES__NORMAL_LEFT,-16,-88,0,0
17,2,12,3,SPRING__UP,1,-67,0,0
18,2,16,3,SPRING__UP,1,-67,0,0
18,2,24,3,SPRING__RIGHT,2,-67,0,0
19,2,25,14,BOOSTER,-121,-78,0,0
19,2,30,31,SPRING__DOWN,1,-95,0,0
20,2,25,30,TOGGLE_GRAVITY,2,0,2,17
20,2,30,30,TOGGLE_GRAVITY,1,0,2,17
20,2,2,31,SPRING__DOWN,1,-95,0,0
22,2,24,7,PIPE_ENTRANCE,0,40,0,0
23,2,28,12,BOUNCE_BLOCK,4,-76,0,0
24,2,27,2,PLATFORM_THIN,0,0,2,6
24,2,15,8,BOUNCE_BLOCK,-15,-72,0,0
24,2,5,11,BOUNCE_BLOCK,-5,-75,0,0
25,2,7,8,SPIKES__HIDING_UP,-39,-72,0,0
25,2,25,9,SPRING__UP,2,-73,0,0
26,2,19,17,CONVEYOR_BELT,0,0,13,5
26,2,31,17,CONVEYOR_BELT,0,0,13,5
26,2,10,20,SPIKES__NORMAL_UP,-74,-84,0,0
26,2,14,20,SPIKES__NORMAL_UP,-78,-84,0,0
26,2,18,20,SPIKES__NORMAL_UP,-82,-84,0,0
26,2,20,21,CONVEYOR_BELT,1,0,13,5
26,2,10,26,SPIKES__NORMAL_DOWN,-74,-90,0,0
26,2,14,26,SPIKES__HIDING_DOWN,-78,-90,0,0
27,2,15,20,BOOSTER,-111,0,0,0
27,2,0,21,CONVEYOR_BELT,1,0,13,5
28,2,16,9,SPRING__RIGHT,1,-73,0,0
28,2,1,11,BOOSTER__WALL,0,0,1,1
29,2,20,3,SPIKES__NORMAL_RIGHT,76,-67,0,0
29,2,26,7,TRACK_AIR_CORNER,0,-71,0,0
29,2,27,8,TRACK,15,0,15,2
30,2,3,7,TRACK_AIR_CORNER,1,-71,0,0
30,2,8,7,TRACK_AIR_CORNER,0,-71,0,0
30,2,17,7,TRACK_AIR_CORNER,1,-71,0,0
30,2,2,8,TRACK,0,55,45,3
30,2,9,8,TRACK,15,0,15,6
30,2,16,8,TRACK,0,50,30,7
32,2,3,17,TOGGLE_PLAYER_LAYER__BACK,0,0,5,3
32,2,8,21,SPRING__LEFT,1,-85,0,0
37,2,31,1,TRACK_AIR_CORNER,0,-65,0,0
37,2,31,11,TRACK_AIR_CORNER,2,-75,0,0
37,2,25,17,TRACK,30,0,20,5
37,2,24,18,TRACK_AIR_CORNER,2,-82,0,0
37,2,20,27,TRACK_AIR_CORNER,2,-91,0,0
37,2,21,27,TRACK,0,-80,60,3
38,2,0,1,TRACK,0,20,15,11
38,2,28,1,TRACK,-40,0,30,10
38,2,29,2,TRACK_AIR_CORNER,3,-66,0,0
38,2,0,10,TRACK,40,0,40,12
38,2,10,17,TRACK,0,-100,80,6
38,2,11,18,TRACK_AIR_CORNER,3,-82,0,0
38,2,25,26,TRACK_AIR_CORNER,1,-90,0,0
38,2,24,27,TRACK,-40,0,30,2
39,2,1,10,TRACK,0,60,50,13
39,2,2,10,TRACK_AIR_CORNER,1,-74,0,0
40,2,0,10,TRACK,-50,0,40,11
40,2,1,10,TRACK_AIR_CORNER,3,-74,0,0
10,3,19,22,TRACK,0,-80,60,1
10,3,29,22,PIPE_ENTRANCE,-15,0,2,0
10,3,19,23,TRACK_AIR_CORNER,2,-119,0,0
11,3,29,12,BOOSTER,-125,0,0,0
13,3,28,4,PIPE_EXIT,68,30,3,1
13,3,22,18,SPIKES__NORMAL_RIGHT,74,-114,0,0
13,3,22,22,SPIKES__NORMAL_RIGHT,74,-118,0,0
13,3,12,29,GRIND_RAIL__START,0,0,6,2
15,3,25,4,PIPE_ENTRANCE,-60,0,2,0
16,3,14,19,SPRING__UP,0,-115,0,0
19,3,16,31,SPRING__BIG_UPLEFT,0,-127,0,0
20,3,10,12,SPIKES__NORMAL_UP,118,-108,0,0
20,3,14,12,SPIKES__NORMAL_UP,114,-108,0,0
20,3,18,12,SPIKES__NORMAL_UP,110,-108,0,0
20,3,22,12,SPIKES__NORMAL_UP,106,-108,0,0
22,3,23,7,TRACK,8,0,10,1
22,3,31,7,TRACK,0,50,30,2
22,3,24,8,TRACK_AIR_CORNER,2,-104,0,0
23,3,0,7,TRACK_AIR_CORNER,1,-103,0,0
23,3,28,8,TRACK_AIR_CORNER,0,-104,0,0
23,3,29,9,TRACK,40,0,25,7
24,3,12,12,PLATFORM_CRUMBLING,1,-108,0,0
24,3,24,25,SPRING__RIGHT,1,-121,0,0
24,3,1,28,PLATFORM_SQUARE,0,-5,2,7
25,3,16,3,TOGGLE_GRAVITY,2,0,2,11
25,3,6,9,PIPE_EXIT,-38,30,2,8
27,3,17,9,PLATFORM_THIN,0,0,2,6
27,3,26,12,SPIKES__NORMAL_DOWN,-122,-108,0,0
27,3,4,18,SPIKES__NORMAL_DOWN,-100,-114,0,0
27,3,14,24,SPIKES__NORMAL_UP,-110,-120,0,0
27,3,18,24,SPIKES__NORMAL_UP,-114,-120,0,0
27,3,9,30,SPIKES__HIDING_DOWN,-105,-126,0,0
28,3,3,10,TOGGLE_GRAVITY,2,0,2,16
28,3,8,10,TOGGLE_GRAVITY,1,0,2,17
28,3,14,12,SPIKES__NORMAL_DOWN,114,-108,0,0
29,3,16,26,PIPE_ENTRANCE,15,0,3,0
29,3,27,26,TRACK,0,-55,45,1
29,3,28,27,TRACK_AIR_CORNER,3,-123,0,0
30,3,16,18,TRACK,60,0,50,8
30,3,15,19,TRACK_AIR_CORNER,2,-115,0,0
30,3,2,26,TRACK,15,0,15,4
30,3,9,26,TRACK,0,-55,45,5
30,3,1,27,TRACK_AIR_CORNER,2,-123,0,0
30,3,10,27,TRACK_AIR_CORNER,3,-123,0,0
32,3,6,17,TRACK_AIR_CORNER,1,-113,0,0
32,3,5,18,TRACK,0,35,20,9
37,3,14,24,SPIKES__NORMAL_UP,82,-120,0,0
38,3,10,1,TRACK_AIR_CORNER,0,-97,0,0
38,3,10,2,TRACK,10,0,10,1
38,3,17,2,TRACK,0,-80,60,2
38,3,18,3,TRACK_AIR_CORNER,3,-99,0,0
38,3,24,13,TRACK,0,-40,30,1
38,3,0,14,PIPE_ENTRANCE,30,0,3,0
38,3,25,14,TRACK_AIR_CORNER,3,-110,0,0
38,3,8,18,TOGGLE_GRAVITY,0,4,7,2
38,3,11,29,PIPE_ENTRANCE,0,-30,1,0
39,3,1,25,PIPE_EXIT,31,30,0,14
9,4,10,28,SPIKES__HIDING_UP,-42,100,0,0
10,4,2,25,BOUNCE_BLOCK,-66,103,0,0
11,4,16,1,MOVING_SPRING,-4,1,5,2
11,4,27,17,SPRING__UP,0,111,0,0
12,4,12,1,PLATFORM_SQUARE,0,1,7,2
13,4,3,29,PLATFORM_SQUARE,0,1,6,2
14,4,0,1,PLATFORM_THIN__FALLING,64,127,0,0
14,4,19,8,PLATFORM_SQUARE,0,1,5,2
15,4,16,4,BOOSTER,16,0,0,0
15,4,1,5,PLATFORM_THIN__FALLING,31,123,0,0
15,4,9,14,PLATFORM_THIN__FALLING,23,114,0,0
15,4,30,20,SPIKES__NORMAL_LEFT,2,108,0,0
15,4,29,25,PLATFORM_SQUARE,-7,0,9,2
16,4,6,31,PLATFORM_SQUARE,0,0,9,2
18,4,2,28,SPIKES__HIDING_UP,-66,0,0,0
18,4,6,28,SPIKES__NORMAL_UP,-70,0,0,0
19,4,19,2,TOGGLE_GRAVITY,1,0,2,17
19,4,24,2,TOGGLE_GRAVITY,2,0,2,17
19,4,30,16,SPIKES__NORMAL_UP,-126,112,0,0
19,4,4,19,FERRIS_WHEEL,5,5,8,2
19,4,4,19,FERRIS_WHEEL,11,5,8,2
19,4,4,19,FERRIS_WHEEL,0,5,8,2
19,4,26,31,PLATFORM_SQUARE,-8,1,10,2
20,4,2,16,SPIKES__NORMAL_UP,126,112,0,0
20,4,6,16,SPIKES__NORMAL_UP,122,112,0,0
21,4,0,7,CONVEYOR_BELT,1,0,13,5
21,4,12,13,CONVEYOR_BELT,1,0,13,5
21,4,31,17,PLATFORM_THIN__FALLING,65,111,0,0
22,4,24,10,TRACK_AIR_CORNER,0,118,0,0
22,4,23,11,TRACK,40,0,25,5
22,4,23,11,TRACK,40,0,25,5
22,4,23,17,TRACK,0,-8,10,4
22,4,31,17,TRACK,-8,0,10,3
22,4,24,18,TRACK_AIR_CORNER,2,110,0,0
22,4,29,30,TOGGLE__PLAYER_FLOAT,1,0,15,9
23,4,16,4,PLATFORM_THIN,0,0,2,8
23,4,29,11,TRACK,0,-40,25,6
23,4,30,12,TRACK_AIR_CORNER,3,116,0,0
23,4,0,18,TRACK_AIR_CORNER,3,110,0,0
23,4,29,30,TOGGLE__PLAYER_FLOAT,1,0,11,9
24,4,12,1,SPIKES__NORMAL_LEFT,-12,127,0,0
24,4,12,5,SPIKES__NORMAL_LEFT,-12,123,0,0
24,4,12,9,SPIKES__NORMAL_LEFT,-12,119,0,0
26,4,8,22,PLATFORM_CRUMBLING,1,106,0,0
26,4,12,28,SPIKES__NORMAL_DOWN,-76,100,0,0
26,4,20,29,SPRING__RIGHT,1,99,0,0
27,4,12,13,SPRING__RIGHT,1,115,0,0
27,4,1,20,PLATFORM_SQUARE,0,0,6,2
27,4,31,30,PLATFORM_THIN__FALLING,-127,98,0,0
28,4,20,8,SPIKES__NORMAL_UP,108,120,0,0
28,4,16,13,SPRING__LEFT,1,115,0,0
29,4,0,0,SPIKES__HIDING_UP,96,-128,0,0
29,4,22,11,TRACK_AIR_CORNER,0,117,0,0
29,4,22,12,TRACK,0,20,15,11
29,4,22,25,PIPE_EXIT,74,20,0,12
29,4,5,29,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,20
29,4,8,29,TOGGLE_PLAYER_LAYER__BACK,0,0,3,4
32,4,5,12,TRACK,-100,0,60,10
32,4,6,13,TRACK_AIR_CORNER,3,115,0,0
34,4,1,5,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,20
34,4,4,5,TOGGLE_PLAYER_LAYER__BACK,0,0,3,4
34,4,16,13,TOGGLE_PLAYER_LAYER__BACK,0,0,6,3
34,4,16,16,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,9
34,4,19,16,TOGGLE_PLAYER_LAYER__BACK,0,0,3,9
34,4,28,29,SPRING__RIGHT,1,99,0,0
37,4,18,16,SPIKES__NORMAL_DOWN,78,112,0,0
38,4,18,4,SPIKES__NORMAL_DOWN,46,124,0,0
7,5,7,31,MOVING_SPRING,0,-2,2,4
8,5,6,15,SPRING__UP,1,-1,13,5
10,5,7,6,MOVING_SPRING,0,-3,2,5
10,5,1,27,MOVING_SPRING,0,0,2,6
10,5,19,28,PLATFORM_SQUARE,0,0,7,2
11,5,2,8,SPIKES__NORMAL_DOWN,-98,88,0,0
11,5,6,8,SPIKES__NORMAL_DOWN,-102,88,0,0
12,5,21,11,PIPE_ENTRANCE,30,0,3,0
13,5,0,12,TRACK,60,0,45,1
13,5,3,14,CONVEYOR_BELT,0,0,13,5
13,5,15,14,CONVEYOR_BELT,0,0,13,5
13,5,28,26,CONVEYOR_BELT,1,0,13,5
13,5,7,30,PLATFORM_THIN,0,0,8,2
14,5,22,2,GRIND_RAIL__END,0,0,8,2
14,5,18,11,TRACK_AIR_CORNER,1,85,0,0
14,5,17,12,TRACK,0,35,20,2
14,5,5,15,SPRING__UP,0,81,0,0
15,5,14,2,SPIKES__NORMAL_UP,18,94,0,0
19,5,29,2,TOGGLE__PLAYER_FLOAT,1,0,11,8
19,5,30,7,TORCH,-126,89,0,0
20,5,18,0,BOUNCE_BLOCK,110,96,0,0
20,5,31,2,BOUNCE_BLOCK,97,94,0,0
20,5,2,7,TORCH,126,89,0,0
20,5,6,7,TORCH,122,89,0,0
21,5,15,31,BOUNCE_BLOCK,81,65,0,0
22,5,30,3,TORCH,0,93,0,0
22,5,22,4,CHECKPOINT,2,92,0,0
22,5,14,8,SPIKES__HIDING_UP,50,88,0,0
22,5,2,16,SPIKES__NORMAL_UP,62,80,0,0
22,5,17,30,TOGGLE_GRAVITY,2,0,2,12
23,5,2,3,TORCH,0,93,0,0
23,5,6,3,TORCH,0,93,0,0
23,5,10,3,TORCH,0,93,0,0
23,5,30,3,TORCH,0,93,0,0
23,5,20,17,BOOSTER__WALL,0,79,0,0
24,5,2,3,TORCH,0,93,0,0
24,5,6,3,TORCH,0,93,0,0
24,5,12,8,SPRING__BIG_UPRIGHT,1,88,0,0
24,5,11,29,CONVEYOR_BELT,0,0,13,5
24,5,31,30,PLATFORM_THIN__FALLING,-31,66,0,0
25,5,22,20,SPIKES__HIDING_UP,-54,76,0,0
25,5,26,20,SPIKES__NORMAL_UP,-58,76,0,0
25,5,28,20,PLATFORM_CRUMBLING,0,76,0,0
25,5,10,25,PLATFORM_THIN__FALLING,-42,71,0,0
26,5,11,19,PLATFORM_SQUARE,0,0,2,9
27,5,14,8,SPIKES__NORMAL_UP,-110,88,0,0
27,5,18,8,PLATFORM_CRUMBLING,0,88,0,0
27,5,24,26,PLATFORM_CRUMBLING,1,70,0,0
27,5,30,26,SPIKES__NORMAL_UP,-126,70,0,0
28,5,2,26,SPIKES__NORMAL_UP,126,70,0,0
29,5,20,6,TOGGLE_PLAYER_LAYER__BACK,0,0,6,3
29,5,20,9,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,8
29,5,23,9,TOGGLE_PLAYER_LAYER__BACK,0,0,3,8
29,5,17,24,BOOSTER__WALL,79,0,0,0
31,5,18,24,TOGGLE_PLAYER_LAYER__BACK,0,0,2,5
31,5,20,24,TOGGLE_PLAYER_LAYER__BACK,0,0,9,3
31,5,29,24,TOGGLE_PLAYER_LAYER__BACK,0,0,2,4
31,5,12,31,TOGGLE_PLAYER_LAYER__BACK,0,0,3,14
31,5,15,31,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,14
32,5,30,24,SPIKES__NORMAL_UP,-30,72,0,0
32,5,3,28,CHECKPOINT,4,68,0,0
33,5,14,26,SPIKES__HIDING_UP,-46,70,0,0
33,5,20,26,BOOSTER,-52,0,0,0
33,5,17,30,TOGGLE_GRAVITY,1,0,2,17
33,5,22,30,TOGGLE_GRAVITY,2,0,2,17
34,5,13,5,BOOSTER__WALL,-77,0,0,0
34,5,30,25,SPRING__DOWN,1,71,0,0
35,5,30,20,SPIKES__NORMAL_DOWN,-126,76,0,0
36,5,0,11,SPRING__RIGHT,1,85,0,0
36,5,26,31,SPRING__DOWN,2,65,0,0
36,5,30,31,SPRING__DOWN,2,65,0,0
37,5,30,8,SPIKES__NORMAL_DOWN,66,88,0,0
37,5,2,31,SPRING__DOWN,2,65,0,0
37,5,6,31,SPRING__DOWN,2,65,0,0
37,5,10,31,SPRING__DOWN,2,65,0,0
37,5,14,31,SPRING__DOWN,2,65,0,0
38,5,2,8,SPIKES__NORMAL_DOWN,62,88,0,0
38,5,6,8,SPIKES__NORMAL_DOWN,58,88,0,0
5,6,20,21,FERRIS_WHEEL,5,5,2,10
5,6,20,21,FERRIS_WHEEL,11,5,2,10
5,6,20,21,FERRIS_WHEEL,0,5,2,10
7,6,31,0,SPIKES__NORMAL_DOWN,1,64,0,0
7,6,1,10,PLATFORM_SQUARE,0,0,2,7
8,6,3,0,SPIKES__NORMAL_DOWN,-3,64,0,0
8,6,7,0,SPIKES__NORMAL_DOWN,-7,64,0,0
8,6,11,0,SPIKES__NORMAL_DOWN,-11,64,0,0
8,6,5,10,PLATFORM_SQUARE,0,0,2,5
8,6,29,15,PLATFORM_SQUARE,0,0,5,2
9,6,21,24,SPIKES__HIDING_UP,-53,40,0,0
9,6,24,31,SPRING__RIGHT,2,33,0,0
11,6,6,13,SPRING__UP,0,51,0,0
12,6,26,8,TRACK_AIR_CORNER,0,56,0,0
12,6,27,8,TRACK,0,8,10,4
12,6,27,15,TRACK,66,0,45,5
12,6,26,16,TRACK_AIR_CORNER,2,48,0,0
13,6,4,28,PLATFORM_THIN,0,0,5,2
14,6,17,8,TRACK,-64,0,45,3
14,6,18,9,TRACK_AIR_CORNER,3,55,0,0
14,6,24,14,PIPE_EXIT,40,20,2,6
15,6,5,10,TOGGLE_GRAVITY,1,0,2,11
15,6,10,10,TOGGLE_GRAVITY,2,0,2,11
15,6,9,22,TOGGLE_GRAVITY,1,0,2,12
16,6,11,17,SPRING__DOWN,0,47,0,0
17,6,17,18,SPIKES__HIDING_DOWN,-49,46,0,0
18,6,31,28,TOGGLE_GRAVITY,0,0,2,17
20,6,6,24,SPIKES__NORMAL_DOWN,122,40,0,0
21,6,6,3,CONVEYOR_BELT,1,0,13,5
21,6,18,3,CONVEYOR_BELT,1,0,12,5
21,6,30,3,SPRING__RIGHT,0,61,0,0
21,6,5,7,CONVEYOR_BELT,0,0,13,5
21,6,17,7,CONVEYOR_BELT,0,0,13,5
21,6,2,12,SPIKES__NORMAL_DOWN,94,52,0,0
22,6,16,12,SPIKES__NORMAL_LEFT,48,52,0,0
22,6,30,20,SPIKES__NORMAL_UP,34,44,0,0
23,6,13,22,TOGGLE_GRAVITY,2,0,2,12
23,6,18,22,TOGGLE_GRAVITY,1,0,2,13
24,6,5,0,BOOSTER,0,64,0,0
24,6,12,17,SPIKES__NORMAL_RIGHT,-12,47,0,0
24,6,12,21,SPIKES__NORMAL_RIGHT,-12,43,0,0
24,6,0,24,SPIKES__NORMAL_DOWN,0,40,0,0
25,6,13,18,PLATFORM_SQUARE,-5,1,7,2
26,6,5,24,PLATFORM_THIN__FALLING,-69,40,0,0
26,6,12,30,SPIKES__NORMAL_DOWN,-76,34,0,0
26,6,16,30,SPIKES__NORMAL_DOWN,-80,34,0,0
27,6,12,7,SPRING__RIGHT,1,57,0,0
27,6,28,11,TOGGLE_PLAYER_LAYER__BACK,0,0,3,8
27,6,31,11,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,8
28,6,12,6,BOOSTER,116,0,0,0
29,6,19,11,TOGGLE_PLAYER_LAYER__BACK,0,0,3,9
29,6,19,20,TOGGLE_PLAYER_LAYER__BACK,0,0,3,9
29,6,19,29,TOGGLE_PLAYER_LAYER__BACK,0,0,3,8
33,6,12,12,PLATFORM_CRUMBLING,1,52,0,0
33,6,12,16,TOGGLE_GRAVITY,1,1,2,12
33,6,17,16,TOGGLE_GRAVITY,2,0,2,13
33,6,12,29,TOGGLE_GRAVITY,1,0,2,12
33,6,17,29,TOGGLE_GRAVITY,2,0,2,12
34,6,25,0,SPIKES__HIDING_DOWN,-89,64,0,0
35,6,22,2,PLATFORM_THIN,-4,0,6,2
35,6,2,14,PLATFORM_THIN,0,0,9,2
36,6,11,4,PLATFORM_THIN,0,0,5,2
5,7,8,10,SPIKES__NORMAL_RIGHT,88,22,0,0
5,7,8,14,SPIKES__NORMAL_RIGHT,88,18,0,0
5,7,16,27,MOVING_SPRING,-4,0,6,2
6,7,2,4,BOOSTER,62,0,0,0
6,7,5,26,TOGGLE_GRAVITY,1,0,2,17
6,7,10,26,TOGGLE_GRAVITY,2,0,2,17
13,7,2,4,SPIKES__NORMAL_UP,94,28,0,0
13,7,6,4,SPIKES__NORMAL_UP,90,28,0,0
13,7,10,4,SPIKES__NORMAL_UP,86,28,0,0
13,7,14,4,SPIKES__NORMAL_UP,82,28,0,0
13,7,18,4,SPIKES__NORMAL_UP,78,28,0,0
13,7,22,4,SPIKES__NORMAL_UP,74,28,0,0
13,7,26,4,SPIKES__NORMAL_UP,70,28,0,0
13,7,30,12,SPIKES__HIDING_UP,66,20,0,0
14,7,20,16,SPRING__BIG_UPRIGHT,0,16,0,0
14,7,5,17,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,20
14,7,8,17,TOGGLE_PLAYER_LAYER__BACK,0,0,3,4
14,7,20,25,TOGGLE_PLAYER_LAYER__BACK,0,0,6,3
14,7,20,28,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,9
14,7,23,28,TOGGLE_PLAYER_LAYER__BACK,0,0,3,9
15,7,9,2,TOGGLE_GRAVITY,1,0,2,11
15,7,9,13,TOGGLE_GRAVITY,1,0,2,10
15,7,9,23,TOGGLE_GRAVITY,1,0,2,9
16,7,8,7,PLATFORM_THIN,0,0,2,4
16,7,16,21,TOGGLE_GRAVITY,0,4,11,2
16,7,27,21,TOGGLE_GRAVITY,0,4,10,2
16,7,14,22,SPIKES__NORMAL_UP,-14,10,0,0
16,7,22,25,BOUNCE_BLOCK,-22,7,0,0
17,7,22,0,PLATFORM_THIN,0,0,2,7
17,7,1,8,PLATFORM_THIN,-5,0,6,2
17,7,5,21,TOGGLE_GRAVITY,0,4,15,2
17,7,22,22,BOOSTER,-54,0,0,0
17,7,10,24,BOUNCE_BLOCK,-42,8,0,0
17,7,1,28,BOUNCE_BLOCK,-33,4,0,0
20,7,7,4,TOGGLE_GRAVITY,0,4,8,2
20,7,18,4,SPIKES__NORMAL_UP,110,28,0,0
22,7,18,2,TOGGLE_GRAVITY,1,0,2,14
22,7,27,3,SPRING__DOWN,0,29,0,0
22,7,16,4,SPIKES__NORMAL_LEFT,48,28,0,0
22,7,18,16,TOGGLE_GRAVITY,1,1,2,13
23,7,2,0,SPIKES__NORMAL_UP,30,32,0,0
23,7,6,0,SPIKES__NORMAL_UP,26,32,0,0
23,7,10,0,SPIKES__NORMAL_UP,22,32,0,0
23,7,14,19,PLATFORM_THIN,0,0,2,6
24,7,9,0,CHECKPOINT,3,32,0,0
24,7,4,13,SPRING__UP,0,19,0,0
25,7,10,4,TOGGLE__PLAYER_FLOAT,1,0,12,9
25,7,13,9,TORCH,0,23,0,0
25,7,17,9,TORCH,0,23,0,0
25,7,28,23,SPRING__LEFT,1,9,0,0
26,7,31,7,CONVEYOR_BELT,1,0,13,5
26,7,25,10,SPIKES__NORMAL_UP,-89,22,0,0
26,7,29,10,SPIKES__HIDING_UP,-93,22,0,0
27,7,20,4,PLATFORM_THIN__FALLING,-116,28,0,0
33,7,12,9,TOGGLE_GRAVITY,1,0,2,11
