Adv2,RINGS,42,10
4,6,23,25
5,6,19,9
5,6,22,9
5,6,25,9
6,6,10,20
6,6,10,23
6,6,10,26
8,6,29,3
8,6,32,3
9,6,3,3
9,6,7,15
9,6,10,15
9,6,13,15
10,6,26,22
10,6,25,27
10,6,21,29
13,6,4,9
13,6,9,9
13,6,14,9
13,6,26,9
13,6,31,9
13,6,6,16
13,6,11,16
13,6,16,16
13,6,28,16
14,6,4,9
14,6,1,16
14,6,6,16
15,6,25,15
15,6,29,17
16,6,1,19
16,6,23,21
16,6,27,21
16,6,31,21
16,6,5,33
16,6,8,33
16,6,11,33
17,6,14,24
17,6,17,24
17,6,20,24
20,6,16,15
20,6,19,15
20,6,22,15
22,6,29,14
22,6,22,16
22,6,20,23
22,6,22,29
22,6,29,32
23,6,7,2
23,6,14,4
23,6,16,11
23,6,14,17
23,6,7,20
24,6,4,31
27,6,23,17
27,6,26,17
27,6,29,17
28,6,19,5
28,6,23,5
28,6,27,5
28,6,20,21
28,6,24,23
28,6,28,25
29,6,32,32
30,6,30,17
30,6,26,19
30,6,8,28
30,6,4,30
31,6,2,15
34,6,11,3
34,6,15,3
34,6,19,3
35,6,26,7
35,6,29,7
35,6,32,7
35,6,4,24
35,6,7,24
35,6,10,24
36,6,3,7
36,6,6,7
36,6,28,32
36,6,31,32
37,6,2,32
37,6,5,32
37,6,8,32
37,6,11,32
37,6,14,32
1,7,14,2
3,7,8,3
3,7,12,3
3,7,16,3
8,7,25,31
8,7,29,31
8,7,6,32
9,7,1,31
13,7,32,28
14,7,8,20
14,7,2,23
14,7,14,23
14,7,16,28
16,7,32,6
16,7,2,9
16,7,2,12
16,7,2,15
17,7,3,6
17,7,6,6
17,7,19,16
17,7,22,16
17,7,25,16
18,7,11,5
18,7,14,5
18,7,17,5
18,7,29,5
18,7,32,5
19,7,3,5
20,7,11,8
20,7,11,12
20,7,11,16
21,7,7,6
21,7,11,8
21,7,15,10
22,7,27,11
22,7,27,14
22,7,27,17
23,7,10,21
23,7,10,25
23,7,10,29
24,7,4,2
24,7,4,5
25,7,13,2
25,7,16,2
25,7,19,2
25,7,6,8
25,7,6,12
25,7,6,16
26,7,8,4
26,7,11,4
26,7,14,4
28,7,18,11
28,7,14,13
28,7,10,15
36,7,29,3
36,7,32,3
36,7,28,6
36,7,31,6
37,7,3,3
37,7,6,3
37,7,9,3
37,7,12,3
37,7,2,6
37,7,5,6
37,7,8,6
37,7,11,6
37,7,14,6
7,8,30,4
7,8,11,9
7,8,14,9
7,8,17,9
8,8,2,2
9,8,29,25
9,8,29,28
9,8,26,31
9,8,29,31
9,8,32,31
10,8,2,5
10,8,6,5
10,8,10,5
10,8,17,5
10,8,21,7
10,8,25,9
11,8,2,11
11,8,6,11
11,8,10,11
11,8,30,11
12,8,2,11
12,8,6,11
12,8,21,17
12,8,24,17
12,8,27,17
12,8,28,29
12,8,31,29
13,8,2,29
14,8,16,16
14,8,16,22
14,8,16,28
15,8,12,7
15,8,15,7
15,8,18,7
20,8,19,22
20,8,24,22
20,8,29,22
21,8,2,22
23,8,2,17
23,8,7,17
23,8,12,17
23,8,17,17
23,8,22,17
23,8,27,17
23,8,32,17
9,9,29,2
21,9,14,6
21,9,19,6
21,9,24,6
21,9,29,6
22,9,2,6
22,9,7,6
22,9,12,6
22,9,17,6
