Adv2,INTERACTABLES,80,19,,,,,
37,6,0,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,24
37,6,4,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,24,4
37,6,28,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,24,4
37,6,10,12,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,24
38,6,20,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,24,4
39,6,1,26,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,22
39,6,12,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,16
40,6,9,18,CHECKPOINT,0,0,0,0
40,6,9,0,TOGGLE__CHECKPOINT,0,0,0,0
41,6,6,24,SPRING__UP,2,0,0,0
41,6,20,0,GRIND_RAIL__START_AIR,-12,-3,24,3
43,6,28,24,GRIND_RAIL__END_AIR,-12,-3,24,3
44,6,8,0,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
44,6,20,24,GRIND_RAIL__START_AIR,-12,-3,24,3
45,6,6,0,SPRING__UP,0,0,0,0
48,6,0,12,GRIND_RAIL__END_AIR,-12,-3,24,3
54,6,2,27,DASH_RING,2,0,0,0
55,6,28,12,FAN__LEFT,-12,-12,12,12
56,6,2,30,SMALL_WINDMILL,15,0,0,0
57,6,26,18,SPRING__UP,0,0,0,0
58,6,4,18,GRIND_RAIL__END_AIR,-12,-3,24,3
31,7,20,28,FAN__RIGHT,0,-12,16,12
34,7,28,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,15
34,7,28,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,24,4
35,7,20,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,24,4
36,7,12,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,20,4
36,7,20,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,24
36,7,16,16,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,24
37,7,4,16,FAN__RIGHT,0,-12,12,12
37,7,10,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,13
37,7,0,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
39,7,1,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,24
40,7,0,28,SPRING__UP,2,0,0,0
41,7,8,14,SPRING__RIGHT,2,0,0,0
44,7,26,4,SMALL_WINDMILL,1,0,0,0
46,7,28,16,GRIND_RAIL__END_AIR,-12,-3,24,3
49,7,31,17,PLATFORM_B,0,0,0,0
49,7,25,17,PLATFORM_B,0,0,0,0
49,7,19,17,PLATFORM_B,0,0,0,0
52,7,25,9,PROPELLER_SPRING,0,0,0,0
53,7,3,7,PROPELLER_SPRING,0,0,0,0
54,7,6,28,BOOSTER,0,0,0,0
54,7,20,31,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,21
55,7,0,31,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,9
55,7,0,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
55,7,0,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,16,4
55,7,16,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,12,4
55,7,28,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,14
56,7,8,23,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
56,7,4,23,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
60,7,24,4,FAN__LEFT,-12,-24,12,24
60,7,0,4,GRIND_RAIL__END_GROUND,-12,-3,24,3
25,8,4,30,SPRING__RIGHT,3,0,0,0
29,8,25,13,PROPELLER_SPRING,0,0,0,0
29,8,13,16,PROPELLER_SPRING,0,0,0,0
30,8,29,5,PROPELLER_SPRING,0,0,0,0
31,8,9,1,PROPELLER_SPRING,0,0,0,0
35,8,16,21,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,19
35,8,12,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,16
36,8,20,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,14
36,8,16,8,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,16
37,8,24,11,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,21
37,8,20,31,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,13
39,8,18,26,SMALL_WINDMILL,1,0,0,0
39,8,4,10,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,17
39,8,8,10,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,17
39,8,12,8,FAN__LEFT,-12,-12,12,12
40,8,6,14,SPRING__UP,1,0,0,0
42,8,0,20,GRIND_RAIL__START_AIR,-12,-3,24,3
44,8,8,30,SPRING__LEFT,3,0,0,0
49,8,25,26,PROPELLER,0,0,0,0
52,8,1,2,RAMP,1,0,0,0
58,8,4,8,SPIKES__NORMAL_LEFT,0,0,0,0
58,8,4,12,SPIKES__NORMAL_LEFT,0,0,0,0
58,8,4,16,SPIKES__NORMAL_LEFT,0,0,0,0
59,8,6,2,SPRING__UP,2,0,0,0
25,9,13,24,RAMP,1,0,0,0
25,9,25,0,RAMP,1,0,0,0
27,9,0,24,SPRING__SMALL_UPLEFT,2,0,0,0
28,9,4,0,FAN__RIGHT,0,-12,12,12
29,9,0,0,SMALL_WINDMILL,3,0,0,0
29,9,20,24,FAN__LEFT,-12,-12,12,12
30,9,0,21,SPRING__LEFT,2,0,0,0
31,9,4,4,SPRING__RIGHT,1,0,0,0
34,9,16,17,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
34,9,12,17,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
34,9,19,17,CEILING_SLOPE__A,0,0,6,13
34,9,28,15,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,22
34,9,4,12,FAN__RIGHT,0,-12,24,12
35,9,12,0,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,10
35,9,0,15,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,22
37,9,24,1,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,11
37,9,24,12,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,14
37,9,20,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,16
39,9,12,29,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
39,9,8,29,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
40,9,28,0,FAN__RIGHT,0,-6,12,6
41,9,26,0,SMALL_WINDMILL,1,0,0,0
41,9,4,5,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
41,9,8,5,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
41,9,11,5,CEILING_SLOPE__A,0,0,6,13
43,9,28,0,GRIND_RAIL__END_GROUND,-12,-3,24,3
50,9,10,0,PROPELLER,0,0,0,0
53,9,0,0,BOUNCY_SPRING,0,0,0,0
53,9,14,18,BOOSTER,0,0,0,0
54,9,1,16,DASH_RING,2,0,0,0
55,9,31,30,SPRING__SMALL_UPRIGHT,3,0,0,0
57,9,30,12,SPRING__UP,3,0,0,0
22,10,29,29,PROPELLER_SPRING,0,0,0,0
22,10,17,22,PROPELLER_SPRING,0,0,0,0
22,10,22,13,PROPELLER_SPRING,0,0,0,0
22,10,28,4,FAN__RIGHT,0,-12,12,12
24,10,9,22,PLATFORM_SQUARE,0,-1,0,2
25,10,12,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
25,10,16,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,12,6
25,10,28,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,24,4
25,10,10,28,BOOSTER,0,0,0,0
26,10,24,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,19
26,10,20,16,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,19
26,10,20,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,24,4
27,10,12,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,24,4
28,10,8,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,10
28,10,4,16,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
28,10,4,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
29,10,26,16,SMALL_WINDMILL,1,0,0,0
34,10,16,16,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,9,4
34,10,16,20,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,9,4
34,10,12,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,8
34,10,23,28,SPRING__UP,3,0,0,0
36,10,12,16,FAN__RIGHT,0,-12,12,12
37,10,0,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,13
37,10,0,1,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,16,3
37,10,16,1,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,24,3
38,10,28,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,18
38,10,24,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,18
38,10,24,0,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
38,10,4,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
40,10,1,16,RAMP,1,0,0,0
40,10,4,24,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,12,4
40,10,16,24,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,24,4
40,10,4,28,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,12,4
40,10,16,28,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,24,4
41,10,8,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,9,4
41,10,8,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,9,4
41,10,4,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,8
41,10,15,16,SPRING__UP,3,0,0,0
42,10,12,9,PROPELLER_SPRING,0,0,0,0
43,10,19,16,BOOSTER,0,0,0,0
53,10,6,4,SPRING__UP,0,0,0,0
25,11,24,3,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,13
25,11,20,1,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,16
26,11,28,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,11
26,11,24,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,11
28,11,16,20,FAN__RIGHT,0,-12,12,12
29,11,12,20,SMALL_WINDMILL,3,0,0,0
32,11,5,14,FAN__RIGHT,0,-12,39,12
33,11,10,26,SPIKES__NORMAL_UP,0,0,0,0
34,11,14,14,SPRING__UP,0,0,0,0
35,11,2,26,SMALL_WINDMILL,3,0,0,0
36,11,21,20,BOUNCY_SPRING,0,0,0,0
37,11,28,2,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,6
38,11,8,8,FAN__LEFT,-12,-12,12,12
38,11,0,2,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
40,11,28,26,FAN__PERIODIC_LEFT,-12,-12,12,12
40,11,31,28,COMMON_THIN_PLATFORM,0,0,0,0
40,11,16,8,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,19
40,11,16,0,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,8
41,11,5,28,COMMON_THIN_PLATFORM,0,0,0,0
5,12,20,19,SPECIAL_RING,0,0,0,0
7,12,4,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,20
7,12,4,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,24,4
7,12,28,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,24,4
8,12,24,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,18
8,12,20,12,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,18
8,12,20,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
9,12,31,29,SPECIAL_RING,0,0,0,0
10,12,25,18,RAMP,1,0,0,0
11,12,29,24,SPRING__UP,0,0,0,0
13,12,24,12,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,14
13,12,20,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,14
13,12,20,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
14,12,4,5,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
14,12,8,5,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
15,12,12,0,SPRING__SMALL_UPRIGHT,1,0,0,0
15,12,30,0,GRIND_RAIL__END_GROUND_LEFT,-6,-3,12,3
15,12,9,30,RAMP,1,0,0,0
16,12,16,24,GRIND_RAIL__END_GROUND,-3,-3,6,3
16,12,26,16,SPECIAL_RING,0,0,0,0
17,12,2,22,SPRING__LEFT,2,0,0,0
18,12,24,9,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,18
18,12,28,31,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,17
20,12,24,17,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,19
20,12,20,19,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,17
21,12,20,24,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
21,12,20,20,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,24,4
22,12,4,24,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
22,12,12,20,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,10
22,12,26,30,SPRING__UP,2,0,0,0
22,12,20,22,SPECIAL_RING,0,0,0,0
23,12,6,0,SPRING__UP,3,0,0,0
24,12,4,15,FLYING_HANDLE,0,-16,0,16
24,12,12,0,FLYING_HANDLE,0,-16,0,16
25,12,16,28,SPIKES__NORMAL_LEFT,0,0,0,0
29,12,10,24,SPRING__UP,3,0,0,0
30,12,31,24,SPRING__SMALL_UPLEFT,1,0,0,0
30,12,6,0,SPRING__BIG_DOWNLEFT,1,0,0,0
32,12,8,4,SPRING__RIGHT,1,0,0,0
35,12,2,18,SMALL_WINDMILL,1,0,0,0
37,12,1,0,PROPELLER,0,0,0,0
37,12,18,6,PROPELLER,0,0,0,0
37,12,28,12,FAN__RIGHT,0,-12,24,12
40,12,30,6,SPRING__UP,0,0,0,0
41,12,6,6,SPRING__UP,3,0,0,0
1,13,30,31,SPRING__DOWN,1,0,0,0
2,13,22,16,SPRING__UP,0,0,0,0
3,13,6,8,BOOSTER,0,0,0,0
6,13,24,16,FAN__RIGHT,0,-12,12,12
6,13,28,28,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
7,13,0,28,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
7,13,4,1,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,15
7,13,8,3,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,13
8,13,20,0,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,16
8,13,20,16,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,7
8,13,24,0,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,16
8,13,24,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,7
11,13,17,16,SPRING__UP,1,0,0,0
16,13,7,22,BOOSTER,0,0,0,0
18,13,28,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,10
19,13,0,5,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,19
20,13,28,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,18
22,13,10,2,SPRING__LEFT,3,0,0,0
24,13,4,28,BOUNCY_SPRING,0,0,0,0
25,13,4,2,SPIKES__NORMAL_LEFT,0,0,0,0
29,13,26,30,SPRING__BIG_UPRIGHT,1,0,0,0
31,13,10,9,SMALL_WINDMILL,15,0,0,0
1,14,28,12,SPRING__RIGHT,1,0,0,0
3,14,18,20,INCLINE_RAMP,0,0,4,12
9,14,6,2,SMALL_WINDMILL,1,0,0,0
12,14,18,10,SPRING__BIG_UPLEFT,2,0,0,0
13,14,28,20,SPRING__BIG_UPLEFT,1,0,0,0
15,14,6,18,SPRING__BIG_UPRIGHT,0,0,0,0
15,14,6,2,SPRING__BIG_UPRIGHT,1,0,0,0
15,14,21,27,PROPELLER,0,0,0,0
16,14,4,18,SPRING__BIG_UPLEFT,0,0,0,0
16,14,28,14,FAN__RIGHT,0,-12,12,12
20,14,20,2,FAN__RIGHT,0,-18,12,18
8,15,22,0,SPIKES__HIDING_UP,0,0,0,0
10,15,16,0,GRIND_RAIL__START_GROUND,-12,-3,24,3
10,15,4,0,FAN__RIGHT,0,-12,12,12
12,15,12,12,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
13,15,4,14,SPRING__BIG_UPRIGHT,1,0,0,0
15,15,19,18,DASH_RING,0,0,0,0
13,16,22,27,SMALL_WINDMILL,15,0,0,0
14,16,2,16,BOOSTER,0,0,0,0
15,16,4,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
15,16,0,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
15,16,12,0,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,9,4
15,16,28,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
15,16,24,0,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,6,4
16,16,0,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
10,17,18,2,SPIKES__HIDING_UP,0,0,0,0
10,17,22,2,SPIKES__HIDING_UP,0,0,0,0
10,17,26,2,SPIKES__HIDING_UP,0,0,0,0
10,17,30,2,SPIKES__HIDING_UP,0,0,0,0
11,17,30,2,SPIKES__HIDING_UP,0,0,0,0
11,17,26,2,SPIKES__HIDING_UP,0,0,0,0
11,17,6,2,SPIKES__HIDING_UP,0,0,0,0
11,17,2,2,SPIKES__HIDING_UP,0,0,0,0
12,17,10,2,SPIKES__HIDING_UP,0,0,0,0
12,17,6,2,SPIKES__HIDING_UP,0,0,0,0
12,17,2,2,SPIKES__HIDING_UP,0,0,0,0
