Adv2,INTERACTABLES,45,6,,,,,
20,1,4,6,PLATFORM_THIN__FALLING,0,-38,0,0
20,1,5,22,BOOSTER,123,0,0,0
20,1,6,27,SPRING__DOWN,0,-59,0,0
21,1,4,5,DECORATION,0,-37,0,0
22,1,9,16,INCLINE_RAMP,1,0,4,4
23,1,31,11,PLATFORM_THIN,0,-8,2,10
23,1,5,27,PLATFORM_THIN,0,0,2,12
24,1,13,12,BOUNCE_BLOCK,-13,-44,0,0
24,1,19,16,TOGGLE_PLAYER_LAYER__BACK,1,0,5,2
24,1,19,18,TOGGLE_PLAYER_LAYER__BACK,1,0,2,23
24,1,21,18,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,24
25,1,14,14,SPRING__UP,0,-46,0,0
25,1,1,18,TOGGLE_PLAYER_LAYER__BACK,1,0,3,3
25,1,4,18,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,3
25,1,23,28,TOGGLE_PLAYER_LAYER__BACK,1,0,5,2
25,1,23,30,TOGGLE_PLAYER_LAYER__BACK,1,0,2,18
25,1,25,30,TOGGLE_PLAYER_LAYER__FRONT,1,0,3,21
26,1,20,29,SPRING__BIG_UPRIGHT,1,-61,0,0
26,1,5,30,TOGGLE_PLAYER_LAYER__BACK,1,0,3,3
26,1,8,30,TOGGLE_PLAYER_LAYER__FRONT,1,0,3,3
27,1,20,16,BOOSTER,-116,0,0,0
28,1,13,1,CHECKPOINT,6,-33,0,0
29,1,2,12,WALL_POLE__RIGHT,94,-44,0,0
30,1,12,24,GRIND_RAIL__END,0,0,13,3
42,1,14,15,STAGE_GOAL,0,0,0,0
42,1,14,31,STAGE_GOAL,0,0,0,0
3,2,24,27,SPRING__RIGHT,1,-91,0,0
13,2,10,30,PLATFORM_THIN,0,0,2,10
14,2,2,0,SPRING__BIG_UPLEFT,0,-64,0,0
14,2,26,22,PLATFORM_THIN,0,-7,2,7
15,2,7,14,SPIKES__NORMAL_UP,25,-78,0,0
15,2,10,15,SPRING__UP,1,-79,0,0
19,2,16,18,WATERFALL,0,0,6,12
22,2,13,19,TOGGLE_PLAYER_LAYER__BACK,0,0,3,16
22,2,16,19,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,15
23,2,18,2,BOOSTER,14,0,0,0
26,2,25,17,CHECKPOINT,4,-81,0,0
27,2,30,9,SHRUBBERY,0,-1,2,6
27,2,24,10,SHRUBBERY,0,-1,2,6
27,2,18,11,SHRUBBERY,0,-1,2,6
27,2,6,12,SHRUBBERY,0,-1,2,5
27,2,12,12,SHRUBBERY,0,-2,2,6
27,2,0,13,SHRUBBERY,0,-1,2,6
28,2,5,8,SHRUBBERY,0,0,2,6
28,2,11,9,SHRUBBERY,0,0,2,6
28,2,17,9,SHRUBBERY,0,0,2,8
28,2,23,9,SHRUBBERY,0,0,2,9
28,2,29,9,SHRUBBERY,0,0,2,9
28,2,28,30,TOGGLE_PLAYER_LAYER__FRONT,0,0,6,5
29,2,3,9,SHRUBBERY,0,0,2,9
29,2,9,9,SHRUBBERY,0,0,2,8
29,2,15,9,SHRUBBERY,0,0,2,7
29,2,27,9,SHRUBBERY,0,0,2,8
29,2,21,10,SHRUBBERY,0,0,2,8
30,2,7,9,SHRUBBERY,0,0,2,8
30,2,13,9,SHRUBBERY,0,0,2,8
30,2,19,9,SHRUBBERY,0,0,2,7
30,2,31,9,SHRUBBERY,0,0,2,7
30,2,1,10,SHRUBBERY,0,0,2,8
30,2,25,10,SHRUBBERY,0,0,2,7
30,2,4,16,SPRING__SMALL_UPLEFT,0,-80,0,0
31,2,11,9,SHRUBBERY,0,0,2,7
31,2,5,10,SHRUBBERY,0,0,2,7
31,2,17,10,SHRUBBERY,0,0,2,7
31,2,23,10,SHRUBBERY,0,0,2,8
31,2,29,10,SHRUBBERY,0,0,2,7
32,2,3,9,SHRUBBERY,0,0,2,9
32,2,15,9,SHRUBBERY,0,0,2,8
32,2,27,9,SHRUBBERY,0,0,2,9
32,2,9,10,SHRUBBERY,0,0,2,7
32,2,21,11,SHRUBBERY,0,0,2,7
33,2,12,2,TOGGLE_PLAYER_LAYER__BACK,0,0,3,18
33,2,1,11,SHRUBBERY,0,0,2,6
33,2,7,11,SHRUBBERY,0,0,2,7
33,2,9,20,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,19
33,2,12,20,TOGGLE_PLAYER_LAYER__BACK,0,0,3,15
34,2,21,29,CHECKPOINT,7,-93,0,0
42,2,14,13,STAGE_GOAL,0,0,0,0
42,2,14,29,STAGE_GOAL,1,0,0,0
7,3,28,20,SPIKES__NORMAL_RIGHT,4,-116,0,0
8,3,18,5,WATER_BRIDGE,-27,-3,52,13
9,3,7,11,IA043,-39,-107,0,0
9,3,6,16,SPIKES__NORMAL_LEFT,-38,-112,0,0
9,3,6,20,SPIKES__NORMAL_LEFT,-38,-116,0,0
10,3,22,7,DECORATION,0,-103,0,0
10,3,1,10,SPRING__UP,1,-106,0,0
10,3,9,10,PLATFORM_THIN__FALLING,-73,-106,0,0
12,3,31,7,DECORATION,97,-103,0,0
13,3,12,21,BOOSTER,84,0,0,0
15,3,1,9,PLATFORM_CRUMBLING,1,-105,0,0
15,3,0,24,WALL_POLE__RIGHT,32,-120,0,0
16,3,14,13,MINILOOP_BASE,0,0,3,7
16,3,17,13,MINILOOP_BASE,0,0,6,2
16,3,17,15,MINILOOP_START_BOOST,0,0,2,6
16,3,17,15,IA034,0,0,2,6
16,3,22,16,MINILOOP_ENTRANCE,0,0,3,3
16,3,0,18,SPIKES__NORMAL_UP,0,-114,0,0
16,3,12,18,BOOSTER,-12,0,0,0
16,3,22,23,MINILOOP_EXIT,-3,-4,11,7
17,3,12,4,GRIND_RAIL__START,0,0,5,2
17,3,31,6,CHECKPOINT,2,-102,0,0
17,3,26,24,WALL_POLE__RIGHT,-58,-120,0,0
19,3,16,2,WATERFALL,0,0,6,23
20,3,0,0,SPIKES__HIDING_UP,-128,-96,0,0
20,3,8,0,PLATFORM_CRUMBLING,0,-96,0,0
20,3,18,18,SPIKES__HIDING_UP,110,-114,0,0
21,3,12,16,SPRING__LEFT,0,-112,0,0
22,3,2,10,SPRING__UP,0,-106,0,0
22,3,13,11,TOGGLE_PLAYER_LAYER__BACK,0,0,3,15
22,3,16,11,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,13
22,3,16,21,PLATFORM_CRUMBLING,1,-117,0,0
22,3,20,21,BOOSTER,44,0,0,0
28,3,30,0,CHECKPOINT,5,-96,0,0
29,3,8,7,SPRING__RIGHT,1,-103,0,0
30,3,0,7,SPRING__LEFT,1,-103,0,0
9,4,27,22,SPIKES__HIDING_UP,-59,106,0,0
10,4,14,17,MINILOOP_BASE,0,0,3,7
10,4,17,17,MINILOOP_BASE,0,0,7,2
10,4,17,19,IA034,0,0,2,5
10,4,17,19,MINILOOP_START_BOOST,0,0,2,6
10,4,22,20,MINILOOP_ENTRANCE,0,0,3,3
10,4,12,22,BOOSTER,-76,0,0,0
10,4,22,27,MINILOOP_EXIT,-3,-4,10,7
11,4,27,10,SPIKES__HIDING_UP,-123,118,0,0
13,4,16,15,WALL_POLE__RIGHT,80,113,0,0
15,4,27,11,BOUNCE_BLOCK,5,117,0,0
15,4,6,23,SPRING__RIGHT,0,105,0,0
17,4,17,22,SPIKES__NORMAL_UP,-49,106,0,0
17,4,23,22,TRAMPOLINE,-55,106,0,0
17,4,14,26,WALL_POLE__RIGHT,-46,102,0,0
18,4,29,17,GRIND_RAIL__END,0,0,11,3
18,4,12,23,SPRING__RIGHT,2,105,0,0
19,4,16,19,WATERFALL,0,-7,6,40
20,4,3,16,TOGGLE_PLAYER_LAYER__BACK,0,0,5,2
20,4,3,18,TOGGLE_PLAYER_LAYER__BACK,0,0,2,20
20,4,5,18,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,21
20,4,17,18,TOGGLE_PLAYER_LAYER__BACK,0,0,3,3
20,4,20,18,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,3
22,4,8,11,SPRING__UP,0,117,0,0
22,4,10,25,BOOSTER,54,0,0,0
24,4,4,2,SPRING__UP,0,126,0,0
21,5,24,17,CHECKPOINT,3,79,0,0
22,5,4,1,WALL_POLE__RIGHT,60,95,0,0
