Adv2,RINGS,30,11
8,4,12,27
8,4,11,31
8,4,8,33
13,4,13,8
13,4,16,8
13,4,19,8
13,4,22,8
14,4,7,8
14,4,10,8
14,4,13,8
14,4,31,20
15,4,20,19
15,4,23,19
15,4,26,19
15,4,3,22
15,4,7,24
16,4,16,3
16,4,3,14
16,4,6,14
16,4,9,14
16,4,27,26
16,4,30,26
17,4,1,26
17,4,9,32
17,4,12,32
17,4,15,32
18,4,31,27
18,4,2,32
18,4,6,32
18,4,10,32
19,4,2,27
19,4,5,27
21,4,13,5
21,4,17,5
21,4,21,5
2,5,31,5
4,5,20,25
4,5,12,27
4,5,16,27
5,5,11,3
7,5,30,27
7,5,18,29
7,5,18,33
8,5,2,27
8,5,6,27
11,5,19,19
11,5,15,20
11,5,12,23
11,5,9,25
14,5,24,31
19,5,8,22
19,5,12,22
19,5,25,22
19,5,25,26
19,5,25,30
20,5,15,31
20,5,19,31
20,5,23,32
21,5,4,13
21,5,6,17
21,5,8,21
21,5,26,29
21,5,31,29
22,5,24,13
22,5,22,17
22,5,20,21
22,5,4,29
24,5,20,8
24,5,24,8
24,5,28,8
24,5,32,8
24,5,32,23
25,5,4,8
25,5,8,8
25,5,32,13
25,5,3,23
25,5,6,23
26,5,3,10
26,5,6,10
26,5,3,13
26,5,6,13
26,5,9,13
7,6,18,5
10,6,10,26
10,6,14,28
10,6,18,30
11,6,12,32
11,6,16,32
11,6,20,32
13,6,1,5
13,6,4,5
13,6,7,5
13,6,14,32
14,6,23,3
14,6,20,5
14,6,21,16
14,6,25,16
14,6,29,16
15,6,21,10
15,6,25,10
15,6,29,10
20,6,27,2
20,6,18,16
20,6,23,16
20,6,29,16
21,6,14,21
21,6,14,25
21,6,16,28
22,6,27,5
22,6,23,7
22,6,19,9
23,6,2,32
23,6,5,32
23,6,8,32
24,6,10,33
7,7,9,27
7,7,13,27
7,7,17,27
8,7,24,33
8,7,27,33
8,7,30,33
10,7,8,29
10,7,12,31
10,7,16,33
12,7,27,17
12,7,30,17
12,7,4,29
12,7,4,33
13,7,14,4
13,7,14,8
13,7,1,17
14,7,2,12
14,7,5,12
14,7,8,12
15,7,28,12
15,7,31,12
15,7,9,23
15,7,9,27
15,7,9,30
17,7,26,33
17,7,30,33
18,7,28,5
18,7,31,5
18,7,2,33
19,7,2,5
19,7,7,17
19,7,10,17
19,7,13,17
19,7,12,32
19,7,15,32
21,7,30,9
22,7,2,9
22,7,6,9
23,7,14,25
23,7,17,25
23,7,20,25
24,7,10,4
24,7,10,7
24,7,10,23
24,7,10,27
24,7,26,27
24,7,10,31
24,7,26,31
12,8,3,5
14,8,22,24
14,8,26,24
14,8,30,24
14,8,9,30
15,8,11,30
18,8,26,6
18,8,29,6
19,8,21,12
19,8,24,12
20,8,12,12
20,8,15,12
21,8,30,19
21,8,30,23
21,8,30,27
24,8,26,3
24,8,26,20
24,8,28,24
25,8,1,25
25,8,29,25
26,8,1,25
26,8,5,25
13,9,29,12
13,9,32,15
14,9,11,2
14,9,13,6
14,9,3,18
15,9,9,2
15,9,7,6
15,9,23,12
15,9,20,15
15,9,17,18
20,9,6,18
20,9,6,22
20,9,6,26
22,9,27,5
22,9,31,5
23,9,3,5
18,10,16,3
18,10,15,7
18,10,12,9
