Adv2,INTERACTABLES,30,11,,,,,
7,2,1,18,BUMPER_ROUND__LINEAR,0,0,2,5
7,2,1,22,BUMPER_ROUND__LINEAR,0,0,2,5
7,2,1,26,BUMPER_ROUND__LINEAR,0,0,2,5
8,2,13,7,BUMPER_ROUND__LINEAR,-13,-71,0,0
9,2,12,5,PLATFORM_THIN,0,0,8,2
10,2,19,18,MARBLE_TRACK__EXIT,-83,33,0,0
10,2,16,19,MARBLE_TRACK__DIR,6,0,30,32
11,2,14,12,PLATFORM_SPIKED,0,0,6,2
11,2,0,18,SPIKES__NORMAL_UP,-96,-82,0,0
11,2,4,18,SPIKES__NORMAL_UP,-100,-82,0,0
11,2,24,18,SPIKES__NORMAL_UP,-120,-82,0,0
11,2,28,18,SPIKES__NORMAL_UP,-124,-82,0,0
12,2,6,12,PLATFORM_SPIKED,0,0,6,2
12,2,20,20,SPIKES__NORMAL_DOWN,108,-84,0,0
12,2,24,20,SPIKES__NORMAL_DOWN,104,-84,0,0
15,2,9,3,BUMPER_TRI__HORIZONTAL,0,-67,0,0
15,2,14,3,BUMPER_TRI__HORIZONTAL,0,-67,0,0
15,2,19,3,BUMPER_TRI__HORIZONTAL,0,-67,0,0
15,2,9,19,BUMPER_TRI__HORIZONTAL,23,-83,0,0
15,2,14,19,BUMPER_TRI__HORIZONTAL,18,-83,0,0
15,2,19,19,BUMPER_TRI__HORIZONTAL,13,-83,0,0
16,2,4,2,BUMPER_TRI__BIG,0,0,0,0
16,2,4,21,CONVEYOR_BELT,1,0,13,5
16,2,15,21,CONVEYOR_BELT,0,0,13,5
17,2,22,8,SPIKES__HIDING_UP,-54,-72,0,0
17,2,26,8,SPIKES__NORMAL_UP,-58,-72,0,0
17,2,30,8,SPIKES__HIDING_UP,-62,-72,0,0
17,2,17,21,BARREL_OF_DOOM_MINI,-49,-85,0,0
17,2,14,29,BOWL,-46,-93,0,0
18,2,18,4,PLATFORM_THIN__FALLING,-82,-68,0,0
18,2,2,8,SPIKES__NORMAL_UP,-66,-72,0,0
18,2,6,8,SPIKES__HIDING_UP,0,-72,0,0
18,2,10,8,SPIKES__NORMAL_UP,-74,-72,0,0
18,2,29,23,BUMPER_ROUND__CIRCULAR,6,6,10,2
18,2,29,23,BUMPER_ROUND__CIRCULAR,2,6,9,2
18,2,29,23,BUMPER_ROUND__CIRCULAR,0,6,9,2
18,2,29,23,BUMPER_ROUND__CIRCULAR,4,6,9,2
18,2,29,23,BUMPER_ROUND__LINEAR,0,0,0,0
20,2,8,26,BUMPER_TRI__BIG,0,0,0,0
22,2,24,4,PARTY_BALLOON,2,-68,0,0
22,2,17,8,PARTY_BALLOON,0,-72,0,0
22,2,24,11,PARTY_BALLOON,1,-75,0,0
22,2,17,20,RED_FLAG,47,0,0,0
24,2,2,24,MARBLE_TRACK__ENTRANCE,60,0,56,0
24,2,6,24,MARBLE_TRACK__DIR,9,5,15,31
24,2,2,25,MARBLE_TRACK__DIR,6,0,30,30
24,2,14,28,MARBLE_TRACK__UNK,68,32,30,0
28,2,15,1,STAGE_GOAL,0,0,0,0
28,2,15,16,STAGE_GOAL,0,0,0,0
1,3,23,19,BUMPER_TRI__HORIZONTAL,0,-115,0,0
1,3,28,19,BUMPER_TRI__HORIZONTAL,0,-115,0,0
3,3,28,6,BREAKABLE_WALL,0,-102,0,0
3,3,8,17,BUMPER__HEXAGON,-5,0,7,2
3,3,0,25,CONVEYOR_BELT,1,0,13,5
3,3,11,25,CONVEYOR_BELT,0,0,13,5
8,3,9,1,FLIPPER,-9,-97,0,0
8,3,31,1,FLIPPER,0,-97,0,0
8,3,9,12,BUMPER_TRI__VERTICAL,-9,-108,0,0
8,3,23,17,PARTY_BALLOON,2,-113,0,0
8,3,9,18,BUMPER_TRI__VERTICAL,-9,-114,0,0
8,3,31,24,PARTY_BALLOON,0,-120,0,0
8,3,9,29,FLIPPER,-9,-125,0,0
9,3,4,18,PARTY_BALLOON,2,-114,0,0
10,3,27,1,CONVEYOR_BELT,0,0,13,5
10,3,27,21,BUMPER_ROUND__LINEAR,-91,-117,0,0
10,3,9,24,SPIKES__NORMAL_DOWN,-73,-120,0,0
10,3,13,24,SPIKES__NORMAL_DOWN,-77,-120,0,0
10,3,27,27,BUMPER_ROUND__LINEAR,-91,-123,0,0
11,3,7,1,CONVEYOR_BELT,0,0,13,5
11,3,12,13,PARTY_BALLOON,1,-109,0,0
11,3,8,22,BUMPER_ROUND__LINEAR,-4,0,6,2
12,3,31,0,RED_FLAG,97,-96,0,0
12,3,24,6,SPRING__LEFT,0,-102,0,0
15,3,15,27,BARREL_OF_DOOM_MINI,17,-123,0,0
15,3,23,31,CONVEYOR_BELT,0,0,13,5
16,3,2,1,PLATFORM_SQUARE,-6,0,8,2
16,3,12,18,BUMPER_ROUND__LINEAR,-12,-114,0,0
16,3,19,18,BUMPER_ROUND__LINEAR,-19,-114,0,0
16,3,26,18,BUMPER_TRI__HORIZONTAL,-26,-114,0,0
16,3,31,18,BUMPER_TRI__HORIZONTAL,-31,-114,0,0
16,3,26,20,BUMPER_TRI__HORIZONTAL,0,-116,0,0
16,3,31,20,BUMPER_TRI__HORIZONTAL,0,-116,0,0
17,3,2,0,BUMPER_TRI__BIG,0,0,0,0
17,3,7,31,CONVEYOR_BELT,0,0,13,5
19,3,26,11,PLATFORM_THIN,-5,0,6,2
19,3,4,27,SPRING__BIG_UPRIGHT,1,-123,0,0
20,3,11,6,SPIKES__NORMAL_DOWN,117,-102,0,0
20,3,15,6,SPIKES__NORMAL_DOWN,113,-102,0,0
20,3,9,14,BUMPER_ROUND__LINEAR,-7,0,9,2
20,3,21,14,BUMPER_ROUND__LINEAR,0,-3,2,5
20,3,6,24,CHECKPOINT,5,-120,0,0
21,3,0,12,WALL_BUMPER,3,0,24,4
21,3,24,12,WALL_BUMPER,3,0,24,4
21,3,0,20,WALL_BUMPER,1,0,24,4
21,3,24,20,WALL_BUMPER,1,0,24,4
28,3,15,0,STAGE_GOAL,0,0,0,0
28,3,15,16,STAGE_GOAL,0,0,0,0
1,4,17,5,FLIPPER,-49,123,0,0
1,4,28,5,CONVEYOR_BELT,1,0,13,5
2,4,25,1,BUMPER_ROUND__LINEAR,-89,127,0,0
2,4,7,5,CONVEYOR_BELT,0,0,13,5
3,4,1,8,BUMPER_ROUND__LINEAR,-97,120,0,0
3,4,8,8,BUMPER_ROUND__LINEAR,-104,120,0,0
4,4,16,16,BUMPER_TRI__BIG,0,0,0,0
5,4,20,22,BUMPER_TRI__BIG,0,0,0,0
5,4,1,31,PARTY_BALLOON,2,97,0,0
6,4,31,26,TOGGLE_PLAYER_LAYER__BACK,0,0,3,10
7,4,31,16,TOGGLE_PLAYER_LAYER__BACK,0,0,3,19
7,4,2,26,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,10
8,4,18,23,SPRING__UP,2,105,0,0
9,4,14,21,IA107,3,107,0,0
9,4,14,25,TRACK,0,25,13,127
9,4,12,31,PANEL_GATE__HORIZONTAL,0,97,0,0
10,4,27,1,BUMPER_ROUND__LINEAR,-91,127,0,0
10,4,15,19,PANEL_GATE__VERTICAL,1,109,0,0
10,4,13,20,TRACK,-32,0,20,0
11,4,19,5,FLIPPER,0,123,0,0
11,4,4,17,FLIPPER__VERTICAL,-100,111,0,0
11,4,27,20,TELEPORT_ORB,12,4,-120,64
13,4,6,4,SPIKES__NORMAL_DOWN,90,124,0,0
13,4,8,16,SEGA_SONIC_LETTER,0,2,0,0
13,4,13,16,SEGA_SONIC_LETTER,5,2,15,0
13,4,18,16,SEGA_SONIC_LETTER,6,2,30,0
13,4,23,16,SEGA_SONIC_LETTER,7,2,45,0
14,4,2,15,BUMPER_TRI__HORIZONTAL,62,113,0,0
14,4,7,15,BUMPER_TRI__HORIZONTAL,57,113,0,0
14,4,12,15,BUMPER_TRI__HORIZONTAL,52,113,0,0
14,4,18,16,CHECKPOINT,2,112,0,0
15,4,13,29,FLIPPER,19,99,0,0
16,4,4,28,FERRIS_WHEEL,8,5,11,2
16,4,4,28,FERRIS_WHEEL,12,5,11,2
16,4,4,28,FERRIS_WHEEL,0,5,11,2
16,4,4,28,FERRIS_WHEEL,4,5,11,2
17,4,11,4,SPIKES__NORMAL_DOWN,-43,124,0,0
17,4,15,4,SPIKES__NORMAL_DOWN,-47,124,0,0
17,4,0,14,BUMPER_ROUND__LINEAR,-32,114,0,0
17,4,8,14,BUMPER_ROUND__LINEAR,-40,114,0,0
19,4,3,29,CONVEYOR_BELT,0,0,13,5
19,4,28,30,TRACK,12,1,12,0
19,4,30,30,TOGGLE__PLAYER_VISIBILITY,1,0,8,4
21,4,13,8,BUMPER_ROUND__LINEAR,83,120,0,0
21,4,18,8,BUMPER_ROUND__LINEAR,78,120,0,0
21,4,17,24,PARTY_BALLOON,0,104,0,0
21,4,29,24,PARTY_BALLOON,1,104,0,0
22,4,3,10,PLATFORM_SQUARE,0,0,6,2
22,4,28,16,BUMPER_TRI__BIG,0,0,0,0
22,4,9,24,PARTY_BALLOON,1,104,0,0
24,4,13,14,MARBLE_TRACK__DIR,-96,48,75,33
28,4,15,1,STAGE_GOAL,0,0,0,0
28,4,15,20,STAGE_GOAL,0,0,0,0
1,5,16,2,SPRING__RIGHT,1,94,0,0
3,5,31,28,RED_FLAG,-127,0,0,0
4,5,15,1,PARTY_BALLOON,0,95,0,0
4,5,25,2,PARTY_BALLOON,1,94,0,0
6,5,30,31,CAROUSEL,34,65,0,0
8,5,29,0,MARBLE_TRACK__DIR,6,0,60,34
9,5,0,1,MARBLE_TRACK__DIR,76,37,65,35
9,5,14,17,IA107,1,79,0,0
10,5,31,30,MARBLE_TRACK__EXIT,-95,37,0,0
10,5,28,31,MARBLE_TRACK__DIR,6,-1,30,36
12,5,27,14,RED_FLAG,101,0,0,0
13,5,14,15,SPRING__UP,1,81,0,0
13,5,18,15,SPRING__UP,2,81,0,0
13,5,22,15,SPRING__UP,1,81,0,0
13,5,26,15,SPRING__UP,2,81,0,0
15,5,11,21,CONVEYOR_BELT,0,0,13,5
15,5,10,26,SPIKES__NORMAL_UP,22,70,0,0
16,5,28,8,FERRIS_WHEEL,10,5,2,10
16,5,28,8,FERRIS_WHEEL,14,5,2,10
16,5,28,8,FERRIS_WHEEL,2,5,2,11
16,5,28,8,FERRIS_WHEEL,6,5,2,10
17,5,19,5,FLIPPER,0,91,0,0
18,5,30,6,BUMPER_ROUND__LINEAR,-94,90,0,0
18,5,13,31,BUMPER_TRI__VERTICAL,-77,65,0,0
19,5,28,0,TRACK,12,-1,12,0
19,5,30,6,TRACK,10,0,10,2
19,5,6,9,BUMPER_ROUND__LINEAR,-102,87,0,0
19,5,30,12,TRACK,10,0,10,4
19,5,30,18,TRACK,10,0,10,6
19,5,3,21,CONVEYOR_BELT,0,0,13,5
19,5,30,24,TRACK,10,0,10,8
19,5,30,30,TRACK,10,0,20,10
20,5,6,0,TRACK,-10,9,10,1
20,5,6,6,TRACK,-10,9,10,3
20,5,6,12,TRACK,-10,9,10,5
20,5,6,18,TRACK,-10,9,10,7
20,5,6,24,TRACK,-10,9,10,9
20,5,2,29,TOGGLE__PLAYER_VISIBILITY,0,0,5,3
20,5,4,30,TRACK,4,0,5,0
20,5,6,30,TRACK,4,0,5,127
20,5,4,31,TRACK,4,0,5,0
20,5,6,31,TRACK,4,0,5,127
21,5,2,4,BUMPER_ROUND__LINEAR,0,0,0,0
21,5,11,4,BUMPER_ROUND__LINEAR,85,92,0,0
21,5,27,21,BUMPER_TRI__HORIZONTAL,0,75,0,0
22,5,16,3,BUMPER_ROUND__LINEAR,48,93,0,0
22,5,24,3,BUMPER_ROUND__LINEAR,0,0,0,0
22,5,1,18,MARBLE_TRACK__EXIT,63,40,1,0
22,5,2,19,MARBLE_TRACK__DIR,-6,0,30,39
22,5,1,21,BUMPER_TRI__HORIZONTAL,0,75,0,0
24,5,15,15,SEGA_SONIC_LETTER,0,6,0,0
24,5,22,15,SEGA_SONIC_LETTER,1,6,15,0
24,5,29,15,SEGA_SONIC_LETTER,2,6,30,0
24,5,1,16,PLATFORM_SQUARE,-5,0,7,2
25,5,4,15,SEGA_SONIC_LETTER,3,6,45,0
25,5,11,15,SEGA_SONIC_LETTER,4,6,60,0
25,5,1,29,BUMPER_ROUND__LINEAR,-33,67,0,0
25,5,5,29,BUMPER_ROUND__LINEAR,-37,67,0,0
25,5,9,29,BUMPER_ROUND__LINEAR,-41,67,0,0
25,5,17,30,FLIPPER,4,6,-16,0
28,5,15,4,STAGE_GOAL,0,0,0,0
28,5,15,21,STAGE_GOAL,0,0,0,0
7,6,16,9,WALL_POLE__LEFT,16,55,0,0
7,6,27,19,FLIPPER,0,45,0,0
8,6,2,0,BUMPER_ROUND__LINEAR,0,0,9,2
8,6,5,22,MARBLE_TRACK__ENTRANCE,60,0,56,0
8,6,8,22,MARBLE_TRACK__DIR,76,37,80,31
8,6,5,23,MARBLE_TRACK__DIR,5,0,30,30
8,6,20,29,MARBLE_TRACK__DIR,14,0,30,32
9,6,0,29,FLIPPER_SMALL_BLUE,80,33,1,0
11,6,23,26,PARTY_BALLOON,1,38,0,0
11,6,31,27,BUMPER_TRI__VERTICAL,0,37,0,0
12,6,15,21,PLATFORM_SQUARE,0,0,6,2
13,6,16,7,CONVEYOR_BELT,1,0,13,5
13,6,2,10,PLATFORM_SPIKED,1,0,6,2
13,6,14,12,SPIKES__NORMAL_UP,82,52,0,0
13,6,4,24,BUMPER_TRI__BIG,92,0,0,0
13,6,18,30,CHECKPOINT,4,34,0,0
14,6,13,26,BUMPER_ROUND__LINEAR,51,38,0,0
14,6,13,30,BUMPER_ROUND__LINEAR,51,34,0,0
15,6,9,8,PARTY_BALLOON,2,56,0,0
15,6,23,14,PLATFORM_SQUARE,0,0,7,2
15,6,16,27,PLATFORM_SQUARE,-6,0,8,2
15,6,1,30,BUMPER_TRI__VERTICAL,31,34,0,0
16,6,16,7,SPRING__UP,2,57,0,0
16,6,21,7,SPRING__UP,2,57,0,0
16,6,26,7,SPRING__UP,2,57,0,0
16,6,31,7,SPRING__UP,2,57,0,0
16,6,7,12,SPIKES__NORMAL_UP,-7,52,0,0
17,6,26,9,BOWL,-58,55,0,0
18,6,13,4,BUMPER_TRI__VERTICAL,-77,60,0,0
18,6,13,9,BUMPER_TRI__VERTICAL,-77,55,0,0
18,6,25,19,FLIPPER,-89,45,0,0
19,6,6,1,BUMPER_ROUND__LINEAR,-102,63,0,0
19,6,28,2,SPIKES__NORMAL_LEFT,-124,62,0,0
19,6,18,12,SPIKES__NORMAL_UP,-114,52,0,0
20,6,2,23,WALL_POLE__RIGHT,126,41,0,0
21,6,13,1,FLIPPER,83,63,0,0
21,6,30,3,BUMPER__HEXAGON,0,0,5,2
21,6,26,15,BUMPER_ROUND__LINEAR,70,49,0,0
21,6,2,18,TRACK,0,24,15,0
21,6,21,25,FLIPPER__VERTICAL,75,39,0,0
22,6,15,1,FLIPPER,0,63,0,0
22,6,3,15,BUMPER_ROUND__LINEAR,61,49,0,0
24,6,1,13,FLIPPER,-1,51,0,0
28,6,15,4,STAGE_GOAL,0,0,0,0
28,6,15,20,STAGE_GOAL,0,0,0,0
8,7,2,0,FLIPPER__VERTICAL,-2,32,0,0
9,7,0,4,SPRING__LEFT,0,28,0,0
10,7,29,5,FLIPPER,-93,27,0,0
11,7,31,1,BUMPER_TRI__VERTICAL,0,31,0,0
11,7,10,4,BUMPER_ROUND__LINEAR,-106,28,0,0
11,7,20,4,BUMPER_ROUND__LINEAR,-116,28,0,0
12,7,23,17,CONVEYOR_BELT,0,0,13,5
12,7,19,20,PARTY_BALLOON,1,12,0,0
12,7,8,28,SPIKES__NORMAL_UP,120,4,0,0
13,7,25,2,MARBLE_TRACK__ENTRANCE,60,0,56,0
13,7,25,3,MARBLE_TRACK__DIR,8,2,30,1
13,7,30,3,MARBLE_TRACK__DIR,76,38,60,31
13,7,29,15,BUMPER_TRI__VERTICAL,67,17,0,0
13,7,29,20,BUMPER_TRI__VERTICAL,67,12,0,0
13,7,6,22,SPIKES__NORMAL_UP,90,10,0,0
13,7,14,23,SPRING__UP,1,9,0,0
14,7,10,6,PLATFORM_THIN,0,0,4,2
14,7,9,21,BUMPER_ROUND__CIRCULAR,4,6,7,2
14,7,9,21,BUMPER_ROUND__CIRCULAR,6,6,7,2
14,7,9,21,BUMPER_ROUND__LINEAR,55,11,0,0
14,7,9,21,BUMPER_ROUND__CIRCULAR,2,6,7,2
14,7,9,21,BUMPER_ROUND__CIRCULAR,0,6,7,2
15,7,1,3,BUMPER_TRI__VERTICAL,31,29,0,0
15,7,1,8,BUMPER_TRI__VERTICAL,31,24,0,0
15,7,24,11,CONVEYOR_BELT,1,0,13,5
15,7,14,22,BUMPER_ROUND__LINEAR,18,10,0,0
15,7,14,28,BUMPER_ROUND__LINEAR,18,4,0,0
16,7,3,3,BUMPER_TRI__VERTICAL,0,29,0,0
16,7,3,8,BUMPER_TRI__VERTICAL,0,24,0,0
18,7,23,5,CONVEYOR_BELT,0,0,13,5
19,7,31,10,BARREL_OF_DOOM_MINI,-127,22,0,0
19,7,3,17,CONVEYOR_BELT,0,0,13,5
19,7,24,17,PLATFORM_THIN__FALLING,-120,15,0,0
21,7,22,7,PANEL_GATE__VERTICAL,0,25,0,0
21,7,7,8,TRACK,20,0,15,127
21,7,2,9,IA107,2,23,0,0
21,7,30,25,BOWL,66,7,0,0
21,7,6,28,SPIKES__NORMAL_DOWN,90,4,0,0
21,7,10,28,SPIKES__NORMAL_DOWN,86,4,0,0
22,7,25,10,SPIKES__NORMAL_UP,39,22,0,0
22,7,15,22,RED_FLAG,49,10,0,0
23,7,13,3,BUMPER_TRI__VERTICAL,0,29,0,0
23,7,13,8,BUMPER_TRI__VERTICAL,0,24,0,0
23,7,13,13,BUMPER_TRI__VERTICAL,0,19,0,0
23,7,20,16,BUMPER_TRI__BIG,0,0,0,0
24,7,28,16,BUMPER_ROUND__LINEAR,-28,16,0,0
28,7,15,3,STAGE_GOAL,0,0,0,0
28,7,15,17,STAGE_GOAL,0,0,0,0
8,8,20,2,SPRING__RIGHT,0,-2,0,0
11,8,8,8,SPRING__RIGHT,-104,-8,0,0
13,8,17,24,BUMPER_TRI__VERTICAL,79,-24,0,0
13,8,17,29,BUMPER_TRI__VERTICAL,79,-29,0,0
14,8,11,15,SPRING__UP,0,-15,0,0
14,8,15,15,FLIPPER,49,-15,0,0
14,8,26,28,BUMPER__HEXAGON,0,0,8,2
15,8,14,2,BUMPER_ROUND__LINEAR,18,-2,0,0
15,8,5,15,FLIPPER,0,-15,0,0
15,8,9,15,SPRING__UP,0,-15,0,0
16,8,23,0,TELEPORT_ORB,16,3,-128,-64
16,8,4,6,MARBLE_TRACK__DIR,6,0,30,32
16,8,7,6,MARBLE_TRACK__EXIT,0,33,0,0
16,8,21,17,PLATFORM_SQUARE,0,0,7,2
16,8,8,26,SPIKES__HIDING_UP,-8,-26,0,0
16,8,3,29,BUMPER_TRI__VERTICAL,0,-29,0,0
17,8,0,20,TRACK,11,18,15,0
18,8,4,30,PLATFORM_THIN,0,0,2,4
19,8,16,6,SPRING__BIG_UPRIGHT,0,-6,0,0
19,8,22,18,PLATFORM_SPIKED,-5,0,7,2
19,8,8,24,SPIKES__NORMAL_UP,-104,-24,0,0
19,8,12,24,SPIKES__NORMAL_UP,-108,-24,0,0
20,8,14,18,PLATFORM_SPIKED,-5,0,7,2
20,8,0,24,SPIKES__NORMAL_UP,-128,-24,0,0
20,8,4,24,SPIKES__NORMAL_UP,124,-24,0,0
20,8,24,24,SPIKES__NORMAL_UP,104,-24,0,0
20,8,28,24,SPIKES__NORMAL_UP,100,-24,0,0
22,8,16,14,BUMPER_TRI__BIG,0,0,0,0
24,8,10,9,SPRING__UP,2,-9,0,0
25,8,18,26,CHECKPOINT,8,-26,0,0
28,8,15,0,STAGE_GOAL,0,0,0,0
28,8,15,14,STAGE_GOAL,0,0,0,0
28,8,15,26,STAGE_GOAL,1,0,0,0
29,8,13,15,PLATFORM_THIN,83,-15,0,0
14,9,14,13,FLIPPER,50,-45,0,0
15,9,6,13,FLIPPER,0,-45,0,0
17,9,30,3,PANEL_GATE__VERTICAL,0,-35,0,0
17,9,15,4,TRACK,20,0,15,1
17,9,10,5,IA107,2,-37,0,0
18,9,12,0,WALL_BUMPER,4,0,24,4
18,9,12,8,WALL_BUMPER,2,0,24,4
19,9,4,0,WALL_BUMPER,4,0,24,4
19,9,4,8,WALL_BUMPER,2,0,24,4
19,9,30,16,BARREL_OF_DOOM_MINI,-126,-48,0,0
21,9,24,12,SPRING__RIGHT,1,-44,0,0
22,9,3,12,CHECKPOINT,7,-44,0,0
23,9,27,4,TELEPORT_ORB,23,5,104,96
14,10,26,4,TELEPORT_ORB,17,9,8,-32
17,10,8,4,SPIKES__NORMAL_RIGHT,1,-68,0,0
18,10,22,4,SPIKES__NORMAL_UP,-86,-68,0,0
