Adv2,INTERACTABLES,99,19,,,,,
21,7,6,4,NOTE_BLOCK__BLOCK,0,0,0,0
21,7,10,4,NOTE_BLOCK__BLOCK,1,0,0,0
21,7,14,4,NOTE_BLOCK__BLOCK,2,0,0,0
21,7,18,4,NOTE_BLOCK__BLOCK,3,0,0,0
21,7,22,4,NOTE_BLOCK__BLOCK,4,0,0,0
21,7,26,4,NOTE_BLOCK__BLOCK,5,0,0,0
23,7,14,7,CHORD,0,0,0,0
30,7,24,4,GRIND_RAIL__END_AIR,-12,-3,24,3
32,7,12,22,SPIKES__NORMAL_UP,0,0,0,0
33,7,6,24,GRIND_RAIL__START_AIR,-12,-3,24,3
33,7,0,28,SPIKES__NORMAL_UP,0,0,0,0
36,7,0,28,GRIND_RAIL__END_ALTERNATE,-6,-3,12,3
21,8,6,20,RAMP,1,0,0,0
22,8,18,14,NOTE_BLOCK__BLOCK,0,0,0,0
22,8,22,14,NOTE_BLOCK__BLOCK,1,0,0,0
22,8,26,14,NOTE_BLOCK__BLOCK,2,0,0,0
22,8,30,14,NOTE_BLOCK__BLOCK,3,0,0,0
23,8,14,2,SPRING__UP,0,0,0,0
23,8,2,14,NOTE_BLOCK__BLOCK,4,0,0,0
23,8,6,14,NOTE_BLOCK__BLOCK,5,0,0,0
25,8,5,24,TRUMPET_ENTRY,0,0,0,0
26,8,18,8,RAMP,1,0,0,0
28,8,22,6,GRIND_RAIL__START_AIR,-6,-3,12,3
29,8,20,14,GRIND_RAIL__END_ALTERNATE,-4,-3,8,3
30,8,7,18,NOTE_BLOCK__SPHERE,0,0,0,0
30,8,15,16,NOTE_BLOCK__SPHERE,2,0,0,0
30,8,22,12,NOTE_BLOCK__SPHERE,5,0,0,0
30,8,29,11,NOTE_BLOCK__SPHERE,7,0,0,0
31,8,16,10,CEILING_SLOPE__B,0,0,6,8
32,8,18,14,SPRING__UP,0,0,0,0
33,8,10,15,DASH_RING,1,0,0,0
34,8,6,20,NOTE_BLOCK__BLOCK,0,0,0,0
34,8,10,20,NOTE_BLOCK__BLOCK,1,0,0,0
34,8,14,20,NOTE_BLOCK__BLOCK,2,0,0,0
34,8,18,20,NOTE_BLOCK__BLOCK,3,0,0,0
34,8,22,20,NOTE_BLOCK__BLOCK,4,0,0,0
34,8,26,20,NOTE_BLOCK__BLOCK,5,0,0,0
35,8,12,20,BOOSTER,0,0,0,0
36,8,27,4,COMMON_THIN_PLATFORM,0,0,0,0
37,8,1,4,COMMON_THIN_PLATFORM,0,0,0,0
38,8,7,19,KEYBOARD_HORIZONTAL_RIGHT,-23,1,48,4
39,8,0,8,GRIND_RAIL__START_GROUND,-5,-3,10,3
30,9,28,21,PIPE_INSTRUMENT_ENTRY,6,0,0,0
30,9,16,24,SPIKES__NORMAL_UP,0,0,0,0
31,9,1,16,PIPE_INSTRUMENT_ENTRY,0,0,0,0
32,9,11,14,COMMON_THIN_PLATFORM,0,0,0,0
32,9,17,14,COMMON_THIN_PLATFORM,0,0,0,0
33,9,15,0,BOOSTER,0,0,0,0
33,9,6,15,CHORD,0,0,0,0
35,9,22,24,NOTE_BLOCK__BLOCK,0,0,0,0
35,9,26,24,NOTE_BLOCK__BLOCK,1,0,0,0
35,9,30,24,NOTE_BLOCK__BLOCK,2,0,0,0
36,9,2,24,NOTE_BLOCK__BLOCK,3,0,0,0
36,9,6,24,NOTE_BLOCK__BLOCK,4,0,0,0
36,9,10,24,NOTE_BLOCK__BLOCK,5,0,0,0
37,9,18,24,NOTE_BLOCK__BLOCK,0,0,0,0
37,9,22,24,NOTE_BLOCK__BLOCK,1,0,0,0
37,9,26,24,NOTE_BLOCK__BLOCK,2,0,0,0
37,9,30,24,NOTE_BLOCK__BLOCK,3,0,0,0
38,9,2,24,NOTE_BLOCK__BLOCK,4,0,0,0
38,9,6,24,NOTE_BLOCK__BLOCK,5,0,0,0
38,9,7,1,KEYBOARD_HORIZONTAL_RIGHT,-23,-1,48,3
39,9,2,0,NOTE_BLOCK__BLOCK,0,0,0,0
39,9,6,0,NOTE_BLOCK__BLOCK,1,0,0,0
39,9,10,0,NOTE_BLOCK__BLOCK,2,0,0,0
39,9,14,0,NOTE_BLOCK__BLOCK,3,0,0,0
39,9,18,0,NOTE_BLOCK__BLOCK,4,0,0,0
39,9,22,0,NOTE_BLOCK__BLOCK,5,0,0,0
40,9,10,0,NOTE_BLOCK__BLOCK,0,0,0,0
40,9,14,0,NOTE_BLOCK__BLOCK,1,0,0,0
40,9,18,0,NOTE_BLOCK__BLOCK,2,0,0,0
40,9,22,0,NOTE_BLOCK__BLOCK,3,0,0,0
40,9,26,0,NOTE_BLOCK__BLOCK,4,0,0,0
40,9,30,0,NOTE_BLOCK__BLOCK,5,0,0,0
42,9,12,1,SPRING__BIG_UPRIGHT,0,0,0,0
42,9,6,21,CHORD,0,0,0,0
43,9,16,6,GRIND_RAIL__START_GROUND,-5,-3,10,3
43,9,4,23,SPRING__BIG_DOWNLEFT,1,0,0,0
45,9,2,12,NOTE_BLOCK__BLOCK,0,0,0,0
45,9,6,12,NOTE_BLOCK__BLOCK,1,0,0,0
45,9,10,12,NOTE_BLOCK__BLOCK,2,0,0,0
45,9,14,12,NOTE_BLOCK__BLOCK,3,0,0,0
45,9,18,12,NOTE_BLOCK__BLOCK,4,0,0,0
45,9,22,12,NOTE_BLOCK__BLOCK,5,0,0,0
46,9,26,30,NOTE_BLOCK__BLOCK,0,0,0,0
46,9,22,30,NOTE_BLOCK__BLOCK,1,0,0,0
46,9,18,30,NOTE_BLOCK__BLOCK,2,0,0,0
46,9,14,30,NOTE_BLOCK__BLOCK,3,0,0,0
46,9,10,30,NOTE_BLOCK__BLOCK,4,0,0,0
46,9,6,30,NOTE_BLOCK__BLOCK,5,0,0,0
49,9,15,24,KEYBOARD_HORIZONTAL_RIGHT,-23,1,48,3
22,10,30,10,SPRING__UP,0,0,0,0
23,10,18,10,SPRING__UP,1,0,0,0
23,10,14,10,SPRING__UP,0,0,0,0
23,10,10,10,SPRING__UP,1,0,0,0
23,10,6,10,SPRING__UP,0,0,0,0
23,10,2,10,SPRING__UP,1,0,0,0
26,10,20,2,SPRING__RIGHT,3,0,0,0
33,10,25,20,TRUMPET_ENTRY,0,0,0,0
39,10,24,2,SPRING__RIGHT,1,0,0,0
39,10,26,30,KEYBOARD_VERTICAL,1,-14,3,30
39,10,25,30,KEYBOARD_VERTICAL,-1,-14,3,30
40,10,28,4,SPRING__UP,0,0,0,0
40,10,12,23,KEYBOARD_VERTICAL,1,-7,3,18
40,10,11,25,KEYBOARD_VERTICAL,-1,-9,3,18
41,10,5,0,GRIND_RAIL__END_AIR,-6,-3,12,3
41,10,10,10,SPRING__UP,0,0,0,0
41,10,18,24,DASH_RING,2,0,0,0
45,10,12,4,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
47,10,28,4,RAMP,1,0,0,0
49,10,15,5,KEYBOARD_HORIZONTAL_RIGHT,-23,-1,48,3
51,10,2,22,NOTE_BLOCK__BLOCK,0,0,0,0
51,10,6,22,NOTE_BLOCK__BLOCK,1,0,0,0
51,10,10,22,NOTE_BLOCK__BLOCK,2,0,0,0
51,10,14,22,NOTE_BLOCK__BLOCK,3,0,0,0
51,10,18,22,NOTE_BLOCK__BLOCK,4,0,0,0
51,10,22,22,NOTE_BLOCK__BLOCK,5,0,0,0
52,10,22,28,GRIND_RAIL__START_GROUND,-7,-3,14,3
53,10,11,28,TOGGLE__CHECKPOINT,0,0,0,0
35,11,10,8,NOTE_BLOCK__BLOCK,0,0,0,0
35,11,14,8,NOTE_BLOCK__BLOCK,1,0,0,0
35,11,18,8,NOTE_BLOCK__BLOCK,2,0,0,0
35,11,22,8,NOTE_BLOCK__BLOCK,3,0,0,0
35,11,26,8,NOTE_BLOCK__BLOCK,4,0,0,0
35,11,30,8,NOTE_BLOCK__BLOCK,5,0,0,0
36,11,15,2,GERMAN_FLUTE,0,0,0,0
36,11,20,2,GERMAN_FLUTE,1,0,0,0
36,11,27,2,GERMAN_FLUTE,2,0,0,0
37,11,0,2,GERMAN_FLUTE,2,0,0,0
37,11,7,2,GERMAN_FLUTE,3,0,0,0
37,11,12,2,GERMAN_FLUTE,3,0,0,0
39,11,11,30,KEYBOARD_VERTICAL,1,-6,3,14
39,11,11,1,KEYBOARD_VERTICAL,1,-17,3,42
39,11,26,27,KEYBOARD_VERTICAL,1,-5,3,10
39,11,25,25,KEYBOARD_VERTICAL,-1,-3,3,10
40,11,12,20,KEYBOARD_VERTICAL,1,-10,3,23
40,11,11,22,KEYBOARD_VERTICAL,-1,-11,3,21
40,11,26,11,KEYBOARD_VERTICAL,-1,-19,3,46
42,11,18,2,BOOSTER,0,0,0,0
42,11,28,29,PIPE_INSTRUMENT_ENTRY,8,0,0,0
43,11,1,24,PIPE_INSTRUMENT_ENTRY,2,0,0,0
44,11,29,20,SPRING__UP,2,0,0,0
44,11,25,20,SPRING__UP,1,0,0,0
44,11,21,20,SPRING__UP,1,0,0,0
44,11,17,20,SPRING__UP,0,0,0,0
45,11,24,6,SPRING__RIGHT,1,0,0,0
48,11,18,28,CHORD,0,0,0,0
49,11,14,6,SPECIAL_RING,0,0,0,0
50,11,0,8,BOOSTER,0,0,0,0
51,11,30,16,CHORD,0,0,0,0
53,11,11,13,TOGGLE__CHECKPOINT,0,0,0,0
53,11,20,8,GRIND_RAIL__END_ALTERNATE,-3,-3,6,3
54,11,0,8,GRIND_RAIL__START_GROUND,-5,-3,10,3
59,11,30,29,NOTE_BLOCK__SPHERE,1,0,0,0
60,11,26,23,NOTE_BLOCK__SPHERE,7,0,0,0
60,11,20,24,NOTE_BLOCK__SPHERE,6,0,0,0
60,11,13,24,NOTE_BLOCK__SPHERE,6,0,0,0
60,11,6,26,NOTE_BLOCK__SPHERE,4,0,0,0
61,11,0,23,NOTE_BLOCK__SPHERE,7,0,0,0
64,11,10,14,GRIND_RAIL__START_AIR,-10,-3,20,3
64,11,4,28,CHORD,0,0,0,0
39,12,22,12,SPRING__UP,2,0,0,0
39,12,18,12,SPRING__UP,2,0,0,0
40,12,8,6,SPRING__UP,0,0,0,0
40,12,4,6,SPRING__UP,0,0,0,0
40,12,0,6,SPRING__UP,1,0,0,0
40,12,23,6,SPRING__UP,0,0,0,0
40,12,19,6,SPRING__UP,0,0,0,0
48,12,2,14,FLOATING_SPRING,-2,-8,3,16
49,12,7,24,SPRING__UP,1,0,0,0
50,12,9,4,TRUMPET_ENTRY,2,0,0,0
53,12,11,0,CHECKPOINT,0,0,0,0
54,12,30,12,NOTE_BLOCK__BLOCK,1,0,0,0
54,12,26,12,NOTE_BLOCK__BLOCK,2,0,0,0
54,12,22,12,NOTE_BLOCK__BLOCK,3,0,0,0
54,12,18,12,NOTE_BLOCK__BLOCK,4,0,0,0
54,12,14,12,NOTE_BLOCK__BLOCK,5,0,0,0
55,12,2,12,NOTE_BLOCK__BLOCK,0,0,0,0
55,12,10,0,GRIND_RAIL__END_AIR,-8,-3,16,3
55,12,19,24,GERMAN_FLUTE,3,0,0,0
55,12,24,24,GERMAN_FLUTE,2,0,0,0
55,12,31,24,GERMAN_FLUTE,1,0,0,0
56,12,29,12,BOOSTER,0,0,0,0
56,12,4,24,GERMAN_FLUTE,1,0,0,0
56,12,11,24,GERMAN_FLUTE,2,0,0,0
56,12,16,24,GERMAN_FLUTE,3,0,0,0
56,12,22,12,SPIKES__HIDING_UP,0,0,0,0
59,12,20,5,BOOSTER,5,1,0,0
60,12,12,28,SPRING__LEFT,1,0,0,0
62,12,26,20,CHORD,0,0,0,0
63,12,12,8,CHORD,0,0,0,0
66,12,9,20,GRIND_RAIL__END_AIR,-6,-3,12,3
66,12,3,24,SPRING__UP,0,0,0,0
48,13,22,16,SPRING__UP,1,0,0,0
48,13,18,16,SPRING__UP,1,0,0,0
48,13,14,16,SPRING__UP,1,0,0,0
48,13,10,16,SPRING__UP,1,0,0,0
48,13,6,16,SPRING__UP,1,0,0,0
48,13,2,16,SPRING__UP,0,0,0,0
55,13,4,20,SPRING__RIGHT,0,0,0,0
57,13,13,20,TRUMPET_ENTRY,0,0,0,0
62,13,25,10,SPRING__SMALL_UPRIGHT,0,0,0,0
63,13,24,14,SPRING__LEFT,1,0,0,0
64,13,31,28,GERMAN_FLUTE,0,0,0,0
65,13,4,28,GERMAN_FLUTE,0,0,0,0
67,13,18,28,NOTE_BLOCK__BLOCK,0,0,0,0
67,13,22,28,NOTE_BLOCK__BLOCK,1,0,0,0
67,13,26,28,NOTE_BLOCK__BLOCK,2,0,0,0
67,13,30,28,NOTE_BLOCK__BLOCK,3,0,0,0
68,13,2,28,NOTE_BLOCK__BLOCK,4,0,0,0
68,13,6,28,NOTE_BLOCK__BLOCK,5,0,0,0
69,13,9,4,RAMP,0,0,0,0
70,13,6,28,NOTE_BLOCK__BLOCK,0,0,0,0
70,13,10,28,NOTE_BLOCK__BLOCK,1,0,0,0
70,13,14,28,NOTE_BLOCK__BLOCK,2,0,0,0
70,13,18,28,NOTE_BLOCK__BLOCK,3,0,0,0
70,13,22,28,NOTE_BLOCK__BLOCK,4,0,0,0
70,13,26,28,NOTE_BLOCK__BLOCK,5,0,0,0
72,13,26,31,NOTE_BLOCK__SPHERE,7,0,0,0
59,14,31,8,SPIKES__NORMAL_UP,0,0,0,0
60,14,9,0,PIPE_INSTRUMENT_ENTRY,2,0,0,0
60,14,4,5,PIPE_INSTRUMENT_ENTRY,8,0,0,0
65,14,24,2,BOOSTER,0,0,0,0
65,14,23,20,BOOSTER,0,0,0,0
66,14,0,2,GRIND_RAIL__START_GROUND,-5,-3,10,3
66,14,8,20,RAMP,0,0,0,0
68,14,13,12,FLOATING_SPRING,0,-6,3,12
71,14,0,20,SPRING__UP,0,0,0,0
71,14,11,8,SPRING__SMALL_UPLEFT,0,0,0,0
71,14,16,8,SPRING__UP,1,0,0,0
72,14,7,4,NOTE_BLOCK__SPHERE,2,0,0,0
72,14,17,1,NOTE_BLOCK__SPHERE,5,0,0,0
72,14,9,22,SPECIAL_RING,0,0,0,0
74,14,11,26,SPIKES__NORMAL_UP,0,0,0,0
57,15,0,16,SPRING__RIGHT,1,0,0,0
60,15,29,20,NOTE_BLOCK__SPHERE,2,0,0,0
60,15,19,22,NOTE_BLOCK__SPHERE,0,0,0,0
61,15,23,15,NOTE_BLOCK__SPHERE,7,0,0,0
61,15,13,18,NOTE_BLOCK__SPHERE,4,0,0,0
61,15,7,24,SPIKES__HIDING_UP,0,0,0,0
63,15,13,16,TRUMPET_ENTRY,2,0,0,0
67,15,12,0,GRIND_RAIL__END_ALTERNATE,-4,-3,8,3
67,15,30,24,SPRING__UP,0,0,0,0
68,15,6,24,SPRING__UP,2,0,0,0
68,15,2,24,SPRING__UP,1,0,0,0
71,15,22,6,SPRING__SMALL_UPRIGHT,1,0,0,0
72,15,6,27,CHORD,0,0,0,0
74,15,6,0,SPRING__UP,0,0,0,0
76,15,4,0,GRIND_RAIL__START_GROUND,-6,-3,12,3
60,16,30,16,SPRING__UP,0,0,0,0
60,16,26,16,SPRING__UP,1,0,0,0
60,16,22,16,SPRING__UP,0,0,0,0
60,16,18,16,SPRING__UP,1,0,0,0
61,16,2,16,SPRING__UP,1,0,0,0
62,16,14,17,SPECIAL_RING,0,0,0,0
66,16,28,4,SPRING__UP,1,0,0,0
66,16,24,4,SPRING__UP,0,0,0,0
66,16,20,4,SPRING__UP,0,0,0,0
66,16,16,4,SPRING__UP,0,0,0,0
67,16,8,4,SPRING__UP,2,0,0,0
67,16,4,4,SPRING__UP,1,0,0,0
67,16,0,4,SPRING__UP,1,0,0,0
72,16,7,22,SPRING__UP,1,0,0,0
74,16,10,4,NOTE_BLOCK__BLOCK,0,0,0,0
74,16,14,4,NOTE_BLOCK__BLOCK,1,0,0,0
74,16,18,4,NOTE_BLOCK__BLOCK,2,0,0,0
74,16,22,4,NOTE_BLOCK__BLOCK,3,0,0,0
74,16,26,4,NOTE_BLOCK__BLOCK,4,0,0,0
74,16,30,4,NOTE_BLOCK__BLOCK,5,0,0,0
75,16,0,4,CHORD,0,0,0,0
75,16,0,30,CHORD,0,0,0,0
75,16,26,22,SPRING__SMALL_UPRIGHT,1,0,0,0
77,16,20,1,GRIND_RAIL__END_AIR,-3,-3,6,3
78,16,2,16,NOTE_BLOCK__BLOCK,0,0,0,0
78,16,6,16,NOTE_BLOCK__BLOCK,1,0,0,0
78,16,10,16,NOTE_BLOCK__BLOCK,2,0,0,0
78,16,14,16,NOTE_BLOCK__BLOCK,3,0,0,0
78,16,18,16,NOTE_BLOCK__BLOCK,4,0,0,0
78,16,22,16,NOTE_BLOCK__BLOCK,5,0,0,0
87,16,15,28,TOGGLE__GOAL,0,0,0,0
61,17,26,8,SPRING__UP,0,0,0,0
61,17,22,8,SPRING__UP,2,0,0,0
61,17,14,8,SPRING__UP,1,0,0,0
61,17,18,8,SPRING__UP,2,0,0,0
72,17,28,17,PIPE_INSTRUMENT_ENTRY,6,0,0,0
73,17,1,12,PIPE_INSTRUMENT_ENTRY,4,0,0,0
79,17,19,26,GERMAN_FLUTE,3,0,0,0
79,17,24,26,GERMAN_FLUTE,3,0,0,0
79,17,28,8,GRIND_RAIL__START_AIR,-5,-3,10,3
80,17,0,26,SPIKES__NORMAL_UP,0,0,0,0
87,17,15,20,TOGGLE__GOAL,0,0,0,0
72,18,21,0,FLOATING_SPRING,0,0,2,3
77,18,2,6,SPRING__UP,0,0,0,0
77,18,18,6,SPRING__UP,1,0,0,0
77,18,14,6,SPRING__UP,1,0,0,0
77,18,10,6,SPRING__UP,1,0,0,0
77,18,6,6,SPRING__UP,1,0,0,0
78,18,27,6,GERMAN_FLUTE,0,0,0,0
78,18,17,10,SPECIAL_RING,0,0,0,0
79,18,10,0,SPRING__UP,0,0,0,0
79,18,6,0,SPRING__UP,0,0,0,0
79,18,0,6,GERMAN_FLUTE,0,0,0,0
81,18,24,0,GRIND_RAIL__END_FORCED_JUMP,-12,-3,24,3
87,18,13,11,GOAL_LEVER,0,0,0,0
