Adv2,INTERACTABLES,38,7,,,,,
1,3,22,22,BOUNCE_BLOCK,-54,-118,0,0
1,3,10,27,BOUNCE_BLOCK,-42,-123,0,0
2,3,4,29,BOUNCE_BLOCK,-68,-125,0,0
5,3,18,1,WATERFALL,0,0,2,11
5,3,20,10,FORCED_ICE_SLIDE,0,0,24,27
7,3,16,8,SPRING__BIG_UPRIGHT,0,-104,0,0
7,3,12,28,PLATFORM_SQUARE,1,0,2,7
8,3,8,26,SPRING__SMALL_UPLEFT,0,-122,0,0
10,3,16,18,TOGGLE__PLAYER_FLOAT,0,0,12,14
10,3,20,31,IA097,1,-127,0,0
10,3,23,31,IA097,2,-127,0,0
11,3,0,13,BOOSTER_STEEP,-96,0,0,0
12,3,10,22,FORCED_ICE_SLIDE,1,1,26,17
13,3,25,1,WATERFALL,0,0,3,12
13,3,2,10,FORCED_ICE_SLIDE,1,0,26,17
14,3,2,12,SPIKES__HIDING_UP,62,-108,0,0
15,3,20,13,TOGGLE_PLAYER_LAYER__BACK,0,0,2,12
15,3,22,15,TOGGLE_PLAYER_LAYER__BACK,0,0,2,12
15,3,24,17,TOGGLE_PLAYER_LAYER__BACK,0,0,2,12
15,3,26,19,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,12
15,3,20,25,TOGGLE_PLAYER_LAYER__BACK,0,0,2,13
15,3,22,27,TOGGLE_PLAYER_LAYER__BACK,0,0,2,12
15,3,24,29,TOGGLE_PLAYER_LAYER__BACK,0,0,2,12
15,3,26,31,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,12
16,3,31,5,TOGGLE_PLAYER_LAYER__BACK,0,0,9,12
16,3,31,17,TOGGLE_PLAYER_LAYER__BACK,0,0,9,12
16,3,28,19,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,12
16,3,31,29,TOGGLE_PLAYER_LAYER__BACK,0,0,9,12
16,3,28,31,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,12
18,3,2,25,SPRING__UP,1,-121,0,0
21,3,5,7,PLATFORM_SPIKED,1,0,2,3
21,3,25,7,TORCH,71,-103,0,0
22,3,2,7,TORCH,62,-103,0,0
22,3,10,7,TORCH,54,-103,0,0
22,3,3,12,PLATFORM_THIN,0,0,2,8
22,3,16,25,PLATFORM_THIN,0,-6,2,8
23,3,27,15,TOGGLE_PLAYER_LAYER__BACK,0,0,5,2
23,3,27,17,TOGGLE_PLAYER_LAYER__BACK,0,0,2,21
23,3,29,17,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,21
24,3,14,12,SPRING__UP,0,-108,0,0
24,3,11,16,TOGGLE_PLAYER_LAYER__BACK,0,0,3,3
24,3,14,16,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,3
24,3,29,21,PLATFORM_THIN__FALLING,-29,-117,0,0
27,3,16,19,DECORATION,-112,-115,0,0
28,3,3,25,PLATFORM_THIN,0,0,2,7
36,3,29,29,STAGE_GOAL,0,0,0,0
1,4,27,2,BOUNCE_BLOCK,-59,126,0,0
1,4,18,7,BOUNCE_BLOCK,-50,121,0,0
2,4,11,3,BOUNCE_BLOCK,-75,125,0,0
2,4,4,12,BOUNCE_BLOCK,-68,116,0,0
6,4,22,17,SPRING__UP,0,111,0,0
7,4,2,4,SPIKES__HIDING_UP,30,124,0,0
9,4,5,22,HANG_BAR,-13,0,28,2
10,4,16,0,TOGGLE__PLAYER_FLOAT,0,0,12,14
10,4,19,4,IA097,2,124,0,0
10,4,24,7,IA097,0,121,0,0
10,4,16,14,TOGGLE__PLAYER_FLOAT,0,0,12,14
10,4,23,18,IA097,2,110,0,0
10,4,18,19,IA097,0,109,0,0
10,4,16,28,TOGGLE__PLAYER_FLOAT,0,0,12,14
11,4,18,2,FORCED_ICE_SLIDE,1,2,26,17
15,4,9,25,MINILOOP_BASE,0,0,3,4
15,4,12,25,IA034,0,0,3,4
17,4,20,5,SPRING__LEFT,1,123,0,0
17,4,12,28,CHECKPOINT,2,100,0,0
18,4,21,2,PLATFORM_SQUARE,-1,1,3,2
19,4,11,19,TOGGLE_PLAYER_LAYER__BACK,0,0,5,2
19,4,16,19,SPRING__BIG_UPLEFT,0,109,0,0
19,4,27,20,TOGGLE_PLAYER_LAYER__BACK,0,0,3,3
19,4,30,20,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,3
19,4,11,21,TOGGLE_PLAYER_LAYER__BACK,0,0,2,21
19,4,13,21,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,21
20,4,11,24,LIFT,117,104,0,0
22,4,22,14,PLATFORM_SQUARE,-3,1,5,2
22,4,14,22,PLATFORM_SQUARE,0,1,5,2
22,4,2,29,SPRING__UP,0,99,0,0
27,4,25,11,TORCH,-121,117,0,0
27,4,28,13,PLATFORM_THIN,0,-5,2,7
28,4,2,11,TORCH,126,117,0,0
28,4,10,11,TORCH,118,117,0,0
28,4,12,24,PLATFORM_THIN,0,0,2,7
31,4,4,29,SPRING__HIDING,28,32,0,0
32,4,1,16,CHECKPOINT,3,112,0,0
36,4,29,16,STAGE_GOAL,1,0,0,0
8,5,9,0,BOUNCE_BLOCK,-9,96,0,0
8,5,23,0,PLATFORM_THIN,-2,0,4,2
8,5,4,6,BOUNCE_BLOCK,-4,90,0,0
10,5,19,0,IA097,2,96,0,0
10,5,24,5,IA097,1,91,0,0
12,5,10,27,PLATFORM_SQUARE,0,1,4,2
13,5,2,14,HANG_BAR,-18,0,40,2
13,5,30,20,SPIKES__HIDING_UP,66,76,0,0
14,5,16,7,LIFT,48,89,0,0
14,5,2,20,SPIKES__NORMAL_UP,62,76,0,0
16,5,1,17,IA034,0,0,3,4
16,5,4,17,MINILOOP_BASE,0,0,3,4
17,5,31,3,PLATFORM_SQUARE,0,1,4,2
21,5,18,12,PLATFORM_SQUARE,0,0,2,6
27,5,30,8,BOOSTER,-126,0,0,0
29,5,20,9,SPRING__HIDING,76,32,0,0
11,6,6,14,SPRING__SMALL_UPRIGHT,0,50,0,0
