Adv2,INTERACTABLES,85,15,,,,,
17,4,4,31,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
18,4,18,16,GRIND_RAIL__END_GROUND_LEFT,-9,-3,18,3
22,4,1,22,RAMP,0,0,0,0
24,4,0,4,GRIND_RAIL__END_AIR,-12,-3,24,3
26,4,20,22,SPRING__BIG_DOWNRIGHT,3,0,0,0
28,4,16,18,SPRING__BIG_UPLEFT,2,0,0,0
29,4,20,4,SLIDY_ICE,-12,-12,24,24
30,4,17,14,SLIDY_ICE,-29,-12,58,24
31,4,28,1,ROTATING_HANDLE,0,0,0,0
32,4,27,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,2,12
32,4,29,16,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,12
32,4,27,14,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,2
33,4,12,7,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
33,4,8,7,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
33,4,22,4,SPRING__UP,3,0,0,0
39,4,9,28,RAMP,1,0,0,0
40,4,16,26,ROTATING_HANDLE,0,0,0,0
40,4,12,16,TOGGLE__CHECKPOINT,0,0,0,0
41,4,6,28,SPRING__UP,2,0,0,0
42,4,0,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,14
42,4,3,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,2,14
42,4,0,2,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,2
73,4,7,16,TOGGLE__GOAL,0,0,0,0
9,5,10,14,SPRING__UP,1,0,0,0
9,5,24,11,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
9,5,20,11,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
16,5,24,8,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
16,5,20,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
16,5,20,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
17,5,26,20,BOOSTER,0,0,0,0
19,5,4,2,GRIND_RAIL__END_GROUND,-3,-3,6,3
19,5,16,0,SPRING__LEFT,2,0,0,0
21,5,31,27,ROTATING_HANDLE,0,0,0,0
25,5,28,11,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
25,5,24,11,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
25,5,31,11,CEILING_SLOPE__A,0,0,7,15
26,5,6,8,SPRING__SMALL_UPRIGHT,3,0,0,0
27,5,5,14,SPRING__SMALL_UPRIGHT,1,0,0,0
27,5,9,14,SPRING__SMALL_UPRIGHT,1,0,0,0
31,5,16,14,SPRING__SMALL_UPRIGHT,2,0,0,0
32,5,2,30,ROTATING_HANDLE,0,0,0,0
33,5,5,14,WINDUP_STICK,-3,0,6,3
34,5,13,5,WINDUP_STICK,-3,0,6,3
34,5,13,17,WINDUP_STICK,-3,0,6,3
40,5,12,20,CHECKPOINT,0,0,0,0
40,5,12,8,TOGGLE__CHECKPOINT,0,0,0,0
73,5,7,8,TOGGLE__GOAL,0,0,0,0
4,6,28,30,SLIDY_ICE,-24,-12,48,24
4,6,4,24,SLIDY_ICE,-12,-12,24,24
6,6,31,24,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,2,24
6,6,31,22,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,2
6,6,20,11,ROTATING_HANDLE,0,0,0,0
7,6,16,15,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
7,6,12,15,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
7,6,1,24,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,24
9,6,12,8,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,2,17
9,6,10,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,2,17
12,6,21,24,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,18
12,6,19,24,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,2,18
12,6,19,22,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,2
13,6,4,15,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
13,6,0,15,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
17,6,18,24,SPRING__UP,0,0,0,0
21,6,22,0,SPIKES__NORMAL_UP,0,0,0,0
24,6,21,24,RAMP,1,0,0,0
25,6,30,9,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,8,4
25,6,30,13,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
25,6,26,9,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,8
26,6,4,24,SPRING__UP,3,0,0,0
26,6,16,0,HALFPIPE__START,0,-13,-128,13
30,6,16,0,HALFPIPE__END,-128,-12,-128,12
35,6,10,0,SPRING__UP,1,0,0,0
36,6,3,5,ROTATING_HANDLE,0,0,0,0
36,6,20,12,BOOSTER,0,0,0,0
36,6,24,12,GRIND_RAIL__START_GROUND,-12,-3,24,3
38,6,20,0,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
39,6,12,2,SPRING__BIG_UPRIGHT,0,0,0,0
39,6,12,26,SPRING__BIG_UPRIGHT,1,0,0,0
39,6,24,14,SPRING__BIG_UPLEFT,1,0,0,0
42,6,6,0,SLIDY_ICE,-18,-12,36,24
42,6,24,0,SLIDY_ICE,-12,-12,24,24
43,6,4,12,SLIDY_ICE,-12,-12,24,24
43,6,16,24,SLIDY_ICE,-12,-12,24,24
44,6,2,24,SLIDY_ICE,-18,-12,36,24
45,6,6,18,SLIDY_ICE,-6,-6,12,12
46,6,2,12,SPRING__UP,0,0,0,0
49,6,0,27,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
49,6,4,27,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
54,6,25,26,SPECIAL_RING,0,0,0,0
57,6,22,24,SPRING__UP,0,0,0,0
58,6,16,12,GRIND_RAIL__START_AIR,-12,-3,24,3
61,6,13,9,SPECIAL_RING,0,0,0,0
73,6,7,24,TOGGLE__GOAL,0,0,0,0
73,6,7,0,TOGGLE__GOAL,0,0,0,0
9,7,12,20,SPRING__BIG_UPRIGHT,0,0,0,0
18,7,26,23,ROTATING_HANDLE,0,0,0,0
19,7,28,16,SLIDY_ICE,-24,-12,48,24
20,7,20,28,SLIDY_ICE,-12,-12,24,24
27,7,21,28,RAMP,0,0,0,0
29,7,16,28,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
29,7,12,28,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
29,7,12,24,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
29,7,28,19,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
30,7,0,19,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
33,7,0,16,SPRING__BIG_UPRIGHT,2,0,0,0
37,7,31,25,PIPE__END,1,1,0,0
38,7,18,4,SPRING__UP,2,0,0,0
39,7,14,16,SPRING__UP,1,0,0,0
48,7,21,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,14
48,7,19,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,2,14
48,7,19,2,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,2
50,7,20,19,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
50,7,16,19,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
50,7,5,28,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,14
50,7,3,28,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,2,14
50,7,3,26,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,2
54,7,12,0,PLATFORM_A,-3,0,6,0
58,7,8,28,SLIDY_ICE,-18,-12,36,24
60,7,24,7,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
60,7,20,7,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
60,7,7,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,2,12
60,7,9,16,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,12
60,7,7,14,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,5,2
60,7,12,4,GRIND_RAIL__END_ALTERNATE,-3,-3,6,3
61,7,2,4,SPRING__UP,1,0,0,0
73,7,7,16,TOGGLE__GOAL,0,0,0,0
8,8,17,14,RAMP,1,0,0,0
9,8,24,22,SPRING__BIG_UPRIGHT,1,0,0,0
10,8,4,10,SPRING__BIG_UPLEFT,2,0,0,0
13,8,28,11,SLIDY_ICE,-22,-12,44,24
15,8,0,14,SLIDY_ICE,-24,-12,48,24
16,8,1,29,PIPE__START,3,0,0,0
17,8,6,8,SPRING__UP,3,0,0,0
18,8,12,2,PIPE__END,1,1,0,0
19,8,2,5,ROTATING_HANDLE,0,0,0,0
21,8,17,8,SLIDY_ICE,-29,-12,60,24
22,8,22,4,SLIDY_ICE,-30,-6,60,12
23,8,20,14,PIPE__END,1,1,0,0
23,8,17,8,RAMP,1,0,0,0
24,8,21,20,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,24
24,8,19,20,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,2,24
24,8,19,18,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,2
25,8,4,11,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
25,8,0,11,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
28,8,14,20,SPRING__UP,2,0,0,0
32,8,30,25,FUNNEL_SPHERE,0,0,0,0
33,8,22,14,SPRING__SMALL_UPLEFT,2,0,0,0
35,8,2,8,SPRING__UP,1,0,0,0
35,8,11,10,COMMON_THIN_PLATFORM,0,0,0,0
35,8,17,10,COMMON_THIN_PLATFORM,0,0,0,0
37,8,13,29,PIPE__START,3,0,0,0
40,8,2,12,FUNNEL_SPHERE,0,0,0,0
47,8,2,20,CEILING_SLOPE__A,0,0,6,15
49,8,14,24,FUNNEL_SPHERE,0,0,0,0
57,8,12,8,SLIDY_ICE,-24,-12,48,24
73,8,7,8,TOGGLE__GOAL,0,0,0,0
12,9,9,18,RAMP,1,0,0,0
13,9,4,7,ROTATING_HANDLE,0,0,0,0
19,9,28,6,GRIND_RAIL__START_AIR,-12,-3,24,3
19,9,4,24,SPRING__SMALL_UPRIGHT,0,0,0,0
21,9,30,12,GRIND_RAIL__END_ALTERNATE,-6,-3,12,3
21,9,21,21,WINDUP_STICK,-3,0,6,3
22,9,13,9,PIPE__START,3,0,0,0
33,9,6,18,ROTATING_HANDLE,0,0,0,0
33,9,9,7,ROTATING_HANDLE,0,0,0,0
34,9,26,12,SPRING__UP,2,0,0,0
37,9,6,24,SPRING__UP,1,0,0,0
46,9,6,0,SPRING__UP,1,0,0,0
53,9,11,0,BOOSTER,0,0,0,0
57,9,18,24,SLIDY_ICE,-18,-12,36,24
61,9,16,10,SPRING__LEFT,3,0,0,0
62,9,20,12,SLIDY_ICE,-12,-12,24,24
62,9,2,4,SPECIAL_RING,0,0,0,0
63,9,24,15,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
63,9,20,15,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
63,9,9,24,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,12
63,9,7,24,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,2,12
63,9,7,22,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,2
63,9,0,24,SLIDY_ICE,-12,-12,24,24
63,9,24,24,SLIDY_ICE,-12,-12,24,24
73,9,7,24,TOGGLE__GOAL,0,0,0,0
73,9,7,0,TOGGLE__GOAL,0,0,0,0
15,10,12,16,SPRING__BIG_DOWNRIGHT,1,0,0,0
19,10,31,28,BOOSTER,0,0,0,0
19,10,31,9,WINDUP_STICK,-3,0,6,3
21,10,21,13,WINDUP_STICK,-3,0,6,3
21,10,21,1,WINDUP_STICK,-3,0,6,3
24,10,24,2,SPRING__RIGHT,2,0,0,0
28,10,16,10,SLIDY_ICE,-24,-12,48,24
29,10,20,10,SLIDY_ICE,-24,-12,48,24
32,10,18,16,SPRING__UP,1,0,0,0
33,10,24,2,SPRING__BIG_UPLEFT,0,0,0,0
48,10,12,16,SPRING__SMALL_UPRIGHT,1,0,0,0
50,10,16,4,HALFPIPE__START,0,-13,80,13
53,10,0,4,HALFPIPE__END,-80,-13,80,13
56,10,18,16,SPRING__UP,3,0,0,0
56,10,14,16,SPRING__UP,2,0,0,0
58,10,4,4,SLIDY_ICE,-24,-12,48,24
63,10,12,4,SLIDY_ICE,-12,-12,24,24
63,10,24,16,SLIDY_ICE,-12,-12,24,24
65,10,26,28,SLIDY_ICE,-30,-12,60,24
66,10,30,28,SLIDY_ICE,-30,-12,60,24
68,10,4,28,HALFPIPE__START,0,-13,92,13
68,10,1,28,BOOSTER,0,0,0,0
69,10,17,18,SPECIAL_RING,0,0,0,0
71,10,0,28,HALFPIPE__END,-92,-13,92,13
73,10,5,27,GOAL_LEVER,0,0,0,0
73,10,7,16,TOGGLE__GOAL,0,0,0,0
14,11,20,10,SPRING__BIG_UPRIGHT,1,0,0,0
16,11,4,10,SPRING__BIG_DOWNLEFT,1,0,0,0
49,11,28,30,SPRING__RIGHT,3,0,0,0
57,11,21,17,PIPE__START,1,0,0,0
14,12,20,10,SPRING__RIGHT,2,0,0,0
17,12,6,12,SPRING__UP,3,0,0,0
57,12,12,22,SPRING__RIGHT,2,0,0,0
57,12,21,12,PIPE__END,1,1,0,0
59,12,5,18,RAMP,0,0,0,0
61,12,16,30,PIPE__END,1,1,0,0
61,12,28,30,SPRING__BIG_DOWNLEFT,1,0,0,0
63,12,9,12,RAMP,0,0,0,0
64,12,7,0,BOOSTER,0,0,0,0
60,13,9,1,PIPE__START,1,0,0,0
61,13,16,10,SPRING__BIG_DOWNRIGHT,1,0,0,0
61,13,28,22,SPRING__BIG_DOWNLEFT,1,0,0,0
63,13,20,16,BOOSTER,0,1,0,0
61,14,18,2,BOOSTER,0,0,0,0
64,14,2,14,SPRING__UP,2,0,0,0
