Adv2,INTERACTABLES,118,18,,,,,
9,4,6,28,SPIKES__NORMAL_UP,0,0,0,0
9,4,20,21,LIGHT_GLOBE,0,0,0,0
14,4,23,18,COMMON_THIN_PLATFORM,0,0,0,0
14,4,29,18,COMMON_THIN_PLATFORM,0,0,0,0
14,4,23,28,SPRING__UP,3,0,0,0
14,4,29,28,SPRING__UP,0,0,0,0
15,4,12,13,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,24,4
15,4,12,17,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,24,4
15,4,10,5,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,16,4
15,4,26,5,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,24,4
15,4,6,5,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,5
16,4,4,13,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,12,4
16,4,4,17,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,12,4
16,4,18,5,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,5
18,4,0,18,SPRING__BIG_UPRIGHT,0,0,0,0
19,4,4,31,SPRING__BIG_DOWNLEFT,1,0,0,0
24,4,12,18,SPRING__BIG_UPRIGHT,1,0,0,0
26,4,0,16,SPRING__SMALL_UPRIGHT,1,0,0,0
28,4,30,16,SPIKES__NORMAL_DOWN,0,0,0,0
28,4,20,23,PLATFORM_SQUARE,0,-5,0,10
29,4,2,31,PLATFORM_SQUARE,0,-3,0,6
31,4,2,4,SPRING__UP,3,0,0,0
33,4,6,27,SPECIAL_RING,0,0,0,0
37,4,27,16,KEYBOARD_VERTICAL,1,-12,2,24
38,4,7,16,KEYBOARD_VERTICAL,-1,-12,2,24
40,4,6,16,SPRING__DOWN,2,0,0,0
40,4,6,16,SPRING__DOWN,2,0,0,0
42,4,14,28,SPRING__UP,1,0,0,0
45,4,24,10,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
48,4,18,28,SPRING__BIG_DOWNRIGHT,0,0,0,0
48,4,22,4,SPIKES__NORMAL_UP,0,0,0,0
49,4,26,4,SPIKES__NORMAL_UP,0,0,0,0
49,4,28,10,SPRING__SMALL_UPRIGHT,3,0,0,0
50,4,18,10,SPIKES__NORMAL_UP,0,0,0,0
50,4,20,16,SPRING__SMALL_UPRIGHT,2,0,0,0
54,4,14,26,DASH_RING,2,0,0,0
55,4,0,16,TOGGLE__CHECKPOINT,0,0,0,0
59,4,8,12,SPRING__BIG_UPRIGHT,1,0,0,0
65,4,26,28,SPRING__BIG_DOWNLEFT,0,0,0,0
67,4,1,16,RAMP,1,0,0,0
69,4,12,26,SPRING__LEFT,1,0,0,0
106,4,7,28,TOGGLE__GOAL,0,0,0,0
106,4,7,4,TOGGLE__GOAL,0,0,0,0
2,5,5,21,LIGHT_BRIDGE,0,90,0,0
4,5,28,11,ARROW_PLATFORM__UP,0,-24,0,24
4,5,10,20,SPRING__UP,0,0,0,0
5,5,14,11,ARROW_PLATFORM__UP,0,-8,0,8
11,5,14,26,DASH_RING,2,0,0,0
15,5,12,2,BOOSTER,5,1,0,0
19,5,31,6,SPECIAL_RING,0,0,0,0
26,5,20,29,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,12,4
26,5,18,21,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,16,4
26,5,14,21,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,5
27,5,2,21,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,5
28,5,1,26,RAMP,1,0,0,0
35,5,17,20,RAMP,1,0,0,0
38,5,2,14,SPRING__UP,3,0,0,0
42,5,17,28,NOTE_BLOCK__2,0,0,0,0
42,5,21,28,NOTE_BLOCK__2,0,0,0,0
42,5,13,28,NOTE_BLOCK__2,0,0,0,0
42,5,13,30,NOTE_BLOCK__2,0,0,0,0
42,5,17,30,NOTE_BLOCK__2,0,0,0,0
42,5,21,30,NOTE_BLOCK__2,0,0,0,0
48,5,0,22,SPRING__BIG_UPRIGHT,1,0,0,0
49,5,4,22,SPRING__LEFT,0,0,0,0
54,5,12,20,GRIND_RAIL__START_GROUND,-12,-3,24,3
55,5,0,8,TOGGLE__CHECKPOINT,0,0,0,0
55,5,26,6,DASH_RING,6,0,0,0
56,5,8,6,SPRING__LEFT,2,0,0,0
60,5,0,4,SPRING__BIG_UPLEFT,1,0,0,0
63,5,24,30,SPRING__RIGHT,1,0,0,0
66,5,12,14,SPRING__BIG_UPLEFT,0,0,0,0
68,5,14,30,NOTE_BLOCK__2,0,0,0,0
68,5,18,30,NOTE_BLOCK__2,0,0,0,0
106,5,7,20,TOGGLE__GOAL,0,0,0,0
8,6,30,0,SPRING__UP,3,0,0,0
9,6,22,24,SPRING__UP,1,0,0,0
11,6,6,0,SPIKES__NORMAL_UP,0,0,0,0
15,6,12,6,BOOSTER,5,1,0,0
16,6,4,24,GRIND_RAIL__END_GROUND_LEFT,-3,-3,6,3
18,6,0,22,SPRING__RIGHT,1,0,0,0
19,6,28,24,GRIND_RAIL__START_GROUND,-12,-4,24,4
26,6,20,1,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,12,4
35,6,26,24,SPIKES__NORMAL_UP,0,0,0,0
36,6,0,24,GRIND_RAIL__START_AIR,-24,-4,48,4
39,6,30,24,BOOSTER,0,0,0,0
43,6,10,3,ARROW_PLATFORM__UP,0,-29,0,29
43,6,28,0,SPIKES__NORMAL_UP,0,0,0,0
44,6,8,0,ARROW_PLATFORM__RIGHT,0,0,45,0
46,6,2,0,SPRING__UP,1,0,0,0
50,6,30,30,SPRING__UP,1,0,0,0
50,6,26,30,SPIKES__NORMAL_UP,0,0,0,0
50,6,6,24,SPIKES__NORMAL_UP,0,0,0,0
51,6,24,24,GRIND_RAIL__START_AIR,-12,-4,24,4
51,6,9,0,SPRING__BIG_DOWNRIGHT,2,0,0,0
55,6,0,30,CHECKPOINT,0,0,0,0
55,6,0,24,TOGGLE__CHECKPOINT,0,0,0,0
55,6,0,0,TOGGLE__CHECKPOINT,0,0,0,0
55,6,28,0,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
56,6,29,27,PLATFORM_SQUARE,0,-2,0,4
56,6,26,12,SPIKES__NORMAL_DOWN,0,0,0,0
56,6,30,12,SPIKES__NORMAL_DOWN,0,0,0,0
58,6,22,0,SPRING__UP,2,0,0,0
61,6,2,24,SPIKES__NORMAL_UP,0,0,0,0
65,6,20,2,SPRING__BIG_UPRIGHT,0,0,0,0
66,6,20,28,NOTE_BLOCK__2,0,0,0,0
66,6,24,26,NOTE_BLOCK__2,0,0,0,0
66,6,20,26,NOTE_BLOCK__2,0,0,0,0
66,6,24,28,NOTE_BLOCK__2,0,0,0,0
66,6,28,26,NOTE_BLOCK__2,0,0,0,0
66,6,28,28,NOTE_BLOCK__2,0,0,0,0
67,6,16,26,NOTE_BLOCK__2,0,0,0,0
67,6,20,26,NOTE_BLOCK__2,0,0,0,0
67,6,16,24,NOTE_BLOCK__2,0,0,0,0
67,6,20,24,NOTE_BLOCK__2,0,0,0,0
67,6,28,6,GRIND_RAIL__START_AIR,-12,-3,24,3
67,6,24,24,NOTE_BLOCK__2,0,0,0,0
67,6,24,26,NOTE_BLOCK__2,0,0,0,0
68,6,18,0,NOTE_BLOCK__2,0,0,0,0
68,6,14,0,NOTE_BLOCK__2,0,0,0,0
70,6,28,18,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
74,6,6,24,SPRING__UP,1,0,0,0
74,6,20,24,SPRING__BIG_DOWNRIGHT,1,0,0,0
75,6,0,12,SPRING__BIG_DOWNLEFT,1,0,0,0
94,6,21,25,SPECIAL_RING,0,0,0,0
106,6,7,12,TOGGLE__GOAL,0,0,0,0
3,7,9,4,RAMP,1,0,0,0
4,7,16,14,SPRING__BIG_DOWNLEFT,2,0,0,0
7,7,23,6,LIGHT_GLOBE,0,0,0,0
7,7,14,10,SPIKES__NORMAL_UP,0,0,0,0
10,7,15,16,KEYBOARD_VERTICAL,-1,-12,2,24
10,7,3,16,KEYBOARD_VERTICAL,1,-12,2,24
11,7,6,4,SPIKES__NORMAL_UP,0,0,0,0
12,7,24,14,SPRING__LEFT,2,0,0,0
16,7,22,17,GRIND_RAIL__END_GROUND,-3,-3,6,3
17,7,8,14,SPRING__LEFT,2,0,0,0
21,7,24,22,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
22,7,13,25,NOTE_BLOCK__2,1,0,0,0
22,7,9,25,NOTE_BLOCK__2,1,0,0,0
22,7,9,23,NOTE_BLOCK__2,1,0,0,0
22,7,13,23,NOTE_BLOCK__2,1,0,0,0
22,7,17,23,NOTE_BLOCK__2,1,0,0,0
22,7,17,25,NOTE_BLOCK__2,1,0,0,0
22,7,21,23,NOTE_BLOCK__2,1,0,0,0
22,7,21,25,NOTE_BLOCK__2,1,0,0,0
23,7,8,10,GRIND_RAIL__START_AIR,-12,-3,24,3
26,7,8,28,GRIND_RAIL__END_ALTERNATE,-3,-3,6,3
26,7,14,28,BOOSTER,0,0,0,0
30,7,21,16,RAMP,1,0,0,0
30,7,6,16,BOOSTER,0,0,0,0
33,7,21,10,RAMP,1,0,0,0
35,7,18,4,SPRING__UP,0,0,0,0
39,7,22,16,SPRING__UP,1,0,0,0
39,7,12,16,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
42,7,0,19,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,12,4
42,7,0,23,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,12,4
42,7,0,11,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,14,4
42,7,14,11,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,5
48,7,0,28,SPRING__SMALL_UPRIGHT,1,0,0,0
51,7,22,4,SPRING__UP,0,0,0,0
54,7,0,4,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
56,7,22,22,SPRING__UP,1,0,0,0
57,7,24,20,SPRING__LEFT,3,0,0,0
58,7,3,28,KEYBOARD_VERTICAL,1,-12,2,24
58,7,15,28,KEYBOARD_VERTICAL,-1,-12,2,24
64,7,15,4,KEYBOARD_VERTICAL,1,-12,2,24
64,7,27,4,KEYBOARD_VERTICAL,-1,-12,2,24
64,7,15,22,KEYBOARD_VERTICAL,1,-6,2,12
64,7,27,22,KEYBOARD_VERTICAL,-1,-6,2,12
68,7,26,16,CEILING_SLOPE__A,0,0,6,18
74,7,20,16,SPRING__BIG_DOWNRIGHT,1,0,0,0
75,7,0,4,SPRING__BIG_DOWNLEFT,1,0,0,0
76,7,26,28,SPRING__UP,0,0,0,0
78,7,3,16,RAMP,1,0,0,0
84,7,0,20,SPRING__RIGHT,1,0,0,0
85,7,4,24,SPRING__BIG_UPRIGHT,0,0,0,0
85,7,27,22,KEYBOARD_VERTICAL,-1,-6,2,12
94,7,4,19,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,12,4
94,7,4,23,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,12,4
94,7,2,11,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,16,4
95,7,8,16,GRIND_RAIL__START_GROUND,-12,-3,24,3
106,7,7,28,TOGGLE__GOAL,0,0,0,0
106,7,7,4,TOGGLE__GOAL,0,0,0,0
3,8,12,20,SPRING__BIG_DOWNRIGHT,2,0,0,0
10,8,3,8,KEYBOARD_VERTICAL,1,-12,2,24
10,8,15,8,KEYBOARD_VERTICAL,-1,-12,2,24
13,8,16,14,SPRING__SMALL_UPRIGHT,1,0,0,0
15,8,7,8,BOOSTER,0,0,0,0
20,8,20,20,CEILING_SLOPE__A,0,0,6,18
21,8,22,8,SPRING__UP,0,0,0,0
23,8,20,26,GRIND_RAIL__START_AIR,-12,-3,24,3
33,8,22,20,SPRING__UP,0,0,0,0
33,8,3,21,LIGHT_BRIDGE,0,0,0,0
39,8,10,20,SPRING__UP,2,0,0,0
45,8,24,8,GRIND_RAIL__START_GROUND,-3,-3,6,3
48,8,12,23,ARROW_PLATFORM__UP,0,-21,2,21
48,8,0,22,GRIND_RAIL__END_ALTERNATE,-12,-4,24,4
53,8,30,8,SPRING__UP,3,0,0,0
55,8,28,18,SPRING__RIGHT,1,0,0,0
56,8,6,8,ARROW_PLATFORM__LEFT,-10,0,10,2
56,8,2,19,SPECIAL_RING,0,0,0,0
61,8,28,20,CEILING_SLOPE__B,0,0,6,13
64,8,25,12,LIGHT_GLOBE,0,0,0,0
65,8,20,18,SPRING__RIGHT,3,0,0,0
68,8,30,20,SPRING__UP,3,0,0,0
72,8,0,30,SPRING__RIGHT,3,0,0,0
76,8,16,23,ARROW_PLATFORM__UP,0,-16,0,16
83,8,30,26,SPIKES__HIDING_UP,0,0,0,0
85,8,27,8,KEYBOARD_VERTICAL,-1,-12,2,24
85,8,10,20,SPRING__UP,1,0,0,0
91,8,22,20,SPRING__UP,1,0,0,0
93,8,22,20,SPIKES__NORMAL_UP,0,0,0,0
93,8,30,20,BOOSTER,0,0,0,0
106,8,7,20,TOGGLE__GOAL,0,0,0,0
5,9,14,18,SPRING__UP,0,0,0,0
6,9,18,6,NOTE_BLOCK__2,0,0,0,0
6,9,22,8,NOTE_BLOCK__2,0,0,0,0
6,9,26,8,NOTE_BLOCK__2,0,0,0,0
6,9,18,8,NOTE_BLOCK__2,0,0,0,0
6,9,22,6,NOTE_BLOCK__2,0,0,0,0
6,9,26,6,NOTE_BLOCK__2,0,0,0,0
10,9,14,3,LIGHT_GLOBE,0,0,0,0
19,9,14,0,SPRING__UP,1,0,0,0
21,9,2,0,SPIKES__NORMAL_UP,0,0,0,0
21,9,6,0,SPIKES__NORMAL_UP,0,0,0,0
21,9,10,0,SPIKES__NORMAL_UP,0,0,0,0
22,9,2,12,SPRING__DOWN,2,0,0,0
22,9,26,0,SPRING__UP,0,0,0,0
27,9,4,24,SPRING__UP,1,0,0,0
28,9,14,0,SPRING__UP,3,0,0,0
29,9,22,18,SPIKES__NORMAL_DOWN,0,0,0,0
29,9,23,31,PLATFORM_SQUARE,0,-2,0,4
42,9,11,12,KEYBOARD_VERTICAL,1,-12,2,24
42,9,23,12,KEYBOARD_VERTICAL,-1,-12,2,24
46,9,14,12,SPRING__UP,0,0,0,0
47,9,10,1,NOTE_BLOCK__2,0,0,0,0
47,9,6,1,NOTE_BLOCK__2,0,0,0,0
47,9,10,3,NOTE_BLOCK__2,0,0,0,0
47,9,6,3,NOTE_BLOCK__2,0,0,0,0
50,9,29,13,LIGHT_BRIDGE,0,0,0,0
51,9,24,10,SPRING__LEFT,3,0,0,0
52,9,26,6,SPRING__UP,2,0,0,0
57,9,22,12,SPRING__DOWN,1,0,0,0
61,9,4,10,SPRING__RIGHT,1,0,0,0
72,9,18,0,SPRING__UP,1,0,0,0
75,9,18,6,SPRING__UP,0,0,0,0
82,9,16,0,SPRING__BIG_UPRIGHT,1,0,0,0
83,9,20,12,SPRING__BIG_UPLEFT,1,0,0,0
84,9,0,12,CEILING_SLOPE__A,0,0,6,12
88,9,6,28,DASH_RING,2,0,0,0
92,9,26,15,ARROW_PLATFORM__UP,0,-16,0,16
93,9,12,12,ARROW_PLATFORM__RIGHT,0,0,21,0
95,9,26,12,SPIKES__NORMAL_UP,0,0,0,0
96,9,22,12,NOTE_BLOCK__2,0,0,0,0
96,9,18,12,NOTE_BLOCK__2,0,0,0,0
96,9,14,12,NOTE_BLOCK__2,0,0,0,0
96,9,22,10,NOTE_BLOCK__2,0,0,0,0
96,9,18,10,NOTE_BLOCK__2,0,0,0,0
96,9,14,10,NOTE_BLOCK__2,0,0,0,0
96,9,30,6,NOTE_BLOCK__2,0,0,0,0
96,9,30,8,NOTE_BLOCK__2,0,0,0,0
96,9,26,6,NOTE_BLOCK__2,0,0,0,0
96,9,26,8,NOTE_BLOCK__2,0,0,0,0
97,9,14,2,NOTE_BLOCK__2,1,0,0,0
97,9,14,4,NOTE_BLOCK__2,1,0,0,0
97,9,10,2,NOTE_BLOCK__2,1,0,0,0
97,9,10,4,NOTE_BLOCK__2,1,0,0,0
97,9,6,4,NOTE_BLOCK__2,1,0,0,0
97,9,6,2,NOTE_BLOCK__2,1,0,0,0
97,9,2,8,NOTE_BLOCK__2,0,0,0,0
97,9,2,6,NOTE_BLOCK__2,0,0,0,0
98,9,8,0,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
106,9,7,12,TOGGLE__GOAL,0,0,0,0
5,10,22,4,SPIKES__NORMAL_UP,0,0,0,0
5,10,26,4,SPIKES__NORMAL_UP,0,0,0,0
5,10,30,4,SPIKES__NORMAL_UP,0,0,0,0
7,10,2,4,SPRING__UP,3,0,0,0
16,10,26,28,SPRING__UP,1,0,0,0
18,10,12,9,PLATFORM_B,0,0,0,0
19,10,2,4,SPRING__UP,2,0,0,0
20,10,22,4,SPRING__UP,3,0,0,0
22,10,4,28,SPRING__SMALL_UPLEFT,1,0,0,0
26,10,26,22,SPRING__UP,2,0,0,0
26,10,20,22,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
29,10,30,16,SPRING__UP,0,0,0,0
36,10,14,7,DASH_RING,4,0,0,0
36,10,24,30,SPRING__BIG_UPRIGHT,2,0,0,0
37,10,22,7,ARROW_PLATFORM__UP,0,-36,0,36
38,10,8,4,ARROW_PLATFORM__RIGHT,0,0,69,0
42,10,11,4,KEYBOARD_VERTICAL,1,-12,2,24
42,10,23,4,KEYBOARD_VERTICAL,-1,-12,2,24
42,10,18,28,SPRING__UP,0,0,0,0
57,10,24,9,SPRING__BIG_DOWNLEFT,1,0,0,0
62,10,8,30,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,12,4
62,10,6,23,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,16,4
62,10,24,28,BOOSTER,0,1,0,0
63,10,0,26,SPRING__LEFT,3,0,0,0
66,10,28,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
67,10,0,16,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
67,10,30,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
68,10,2,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
69,10,0,4,CEILING_SLOPE__A,0,0,6,16
72,10,5,16,DASH_RING,3,0,0,0
72,10,12,22,DASH_RING,3,0,0,0
75,10,24,10,SPRING__BIG_UPRIGHT,1,0,0,0
76,10,4,22,SPRING__BIG_UPLEFT,1,0,0,0
82,10,16,16,SPRING__SMALL_UPRIGHT,2,0,0,0
83,10,8,14,SPRING__LEFT,2,0,0,0
84,10,16,4,NOTE_BLOCK__2,0,0,0,0
84,10,12,2,NOTE_BLOCK__2,0,0,0,0
84,10,12,4,NOTE_BLOCK__2,0,0,0,0
84,10,16,2,NOTE_BLOCK__2,0,0,0,0
84,10,20,2,NOTE_BLOCK__2,0,0,0,0
84,10,20,4,NOTE_BLOCK__2,0,0,0,0
85,10,10,0,NOTE_BLOCK__2,0,0,0,0
85,10,14,0,NOTE_BLOCK__2,0,0,0,0
85,10,18,0,NOTE_BLOCK__2,0,0,0,0
85,10,10,2,NOTE_BLOCK__2,0,0,0,0
85,10,14,2,NOTE_BLOCK__2,0,0,0,0
85,10,18,2,NOTE_BLOCK__2,0,0,0,0
90,10,0,2,SPRING__LEFT,3,0,0,0
92,10,6,16,SPRING__UP,2,0,0,0
95,10,18,16,SPRING__UP,3,0,0,0
100,10,4,4,SPRING__BIG_DOWNRIGHT,0,0,0,0
106,10,7,28,TOGGLE__GOAL,0,0,0,0
106,10,7,4,TOGGLE__GOAL,0,0,0,0
18,11,24,8,BOOSTER,0,0,0,0
32,11,20,22,SPRING__BIG_UPRIGHT,0,0,0,0
33,11,14,20,SPIKES__NORMAL_UP,0,0,0,0
33,11,18,20,SPIKES__NORMAL_UP,0,0,0,0
35,11,14,20,SPRING__UP,1,0,0,0
41,11,31,8,KEYBOARD_VERTICAL,1,-12,2,24
42,11,11,8,KEYBOARD_VERTICAL,-1,-12,2,24
57,11,0,14,SPRING__BIG_DOWNRIGHT,1,0,0,0
62,11,8,2,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,12,4
69,11,2,8,SPRING__UP,3,0,0,0
73,11,10,8,SPIKES__NORMAL_UP,0,0,0,0
73,11,16,8,SPIKES__NORMAL_UP,0,0,0,0
75,11,24,26,SPRING__BIG_UPRIGHT,1,0,0,0
75,11,24,2,SPRING__BIG_UPRIGHT,1,0,0,0
76,11,4,14,SPRING__BIG_UPLEFT,1,0,0,0
79,11,28,22,SPRING__BIG_UPRIGHT,2,0,0,0
80,11,30,20,PLATFORM_B,0,0,0,0
84,11,7,8,BOOSTER,0,1,0,0
84,11,12,8,GRIND_RAIL__END_GROUND_LEFT,-12,-3,24,3
85,11,28,20,GRIND_RAIL__END_GROUND,-12,-3,24,3
86,11,8,18,SPRING__LEFT,2,0,0,0
106,11,7,20,TOGGLE__GOAL,0,0,0,0
31,12,28,10,SPRING__RIGHT,3,0,0,0
32,12,20,14,SPRING__BIG_UPRIGHT,0,0,0,0
33,12,12,2,SPRING__BIG_UPLEFT,0,0,0,0
37,12,24,6,PLATFORM_SQUARE,-2,0,4,0
41,12,31,0,KEYBOARD_VERTICAL,1,-12,2,24
42,12,10,27,LIGHT_GLOBE,0,0,0,0
42,12,11,0,KEYBOARD_VERTICAL,-1,-12,2,24
57,12,22,12,BOOSTER,0,0,0,0
59,12,20,12,BOOSTER,0,0,0,0
61,12,16,12,BOOSTER,0,0,0,0
69,12,6,3,ARROW_PLATFORM__UP,0,-21,0,21
69,12,24,0,ARROW_PLATFORM__RIGHT,0,0,81,0
76,12,2,15,LIGHT_GLOBE,0,0,0,0
81,12,4,12,SPIKES__NORMAL_UP,0,0,0,0
82,12,28,12,BOOSTER,0,0,0,0
100,12,28,6,SPRING__BIG_DOWNLEFT,0,0,0,0
106,12,7,12,TOGGLE__GOAL,0,0,0,0
67,13,18,4,SPRING__SMALL_UPRIGHT,2,0,0,0
72,13,22,16,PLATFORM_B,0,0,0,0
80,13,20,4,BOOSTER,5,0,0,0
101,13,2,4,SPRING__BIG_DOWNRIGHT,3,0,0,0
101,13,26,22,SPRING__SMALL_UPRIGHT,3,0,0,0
102,13,18,4,SPRING__BIG_DOWNRIGHT,3,0,0,0
104,13,8,16,DASH_RING,1,0,0,0
106,13,5,15,GOAL_LEVER,0,0,0,0
106,13,7,4,TOGGLE__GOAL,0,0,0,0
80,14,20,20,BOOSTER,5,0,0,0
100,14,4,6,SPRING__BIG_UPRIGHT,2,0,0,0
103,14,21,8,SPRING__SMALL_UPRIGHT,3,0,0,0
74,15,26,12,ARROW_PLATFORM__RIGHT,0,0,50,0
76,15,22,24,ARROW_PLATFORM__RIGHT,0,0,63,0
79,15,31,30,LIGHT_GLOBE,0,0,0,0
80,15,4,24,BOOSTER,0,0,0,0
