Adv2,INTERACTABLES,75,10,,,,,
31,3,4,24,GRIND_RAIL__START_AIR,-12,-2,24,2
32,3,4,12,TOGGLE__CHECKPOINT,0,0,0,0
41,3,15,21,SPECIAL_RING,0,0,0,0
63,3,15,24,TOGGLE__GOAL,0,0,0,0
63,3,15,0,TOGGLE__GOAL,0,0,0,0
16,4,28,2,BOUNCY_BAR,0,0,0,0
16,4,0,9,DECORATION,4,0,0,0
18,4,20,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,24
18,4,16,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,24
18,4,16,0,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
19,4,0,1,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
19,4,4,1,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
19,4,25,22,RAMP,0,0,0,0
20,4,13,7,ROTATING_HANDLE,0,0,0,0
24,4,10,25,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,16,2
25,4,2,28,BOUNCY_SPRING,0,0,0,0
25,4,22,4,BOUNCY_BAR,0,0,0,0
28,4,28,26,SPRING__RIGHT,1,0,0,0
29,4,28,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,24
29,4,24,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,24
29,4,24,0,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
29,4,8,5,ROTATING_HANDLE,0,0,0,0
30,4,8,1,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
30,4,12,1,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
32,4,4,22,CHECKPOINT,0,0,0,0
32,4,4,4,TOGGLE__CHECKPOINT,0,0,0,0
42,4,15,4,SPRING__SMALL_UPLEFT,0,0,0,0
42,4,27,3,DECORATION,4,0,0,0
43,4,9,0,ROTATING_HANDLE,0,0,0,0
45,4,24,27,CORKSCREW__START,-2,-11,4,12
48,4,12,1,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
48,4,8,1,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
48,4,15,1,CEILING_SLOPE__A,0,0,7,15
49,4,24,13,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
49,4,28,13,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
49,4,12,16,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,24
49,4,8,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,24
49,4,8,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
55,4,16,28,GAPPED_LOOP__END,-6,0,6,6
55,4,4,26,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,24,2
55,4,28,26,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,24,2
55,4,28,24,SPECIAL_RING,0,0,0,0
56,4,8,28,GAPPED_LOOP__START,0,0,6,6
63,4,15,16,TOGGLE__GOAL,0,0,0,0
20,5,15,1,DECORATION,4,0,0,0
23,5,20,24,SPRING__RIGHT,3,0,0,0
24,5,12,0,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,12,2
24,5,12,6,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,12,2
35,5,2,28,GRIND_RAIL__START_AIR,-18,-2,36,2
39,5,16,28,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
40,5,4,29,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
40,5,0,29,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
41,5,26,26,BOUNCY_BAR,0,0,0,0
43,5,28,2,BOUNCY_BAR,0,0,0,0
47,5,14,19,CORKSCREW__END,-2,-11,4,12
48,5,12,6,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,12,4
48,5,8,2,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,8
48,5,20,14,SPRING__UP,3,0,0,0
48,5,12,2,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,12,4
51,5,9,14,RAMP,1,0,0,0
54,5,28,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,20
54,5,28,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
55,5,0,8,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,20
55,5,8,6,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,2
56,5,8,6,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,8,2
63,5,15,8,TOGGLE__GOAL,0,0,0,0
34,6,4,0,GRIND_RAIL__END_AIR,-11,-2,22,2
37,6,24,12,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,20
37,6,20,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,20
37,6,20,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
37,6,28,4,GRIND_RAIL__END_ALTERNATE,-12,-2,24,2
37,6,4,30,GRIND_RAIL__END_ALTERNATE,-6,-3,12,3
38,6,4,9,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
38,6,8,9,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
38,6,26,0,ROTATING_HANDLE,0,0,0,0
39,6,20,0,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,24
39,6,16,0,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,24
41,6,26,10,BOUNCY_BAR,0,0,0,0
47,6,14,0,BOUNCY_BAR,0,0,0,0
48,6,6,17,SPECIAL_RING,0,0,0,0
49,6,12,24,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,24
49,6,8,24,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,24
49,6,8,20,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
49,6,24,21,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,4
49,6,28,21,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
49,6,28,16,BOOSTER,0,0,0,0
50,6,8,16,GRIND_RAIL__START_GROUND,-6,-2,12,2
51,6,12,4,GRIND_RAIL__END_GROUND,-6,-2,12,2
56,6,29,18,RAMP,1,0,0,0
63,6,15,24,TOGGLE__GOAL,0,0,0,0
63,6,15,0,TOGGLE__GOAL,0,0,0,0
35,7,0,4,INCLINE_RAMP,0,0,2,12
35,7,5,28,BOOSTER,0,0,0,0
35,7,20,28,GRIND_RAIL__START_GROUND,-12,-3,24,3
51,7,4,28,INCLINE_RAMP,0,0,2,12
52,7,2,3,ROTATING_HANDLE,0,0,0,0
54,7,21,16,RAMP,0,0,0,0
57,7,10,16,SPRING__UP,0,0,0,0
63,7,13,3,GOAL_LEVER,0,0,0,0
35,8,22,14,SPRING__UP,1,0,0,0
37,8,20,15,SPECIAL_RING,0,0,0,0
37,8,28,21,SPRING__LEFT,3,0,0,0
53,8,6,26,SPRING__UP,0,0,0,0
