Adv2,INTERACTABLES,28,11,,,,,
7,2,18,24,TRACK,10,0,10,16
7,2,26,24,TRACK,-10,9,10,17
7,2,18,30,TRACK,10,0,10,18
7,2,26,30,TRACK,-10,9,10,19
8,2,11,24,MARBLE_TRACK__EXIT,-11,33,0,0
8,2,9,25,MARBLE_TRACK__DIR,6,0,15,32
8,2,14,31,CAROUSEL,-14,-95,0,0
9,2,18,18,PLATFORM_SPIKED,1,0,5,2
9,2,4,24,SPIKES__NORMAL_UP,-36,-88,0,0
9,2,8,24,SPIKES__NORMAL_UP,-40,-88,0,0
9,2,28,24,SPIKES__NORMAL_UP,-60,-88,0,0
10,2,11,2,SPIKES__NORMAL_DOWN,-75,-66,0,0
10,2,15,2,SPIKES__NORMAL_DOWN,-79,-66,0,0
10,2,9,18,PLATFORM_SPIKED,1,0,4,2
10,2,0,24,SPIKES__NORMAL_UP,-64,-88,0,0
11,2,29,0,BUMPER_ROUND__LINEAR,0,-3,2,5
11,2,2,3,BUMPER_ROUND__LINEAR,0,-67,0,0
11,2,7,3,BUMPER_ROUND__LINEAR,-103,-67,0,0
11,2,20,4,PARTY_BALLOON,1,-68,0,0
11,2,9,21,FLIPPER,-105,-85,0,0
12,2,15,0,MARBLE_TRACK__EXIT,113,37,0,0
12,2,12,1,MARBLE_TRACK__DIR,6,0,15,36
12,2,12,19,SPRING__BIG_UPRIGHT,1,-83,0,0
14,2,21,5,PLATFORM_SQUARE,-8,0,9,2
14,2,9,20,FLIPPER,55,-84,0,0
14,2,25,22,BUMPER__HEXAGON,0,0,4,2
14,2,18,28,BUMPER_ROUND__LINEAR,46,-92,0,0
15,2,13,15,BUMPER_ROUND__LINEAR,19,-79,0,0
16,2,13,30,BUMPER_ROUND__LINEAR,0,0,2,4
18,2,9,6,TELEPORT_ORB,22,5,-112,-112
18,2,26,11,PLATFORM_SQUARE,0,0,7,2
18,2,23,17,PLATFORM_SQUARE,-7,0,8,2
19,2,28,23,WALL_POLE__LEFT,-124,-87,0,0
20,2,7,15,CONVEYOR_BELT,0,0,13,5
20,2,19,15,CONVEYOR_BELT,0,0,13,5
20,2,6,22,BUMPER_TRI__VERTICAL,0,-86,0,0
20,2,8,22,BUMPER_TRI__VERTICAL,120,-86,0,0
20,2,6,27,BUMPER_TRI__VERTICAL,0,-91,0,0
20,2,8,27,BUMPER_TRI__VERTICAL,120,-91,0,0
20,2,23,30,PLATFORM_SQUARE,0,0,8,2
21,2,26,0,TRACK,10,0,10,8
21,2,26,6,TRACK,10,0,10,10
21,2,26,8,TOGGLE__PLAYER_VISIBILITY,0,0,8,2
21,2,29,11,TRACK,0,6,10,127
21,2,11,30,BUMPER_ROUND__LINEAR,85,-94,0,0
22,2,2,0,TRACK,-10,9,10,9
22,2,2,6,TRACK,-8,12,10,11
3,3,24,0,BUMPER_TRI__BIG,-120,-96,0,0
3,3,31,1,FLIPPER,-127,-97,0,0
3,3,31,15,BUMPER_TRI__VERTICAL,-127,-111,0,0
3,3,31,21,BUMPER_TRI__VERTICAL,-127,-117,0,0
4,3,16,7,CONVEYOR_BELT,1,0,12,5
4,3,14,25,BUMPER__HEXAGON,0,0,9,2
5,3,12,14,PANEL_GATE__HORIZONTAL,1,-110,0,0
6,3,23,30,SPRING__RIGHT,1,-126,0,0
7,3,18,4,TRACK,10,0,10,20
7,3,26,4,TRACK,-10,9,10,21
7,3,18,10,TRACK,10,0,10,22
7,3,26,10,TRACK,-10,9,10,23
7,3,18,12,TOGGLE__PLAYER_VISIBILITY,0,0,9,2
7,3,18,16,TRACK,0,6,10,127
8,3,29,25,SEGA_SONIC_LETTER,6,0,0,0
8,3,20,28,SEGA_SONIC_LETTER,5,0,0,0
9,3,20,6,RED_FLAG,-52,-102,0,0
9,3,29,18,PLATFORM_SQUARE,0,-2,2,4
9,3,5,22,SEGA_SONIC_LETTER,7,0,0,0
10,3,31,12,SPIKES__HIDING_DOWN,-95,-108,0,0
10,3,14,24,CHECKPOINT,2,-120,0,0
10,3,29,25,FLIPPER,-93,-121,0,0
11,3,19,13,CONVEYOR_BELT,0,0,13,5
11,3,31,13,CONVEYOR_BELT,0,0,13,5
11,3,11,16,BUMPER_ROUND__LINEAR,-107,-112,0,0
12,3,22,16,PLATFORM_THIN,-6,0,7,2
13,3,0,21,BUMPER_ROUND__LINEAR,96,-117,0,0
14,3,21,19,FLIPPER,43,-115,0,0
15,3,3,30,CHECKPOINT,5,-126,0,0
15,3,13,30,RED_FLAG,19,0,0,0
17,3,26,14,PLATFORM_SPIKED,1,0,5,2
17,3,12,20,SPIKES__NORMAL_UP,-44,-116,0,0
17,3,16,20,SPIKES__NORMAL_UP,-48,-116,0,0
18,3,18,14,PLATFORM_SPIKED,-5,0,5,2
18,3,4,20,SPIKES__NORMAL_UP,-68,-116,0,0
18,3,8,20,SPIKES__NORMAL_UP,-72,-116,0,0
18,3,28,20,SPIKES__NORMAL_UP,-92,-116,0,0
19,3,31,8,BARREL_OF_DOOM_MINI,-127,-104,0,0
19,3,10,14,PLATFORM_SPIKED,1,0,5,2
19,3,0,20,SPIKES__NORMAL_UP,-96,-116,0,0
20,3,8,16,BUMPER_ROUND__LINEAR,120,-112,0,0
20,3,8,20,BUMPER_ROUND__LINEAR,120,-116,0,0
20,3,8,24,BUMPER_ROUND__LINEAR,120,-120,0,0
21,3,7,2,BUMPER_ROUND__LINEAR,89,-98,0,0
21,3,3,6,BUMPER_ROUND__LINEAR,93,-102,0,0
3,4,30,16,BUMPER_TRI__BIG,-126,112,0,0
4,4,9,19,FLIPPER,119,109,0,0
4,4,31,20,BUMPER_ROUND__LINEAR,97,108,0,0
5,4,14,2,TRACK,0,-24,20,0
5,4,12,3,PANEL_GATE__HORIZONTAL,1,125,0,0
5,4,29,5,BUMPER_TRI__HORIZONTAL,0,123,0,0
5,4,15,12,PARTY_BALLOON,0,116,0,0
5,4,20,14,PARTY_BALLOON,1,114,0,0
5,4,7,20,BUMPER_ROUND__LINEAR,89,108,0,0
5,4,24,21,BUMPER_ROUND__LINEAR,72,107,0,0
6,4,12,4,BUMPER_TRI__BIG,0,0,0,0
6,4,13,20,TRACK,14,0,10,0
6,4,31,20,TRACK,14,0,10,127
6,4,26,21,IA107,0,107,0,0
6,4,26,25,TRACK,0,31,20,127
6,4,0,29,WALL_POLE__RIGHT,64,99,0,0
7,4,7,19,PANEL_GATE__VERTICAL,0,109,0,0
7,4,28,29,SPRING__RIGHT,0,99,0,0
8,4,7,0,SEGA_SONIC_LETTER,0,0,0,0
9,4,12,0,WALL_POLE__RIGHT,-44,-128,0,0
10,4,29,2,BUMPER_TRI__VERTICAL,-93,126,0,0
10,4,29,8,BUMPER_TRI__VERTICAL,-93,120,0,0
11,4,21,3,BUMPER__HEXAGON,-10,0,11,2
11,4,9,23,FLIPPER,-105,105,0,0
11,4,29,27,BUMPER_TRI__HORIZONTAL,-125,101,0,0
12,4,13,7,PARTY_BALLOON,1,121,0,0
12,4,1,17,BUMPER_ROUND__LINEAR,127,111,0,0
12,4,12,17,BUMPER_ROUND__LINEAR,116,111,0,0
12,4,22,17,BUMPER_ROUND__LINEAR,106,111,0,0
12,4,3,27,BUMPER_TRI__HORIZONTAL,125,101,0,0
12,4,9,27,BUMPER_TRI__HORIZONTAL,119,101,0,0
12,4,15,27,BUMPER_TRI__HORIZONTAL,113,101,0,0
12,4,21,27,BUMPER_TRI__HORIZONTAL,107,101,0,0
13,4,28,16,BUMPER_TRI__BIG,0,0,0,0
15,4,0,4,MARBLE_TRACK__DIR,-66,33,60,33
16,4,10,1,BOWL,-10,127,0,0
18,4,10,30,PLATFORM_SQUARE,-3,0,4,2
19,4,15,11,CONVEYOR_BELT,0,0,13,5
19,4,16,31,WALL_POLE__LEFT,-112,97,0,0
20,4,8,11,CONVEYOR_BELT,1,0,13,5
20,4,30,15,BUMPER__HEXAGON,-5,0,6,2
21,4,12,23,CONVEYOR_BELT,1,0,13,5
21,4,24,23,CONVEYOR_BELT,1,0,13,5
22,4,0,16,BUMPER_ROUND__LINEAR,64,112,0,0
22,4,19,16,BUMPER_ROUND__LINEAR,45,112,0,0
22,4,4,17,CONVEYOR_BELT,1,0,13,5
22,4,15,23,CONVEYOR_BELT,0,0,13,5
22,4,27,23,CONVEYOR_BELT,0,0,13,5
22,4,10,31,PLATFORM_SQUARE,0,0,10,2
24,4,6,25,BOWL,-6,103,0,0
5,5,7,14,RED_FLAG,89,0,0,0
5,5,20,14,RED_FLAG,76,0,0,0
6,5,24,19,PANEL_GATE__HORIZONTAL,0,77,0,0
8,5,26,30,BUMPER_ROUND__LINEAR,-26,66,0,0
9,5,24,20,BUMPER_TRI__BIG,-56,76,0,0
9,5,24,20,BUMPER_TRI__BIG,0,0,0,0
10,5,18,30,MARBLE_TRACK__DIR,12,6,12,35
11,5,8,4,BUMPER_ROUND__LINEAR,-104,92,0,0
11,5,31,25,FLIPPER,0,71,0,0
12,5,0,21,CONVEYOR_BELT,1,0,13,5
12,5,12,21,CONVEYOR_BELT,1,0,13,5
13,5,1,0,MARBLE_TRACK__EXIT,95,40,1,0
13,5,2,1,MARBLE_TRACK__DIR,-6,0,15,39
13,5,9,12,BUMPER_TRI__VERTICAL,0,84,0,0
13,5,9,17,BUMPER_TRI__VERTICAL,0,79,0,0
13,5,28,20,WALL_BUMPER,3,0,12,4
13,5,28,28,WALL_BUMPER,1,0,12,4
14,5,20,15,WALL_POLE__LEFT,44,81,0,0
14,5,30,24,BUMPER_ROUND__LINEAR,-7,0,9,2
15,5,24,8,SPRING__LEFT,1,88,0,0
15,5,2,24,BUMPER_ROUND__LINEAR,-7,0,9,2
15,5,6,24,BUMPER_ROUND__LINEAR,-7,0,9,2
18,5,12,20,WALL_POLE__RIGHT,-76,76,0,0
19,5,26,15,SPRING__UP,0,81,0,0
20,5,17,4,PLATFORM_SQUARE,0,0,6,2
20,5,26,10,FLIPPER__VERTICAL,102,86,0,0
23,5,12,20,SPIKES__NORMAL_DOWN,20,76,0,0
23,5,16,20,SPIKES__NORMAL_DOWN,16,76,0,0
7,6,22,0,RED_FLAG,10,0,0,0
8,6,16,0,CHECKPOINT,1,64,0,0
9,6,7,10,BUMPER_ROUND__CIRCULAR,2,6,6,2
9,6,7,10,BUMPER_ROUND__LINEAR,-39,54,0,0
9,6,7,10,BUMPER_ROUND__CIRCULAR,0,6,6,2
9,6,7,10,BUMPER_ROUND__CIRCULAR,4,6,6,2
9,6,7,10,BUMPER_ROUND__CIRCULAR,6,6,6,2
9,6,8,26,FLIPPER__VERTICAL,-40,38,0,0
9,6,25,28,TRACK,14,0,10,0
10,6,28,4,MARBLE_TRACK__DIR,6,0,30,36
10,6,31,4,MARBLE_TRACK__EXIT,-95,37,0,0
10,6,19,27,PANEL_GATE__VERTICAL,0,37,0,0
10,6,11,28,TRACK,14,0,10,127
10,6,6,29,IA107,0,35,0,0
11,6,4,0,CHECKPOINT,4,64,0,0
11,6,17,0,BUMPER_ROUND__LINEAR,-113,64,0,0
11,6,6,9,BUMPER_ROUND__LINEAR,-102,55,0,0
11,6,24,28,SPIKES__NORMAL_UP,-120,36,0,0
11,6,28,28,SPIKES__NORMAL_UP,-124,36,0,0
12,6,6,22,PLATFORM_SPIKED,1,0,5,2
12,6,30,22,PLATFORM_SPIKED,1,0,5,2
12,6,16,28,SPIKES__NORMAL_UP,112,36,0,0
12,6,20,28,SPIKES__NORMAL_UP,108,36,0,0
13,6,16,4,SPRING__BIG_UPRIGHT,0,60,0,0
13,6,25,11,PLATFORM_THIN,0,-2,2,4
13,6,19,17,PARTY_BALLOON,0,47,0,0
13,6,10,30,SPRING__RIGHT,1,34,0,0
14,6,22,6,CHECKPOINT,6,58,0,0
14,6,10,30,TRACK,12,11,20,0
15,6,2,2,FLIPPER__VERTICAL,30,0,0,0
16,6,23,19,BUMPER_ROUND__LINEAR,-23,45,0,0
16,6,27,19,BUMPER_ROUND__LINEAR,-27,45,0,0
17,6,20,0,PLATFORM_SQUARE,0,0,8,2
17,6,7,1,CONVEYOR_BELT,0,0,13,5
17,6,20,1,CONVEYOR_BELT,1,0,13,5
17,6,4,10,PLATFORM_THIN,0,0,2,3
18,6,12,0,WALL_POLE__RIGHT,-76,64,0,0
18,6,30,11,CAROUSEL,-94,53,0,0
18,6,12,14,WALL_POLE__RIGHT,-76,50,0,0
18,6,10,25,PARTY_BALLOON,2,39,0,0
20,6,8,17,WALL_POLE__LEFT,120,47,0,0
20,6,22,18,PARTY_BALLOON,2,46,0,0
20,6,30,20,PARTY_BALLOON,1,44,0,0
21,6,5,18,PARTY_BALLOON,0,46,0,0
21,6,21,31,SPRING__UP,1,33,0,0
24,6,1,4,CHECKPOINT,7,60,0,0
10,7,6,1,TRACK,0,31,20,127
10,7,16,21,FLIPPER_SMALL_BLUE,80,34,0,0
10,7,4,27,PANEL_GATE__HORIZONTAL,0,5,0,0
11,7,23,20,MARBLE_TRACK__ENTRANCE,60,0,56,0
11,7,23,21,MARBLE_TRACK__DIR,-40,0,30,30
12,7,0,28,WALL_BUMPER,3,0,18,4
12,7,18,28,WALL_BUMPER,3,0,18,4
13,7,29,24,PARTY_BALLOON,2,8,0,0
13,7,16,26,WALL_POLE__LEFT,80,6,0,0
13,7,4,28,WALL_BUMPER,3,0,11,4
13,7,23,31,PARTY_BALLOON,0,1,0,0
14,7,19,7,TRACK,1,1,5,127
14,7,22,9,TELEPORT_ORB,16,3,80,-80
14,7,8,28,BUMPER_TRI__BIG,0,0,0,0
15,7,31,20,TELEPORT_ORB,16,3,80,-80
20,7,26,0,FLIPPER__VERTICAL,102,32,0,0
21,7,16,4,SPIKES__HIDING_UP,80,28,0,0
21,7,29,26,RED_FLAG,67,0,0,0
24,7,23,16,STAGE_GOAL,0,1,0,0
24,7,23,27,STAGE_GOAL,0,1,0,0
10,8,28,11,WALL_POLE__LEFT,-92,-11,0,0
10,8,16,26,RED_FLAG,-80,0,0,0
11,8,8,8,WALL_BUMPER,3,0,24,4
11,8,8,16,WALL_BUMPER,1,0,18,4
11,8,26,16,WALL_BUMPER,1,0,18,4
12,8,12,4,WALL_BUMPER,1,0,18,4
12,8,30,4,WALL_BUMPER,1,0,17,4
13,8,30,3,PARTY_BALLOON,2,-3,0,0
13,8,23,9,PARTY_BALLOON,1,-9,0,0
14,8,8,21,SPRING__LEFT,2,-21,0,0
15,8,6,3,WALL_POLE__RIGHT,26,-3,0,0
24,8,23,9,STAGE_GOAL,0,1,0,0
24,8,23,22,STAGE_GOAL,0,1,0,0
24,9,23,5,STAGE_GOAL,0,1,0,0
24,9,23,18,STAGE_GOAL,1,1,0,0
