Adv2,INTERACTABLES,96,24,,,,,
12,4,5,0,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,7,4
13,4,18,24,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,14
13,4,18,10,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,14
13,4,21,10,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,14
13,4,21,24,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,14
18,4,12,28,GRIND_RAIL__END_ALTERNATE,-5,-2,10,2
19,4,15,4,SPIKES__NORMAL_UP,0,0,0,0
19,4,10,8,CRANE,0,0,0,0
20,4,28,28,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,13
20,4,24,28,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,13
20,4,24,24,TOGGLE_PLAYER_LAYER__BACKGROUND,-1,0,9,4
20,4,29,10,FLOATING_SPRING,-2,-11,4,16
21,4,9,20,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,7
21,4,12,20,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,7
24,4,21,28,RAMP,0,0,0,0
26,4,28,20,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
27,4,0,20,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,7
12,5,30,8,BOOSTER,0,0,0,0
17,5,23,10,COMMON_THIN_PLATFORM,0,0,0,0
17,5,29,10,COMMON_THIN_PLATFORM,0,0,0,0
17,5,18,8,SPIKES__NORMAL_UP,0,0,0,0
19,5,8,27,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,5
19,5,28,24,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,6
19,5,24,24,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,7
22,5,24,20,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
22,5,21,20,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,12
22,5,21,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,7,4
23,5,5,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,7
23,5,8,12,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,7
25,5,20,26,BOOSTER,0,0,0,0
26,5,16,8,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,18
26,5,13,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,18
26,5,13,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,7,4
18,6,0,0,GRIND_RAIL__END_FORCED_JUMP,-12,-3,24,3
19,6,12,0,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,15
19,6,8,0,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,15
21,6,0,21,HOOK_RAIL__START,-6,0,12,3
24,6,2,0,RAMP,0,0,0,0
24,6,22,30,SPIKES__NORMAL_UP,0,0,0,0
25,6,6,10,FLOATING_SPRING,-7,0,11,3
25,6,17,28,SPECIAL_RING,0,0,0,0
26,6,25,6,WINDUP_STICK,-3,0,6,3
29,6,18,24,SPRING__UP,1,0,0,0
30,6,0,0,GRIND_RAIL__START_GROUND,-6,-2,12,2
14,7,20,4,WINDUP_STICK,-12,0,24,3
15,7,15,0,GRIND_RAIL__END_AIR_LEFT,-5,-2,10,2
16,7,7,6,COMMON_THIN_PLATFORM,0,0,0,0
16,7,1,6,COMMON_THIN_PLATFORM,0,0,0,0
18,7,20,28,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,14
18,7,16,28,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,13
18,7,16,24,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
19,7,4,20,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,6
19,7,0,20,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,5
21,7,2,16,SPIKES__NORMAL_DOWN,0,0,0,0
21,7,6,16,SPIKES__NORMAL_DOWN,0,0,0,0
22,7,10,7,HOOK_RAIL__END,0,0,6,6
24,7,12,20,CRANE,0,0,0,0
25,7,29,17,GRIND_RAIL__START_GROUND,-3,-3,6,3
25,7,1,10,WINDUP_STICK,-3,0,6,3
27,7,30,28,GRIND_RAIL__END_ALTERNATE,-6,-2,12,2
29,7,16,16,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
29,7,16,28,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,11
29,7,12,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,22
29,7,28,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,-1,4,7
30,7,2,4,SPIKES__NORMAL_UP,0,0,0,0
30,7,0,8,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,6
30,7,7,4,SPIKES__NORMAL_UP,0,0,0,0
31,7,22,4,GRIND_RAIL__END_AIR,-6,-2,12,2
16,8,4,19,SPRING__RIGHT,1,0,0,0
20,8,20,20,GRIND_RAIL__END_GROUND,-3,-2,6,2
21,8,10,20,SPRING__UP,0,0,0,0
21,8,6,2,WINDUP_STICK,-6,0,12,3
22,8,0,2,BOOSTER,0,0,0,0
23,8,20,7,SPRING__RIGHT,1,0,0,0
25,8,19,4,CEILING_SLOPE__A,0,0,7,9
25,8,12,0,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,5
25,8,16,0,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
25,8,28,8,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,5,14
25,8,28,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,7,4
25,8,1,4,FLOATING_SPRING,-2,-10,4,19
26,8,12,20,BOOSTER,0,0,0,0
26,8,1,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,13
20,9,2,12,GRIND_RAIL__START_GROUND,-6,-2,12,2
25,9,24,18,SPRING__UP,3,0,0,0
29,9,26,0,GRIND_RAIL__START_AIR,-18,-4,36,4
30,9,8,24,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,13
30,9,24,16,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,5
30,9,5,24,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,12
30,9,5,20,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,7,4
30,9,20,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
31,9,15,12,GRIND_RAIL__END_ALTERNATE,-6,-2,12,2
31,9,24,12,RAMP,1,0,0,0
34,9,22,24,GRIND_RAIL__START_AIR,-12,-4,24,4
36,10,25,4,GRIND_RAIL__END_ALTERNATE,-5,-2,10,2
36,10,31,4,SPIKES__NORMAL_UP,0,0,0,0
38,10,18,28,SPRING__UP,1,0,0,0
38,10,21,5,GRIND_RAIL__START_AIR,-23,-3,46,3
42,10,0,28,GRIND_RAIL__END_AIR,-12,-2,24,2
43,10,9,22,CHECKPOINT,0,0,0,0
43,10,9,4,TOGGLE__CHECKPOINT,0,0,3,18
49,10,13,28,RAMP,1,0,0,0
38,11,13,24,SPECIAL_RING,0,0,0,0
42,11,16,18,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,28
42,11,19,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,4
43,11,0,21,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,4
43,11,2,20,SPRING__DOWN,2,0,0,0
46,11,4,12,CRANE,0,0,0,0
47,11,30,8,SPIKES__NORMAL_UP,0,0,0,0
52,11,26,26,SPRING__UP,1,0,0,0
52,11,6,26,SPIKES__NORMAL_UP,0,0,0,0
53,11,8,27,BOOSTER,5,0,0,0
53,11,14,8,GRIND_RAIL__START_GROUND,-11,-2,22,2
38,12,26,30,GRIND_RAIL__START_GROUND,-8,-2,17,2
38,12,30,18,SPRING__UP,3,0,0,0
42,12,14,24,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,23
42,12,18,24,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,20
44,12,23,0,SPRING__SMALL_UPRIGHT,0,0,0,0
45,12,8,0,TURNAROUND_BAR,0,0,0,0
45,12,12,0,GRIND_RAIL__START_GROUND,-6,-2,12,2
45,12,14,24,SPIKES__NORMAL_UP,0,0,0,0
46,12,25,24,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,14
46,12,21,24,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,13
46,12,21,21,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,7,3
46,12,16,12,GRIND_RAIL__END_ALTERNATE,-6,-2,12,2
47,12,18,12,RAMP,1,0,0,0
47,12,8,16,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,6
47,12,4,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
48,12,3,26,COMMON_THIN_PLATFORM,0,0,0,0
48,12,9,26,COMMON_THIN_PLATFORM,0,0,0,0
50,12,9,1,GRIND_RAIL__START_GROUND,-5,-4,10,4
52,12,16,12,GRIND_RAIL__END_ALTERNATE,-12,-2,24,2
53,12,16,12,SPRING__UP,0,0,0,0
53,12,4,18,TOGGLE_PLAYER_LAYER__FOREGROUND,0,-1,4,18
53,12,21,16,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,6
53,12,16,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
53,12,0,18,TOGGLE_PLAYER_LAYER__BACKGROUND,0,-1,4,17
39,13,18,28,GRIND_RAIL__END_GROUND,-9,-2,18,2
39,13,28,28,BOOSTER,0,1,0,0
41,13,20,8,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,7
41,13,16,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
41,13,4,16,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,20
41,13,0,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,23
41,13,0,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
54,13,28,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,11
54,13,28,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
55,13,0,16,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,14
55,13,16,8,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,5
55,13,12,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
57,13,24,4,GRIND_RAIL__END_AIR,-12,-2,24,2
40,14,7,2,WINDUP_STICK,-3,0,6,3
47,14,1,2,WINDUP_STICK,-3,0,6,3
48,14,12,8,GRIND_RAIL__START_AIR,-12,-2,24,2
48,14,18,4,SPECIAL_RING,0,0,0,0
57,14,9,14,RAMP,1,0,0,0
59,14,20,6,SPRING__LEFT,0,0,0,0
49,15,30,12,SPRING__SMALL_UPRIGHT,1,0,0,0
50,15,31,0,GRIND_RAIL__END_GROUND_LEFT,-6,-2,12,2
51,15,30,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,10
51,15,30,9,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,6,3
52,15,1,12,TOGGLE_PLAYER_LAYER__FOREGROUND,0,-1,3,13
52,15,16,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,5
52,15,12,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,5
52,16,4,22,GRIND_RAIL__START_AIR,-12,-3,24,3
54,16,17,28,BOOSTER,0,0,0,0
54,16,12,28,GRIND_RAIL__END_ALTERNATE,-12,-2,24,2
50,17,8,10,SPIKES__NORMAL_RIGHT,0,0,0,0
53,17,30,11,SPECIAL_RING,0,0,0,0
54,17,10,14,SPRING__UP,0,0,0,0
55,17,4,7,SPRING__RIGHT,2,0,0,0
58,17,13,20,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,20
58,17,9,20,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,22
58,17,9,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,7,4
58,17,24,0,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
58,17,28,0,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,6
61,17,0,24,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,5
61,17,4,24,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,5
72,17,10,24,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,5
59,18,4,12,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,14
59,18,20,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,6
59,18,1,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,14
59,18,1,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,7,4
59,18,17,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,6
60,18,30,14,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,24
61,18,1,16,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,21
63,18,24,28,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,5
63,18,19,28,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,5
64,18,1,24,RAMP,1,0,0,0
66,18,6,30,GRIND_RAIL__START_AIR,-18,-2,36,2
69,18,3,28,SPECIAL_RING,0,0,0,0
72,18,19,9,PIPE__END,0,0,0,0
75,18,17,30,BOOSTER,0,0,0,0
76,18,10,28,SPRING__BIG_DOWNLEFT,2,0,0,0
63,19,8,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,14
63,19,5,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,11
63,19,5,0,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,7,4
65,19,13,16,RAMP,0,0,0,0
68,19,2,28,GRIND_RAIL__END_AIR,-10,-2,20,2
69,19,2,4,SPIKES__HIDING_UP,0,0,0,0
71,19,23,28,SPIKES__NORMAL_UP,0,0,0,0
71,19,11,21,DASH_RING,2,0,0,0
75,19,24,11,SPRING__BIG_DOWNRIGHT,2,0,0,0
76,19,10,25,SPRING__BIG_DOWNLEFT,2,0,0,0
68,20,19,8,BOOSTER,0,0,0,0
70,20,26,26,SPIKES__NORMAL_UP,0,0,0,0
70,20,22,26,SPIKES__NORMAL_UP,0,0,0,0
70,20,10,12,CEILING_SLOPE__B,-3,-1,10,9
71,20,24,20,BOOSTER,0,0,0,0
71,20,29,17,PIPE__START,3,0,0,0
74,20,28,20,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,13
74,20,24,20,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,13
74,20,24,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
75,20,24,6,SPRING__RIGHT,2,0,0,0
75,20,8,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,5
75,20,12,12,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,5
75,20,29,8,BOOSTER,0,0,0,0
76,20,2,8,RAMP,1,0,0,0
77,20,16,20,BOOSTER,0,0,0,0
78,20,12,20,GRIND_RAIL__START_GROUND,-6,-2,12,2
84,20,15,8,TOGGLE__GOAL,0,0,0,0
79,21,28,18,GRIND_RAIL__END_GROUND,-8,-2,16,2
80,21,20,18,GRIND_RAIL__START_GROUND,-12,-2,24,2
80,21,8,18,SPECIAL_RING,0,0,0,0
84,21,15,24,TOGGLE__GOAL,0,0,0,0
84,21,15,0,TOGGLE__GOAL,0,0,0,0
83,22,20,28,GRIND_RAIL__END_ALTERNATE,-12,-2,24,2
84,22,15,16,TOGGLE__GOAL,0,0,0,0
84,22,13,26,GOAL_LEVER,0,0,0,0
