Adv2,INTERACTABLES,128,20,,,,,
25,4,28,4,TOGGLE_GRAVITY__UP,0,0,4,12
26,4,23,4,LAUNCHER__UP_RIGHT,0,0,54,2
26,4,20,15,TOGGLE_GRAVITY__DOWN,0,0,24,3
26,4,8,16,TOGGLE_GRAVITY__DOWN,0,0,12,3
27,4,0,20,LAUNCHER__DOWN_RIGHT,0,0,46,2
27,4,12,15,TOGGLE_GRAVITY__DOWN,0,0,24,3
28,4,4,15,TOGGLE_GRAVITY__DOWN,0,0,24,3
28,4,28,15,TOGGLE_GRAVITY__DOWN,0,0,24,3
29,4,20,15,TOGGLE_GRAVITY__DOWN,0,0,24,3
30,4,12,15,TOGGLE_GRAVITY__DOWN,0,0,24,3
31,4,4,13,TOGGLE_GRAVITY__DOWN,0,0,24,3
31,4,28,10,TOGGLE_GRAVITY__DOWN,0,0,3,6
32,4,8,3,SPRING__RIGHT,2,0,0,0
32,4,20,28,BOOSTER,0,0,0,0
34,4,4,27,SPRING__LEFT,1,0,0,0
34,4,0,10,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,18
34,4,13,4,RAMP,1,0,0,0
35,4,26,16,POLE,-2,-12,3,24
36,4,7,4,TOGGLE_GRAVITY__DOWN,0,0,3,24
37,4,28,28,GRIND_RAIL__START_GROUND,-12,-3,24,3
20,5,3,2,TOGGLE_GRAVITY__DOWN,0,0,3,18
20,5,15,2,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,5,6
20,5,20,2,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,6
21,5,0,8,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,12
21,5,3,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
21,5,0,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,6,4
25,5,31,20,SPRING__SMALL_UPRIGHT,1,0,0,0
26,5,27,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,12
26,5,17,20,SPIKES__NORMAL_UP,0,0,0,0
28,5,0,8,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
28,5,4,18,SPRING__LEFT,2,0,0,0
30,5,20,20,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
30,5,16,20,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
30,5,16,14,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,6
31,5,14,2,SPIKES__NORMAL_UP,0,0,0,0
31,5,4,14,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,5,6
31,5,0,14,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
34,5,16,20,TOGGLE_GRAVITY__DOWN,0,0,24,3
35,5,8,20,TOGGLE_GRAVITY__DOWN,0,0,16,3
35,5,24,20,TOGGLE_GRAVITY__DOWN,0,0,14,3
24,6,21,26,PLATFORM_B,0,0,0,0
24,6,22,19,SPECIAL_RING,0,0,0,0
25,6,4,30,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
25,6,0,30,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,6
26,6,5,6,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,7
26,6,2,6,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,9
26,6,10,30,SPIKES__HIDING_UP,0,0,0,0
28,6,16,12,SPRING__BIG_UPRIGHT,1,0,0,0
29,6,26,31,POLE,-2,-13,3,30
30,6,17,0,BOOSTER,0,0,0,0
30,6,16,16,SPECIAL_RING,0,0,0,0
34,6,18,18,SPIKES__NORMAL_UP,0,0,0,0
34,6,22,18,SPIKES__NORMAL_UP,0,0,0,0
34,6,26,18,SPIKES__NORMAL_UP,0,0,0,0
43,6,16,24,GRIND_RAIL__END_AIR,-11,-3,22,3
44,6,17,12,BOOSTER,0,0,0,0
45,6,0,12,GRIND_RAIL__START_GROUND,-12,-3,24,3
47,6,30,24,SPRING__UP,0,0,0,0
48,6,0,6,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
54,6,30,30,SPRING__UP,2,0,0,0
55,6,4,12,GRIND_RAIL__START_AIR,-12,-3,24,3
64,6,28,30,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,5,6
64,6,24,30,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
65,6,28,24,TOGGLE_GRAVITY__UP,0,0,3,24
65,6,25,24,TOGGLE_GRAVITY__DOWN,0,0,3,24
67,6,23,12,BOOSTER,0,0,1,0
24,7,21,16,BOOSTER,0,0,0,0
25,7,16,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,12
25,7,19,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,3,12
25,7,16,0,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,6,4
26,7,6,16,SPRING__UP,1,0,0,0
29,7,8,2,SPRING__BIG_UPLEFT,1,0,0,0
31,7,16,16,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
32,7,2,16,RAMP,0,0,0,0
32,7,20,18,SPRING__BIG_UPLEFT,2,0,0,0
32,7,28,2,LAUNCHER__DOWN_RIGHT,0,0,15,2
33,7,24,24,SPRING__BIG_UPRIGHT,0,0,0,0
34,7,16,1,HOOK_RAIL__START,-6,0,12,3
36,7,18,31,HOOK_RAIL__END,0,0,6,6
42,7,0,16,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
42,7,22,16,SPRING__UP,0,0,0,0
47,7,29,28,TOGGLE_GRAVITY__DOWN,0,0,3,24
48,7,23,24,TOGGLE_GRAVITY__DOWN,0,0,13,4
48,7,0,28,TOGGLE_GRAVITY__DOWN,0,0,24,3
49,7,2,10,SPRING__DOWN,1,0,0,0
56,7,8,17,SPRING__BIG_UPLEFT,1,0,0,0
56,7,13,10,SPECIAL_RING,0,0,0,0
59,7,8,28,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
60,7,18,19,POLE,-2,-9,3,18
60,7,30,23,POLE,-2,-13,3,30
61,7,10,24,POLE,-2,-14,3,30
64,7,12,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
64,7,8,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
64,7,8,0,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
66,7,0,28,TOGGLE_GRAVITY__DOWN,0,0,12,3
66,7,0,24,TOGGLE_GRAVITY__UP,0,0,12,4
68,7,8,22,TOGGLE_GRAVITY__DOWN,0,0,4,9
68,7,4,20,TOGGLE_GRAVITY__UP,0,0,4,8
81,7,10,16,SPIKES__NORMAL_UP,0,0,0,0
81,7,12,28,SPEEDING_PLATFORM,0,0,0,0
28,8,4,8,SPRING__SMALL_UPRIGHT,1,0,0,0
29,8,11,2,BOOSTER,0,0,0,0
29,8,20,31,SPRING__RIGHT,2,0,0,0
29,8,20,2,GRIND_RAIL__START_GROUND,-12,-3,24,3
31,8,12,8,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
31,8,28,2,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,5,6
31,8,24,2,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
31,8,8,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
31,8,9,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,7,4
33,8,26,14,SPRING__UP,2,0,0,0
37,8,28,20,GRIND_RAIL__START_GROUND,-12,-3,24,3
41,8,20,26,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
41,8,30,26,SPIKES__NORMAL_UP,0,0,0,0
42,8,16,24,LAUNCHER__DOWN_RIGHT,-1,0,19,2
45,8,17,14,TOGGLE_GRAVITY__UP,0,0,4,6
45,8,13,14,TOGGLE_GRAVITY__DOWN,0,0,4,6
46,8,16,20,TOGGLE_GRAVITY__DOWN,0,0,24,3
47,8,8,20,TOGGLE_GRAVITY__DOWN,0,0,24,3
48,8,24,8,GRIND_RAIL__START_AIR,-20,-3,40,3
61,8,30,8,SPIKES__HIDING_UP,0,0,0,0
62,8,15,8,BOOSTER,0,0,0,0
64,8,4,26,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
64,8,16,28,SPRING__BIG_UPRIGHT,0,0,0,0
69,8,0,8,GRIND_RAIL__START_AIR,-8,-3,16,3
75,8,24,10,SPRING__RIGHT,2,0,0,0
79,8,3,22,DASH_RING,1,0,0,0
79,8,11,14,DASH_RING,0,0,0,0
85,8,18,20,SPIKES__NORMAL_DOWN,0,0,0,0
85,8,14,20,SPIKES__NORMAL_DOWN,0,0,0,0
33,9,24,15,BOOSTER,5,1,0,0
47,9,28,12,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
47,9,24,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
47,9,24,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
48,9,12,6,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,6
48,9,8,6,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
48,9,4,0,SPECIAL_RING,0,0,0,0
48,9,21,0,SPRING__UP,1,0,0,0
49,9,19,0,SPIKES__NORMAL_UP,0,0,0,0
49,9,15,0,SPIKES__NORMAL_UP,0,0,0,0
49,9,11,0,SPIKES__NORMAL_UP,0,0,0,0
49,9,7,0,SPIKES__NORMAL_UP,0,0,0,0
53,9,17,0,RAMP,1,0,0,0
54,9,12,3,SPRING__BIG_UPRIGHT,3,0,0,0
55,9,5,1,GRIND_RAIL__START_AIR,-12,-3,24,3
61,9,31,12,BOOSTER,0,0,0,0
62,9,8,12,GRIND_RAIL__START_GROUND,-12,-3,24,3
62,9,8,18,TOGGLE_GRAVITY__DOWN,0,0,3,18
62,9,5,18,TOGGLE_GRAVITY__UP,0,0,3,19
63,9,26,24,BOOSTER,0,0,0,0
65,9,8,12,GRIND_RAIL__START_GROUND,-15,-3,30,3
68,9,10,12,BOOSTER,0,0,0,0
68,9,1,24,ROTATING_HANDLE,0,0,0,0
75,9,24,31,SPRING__BIG_UPRIGHT,2,0,0,0
76,9,16,5,SPRING__BIG_UPLEFT,1,0,0,0
78,9,24,0,TOGGLE_GRAVITY__DOWN,0,0,6,3
35,10,21,4,BOOSTER,0,1,0,0
35,10,27,4,SPECIAL_RING,0,0,0,0
35,10,31,1,IA105,0,0,19,3
36,10,16,4,SPIKES__NORMAL_UP,0,0,0,0
36,10,12,4,SPIKES__NORMAL_UP,0,0,0,0
36,10,8,4,SPIKES__NORMAL_UP,0,0,0,0
36,10,4,4,SPIKES__NORMAL_UP,0,0,0,0
36,10,0,4,SPIKES__NORMAL_UP,0,0,0,0
52,10,28,10,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
53,10,5,8,LAUNCHER__DOWN_RIGHT,0,0,23,2
55,10,16,10,SPRING__BIG_UPLEFT,2,0,0,0
60,10,21,4,TOGGLE_GRAVITY__UP,0,0,3,17
60,10,21,20,TOGGLE_GRAVITY__UP,0,0,3,14
60,10,18,16,TOGGLE_GRAVITY__DOWN,0,0,3,18
60,10,18,4,TOGGLE_GRAVITY__DOWN,0,0,3,12
60,10,6,4,TOGGLE_GRAVITY__DOWN,0,0,3,12
61,10,26,22,SPRING__DOWN,0,0,0,0
62,10,2,3,POLE,-2,-11,3,24
62,10,20,4,GRIND_RAIL__START_GROUND,-13,-3,26,3
64,10,30,28,BOOSTER,0,0,0,0
67,10,16,16,GRIND_RAIL__END_AIR,-8,-3,16,3
68,10,14,9,POLE,-2,-17,3,36
69,10,12,26,LAUNCHER__DOWN_RIGHT,0,0,22,2
72,10,0,28,GRIND_RAIL__END_ALTERNATE,-11,-3,22,3
72,10,5,14,TOGGLE__CHECKPOINT,0,0,0,0
72,10,5,22,CHECKPOINT,0,0,0,0
73,10,24,26,LAUNCHER__DOWN_RIGHT,0,0,31,2
76,10,16,19,SPRING__BIG_UPLEFT,2,0,0,0
79,10,4,4,TOGGLE_GRAVITY__UP,0,0,12,3
79,10,16,4,TOGGLE_GRAVITY__UP,0,0,3,7
79,10,4,21,GRIND_RAIL__START_GROUND,-12,1,24,3
81,10,24,21,GRIND_RAIL__END_ALTERNATE,-3,1,6,2
84,10,19,4,RAMP,0,0,0,0
86,10,5,4,BOOSTER,0,0,0,0
95,10,2,28,SPIKES__NORMAL_LEFT,0,0,0,0
59,11,8,20,GRIND_RAIL__END_ALTERNATE,-13,-3,26,3
60,11,15,20,SPRING__UP,1,0,0,0
61,11,16,5,TOGGLE_GRAVITY__DOWN,0,0,24,3
61,11,16,2,TOGGLE_GRAVITY__UP,0,0,24,3
63,11,21,2,RAMP,0,0,0,0
63,11,14,2,SPIKES__HIDING_UP,0,0,0,0
65,11,29,12,TOGGLE_GRAVITY__DOWN,0,0,3,19
65,11,29,31,TOGGLE_GRAVITY__DOWN,0,0,3,13
66,11,31,2,RAMP,1,0,0,0
66,11,12,2,GRIND_RAIL__END_ALTERNATE,-10,-3,20,3
66,11,22,2,SPIKES__NORMAL_UP,0,0,0,0
66,11,18,2,SPIKES__HIDING_UP,0,0,0,0
68,11,24,20,BOOSTER,0,0,0,0
68,11,28,8,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
68,11,24,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
68,11,24,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
69,11,12,2,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,6
69,11,8,2,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
70,11,16,29,TOGGLE_GRAVITY__DOWN,0,0,24,3
71,11,20,6,LAUNCHER__DOWN_LEFT,-11,0,13,2
71,11,8,14,TOGGLE_GRAVITY__DOWN,0,0,3,18
76,11,4,19,GRIND_RAIL__END_ALTERNATE,-12,1,24,3
76,11,4,8,BOOSTER,0,0,0,0
76,11,11,20,BOOSTER,0,0,1,0
79,11,28,20,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
80,11,0,20,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
81,11,24,8,TOGGLE_GRAVITY__UP,0,0,24,3
81,11,24,10,SPIKES__NORMAL_RIGHT,0,0,0,0
82,11,16,8,TOGGLE_GRAVITY__UP,0,0,24,3
83,11,8,25,SPRING__BIG_DOWNLEFT,1,0,0,0
85,11,28,20,SPEEDING_PLATFORM,0,0,0,0
85,11,2,20,SPRING__UP,0,0,0,0
95,11,22,14,CEILING_SLOPE__A,0,0,7,10
95,11,20,14,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
95,11,16,14,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,6
95,11,2,8,SPIKES__NORMAL_LEFT,0,0,0,0
96,11,0,20,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
96,11,0,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,7,4
96,11,4,20,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
98,11,28,20,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
98,11,28,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
99,11,31,8,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,14
99,11,31,22,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,5,10
100,11,4,30,SPRING__LEFT,1,0,0,0
100,11,20,18,LAUNCHER__DOWN_RIGHT,0,0,38,2
66,12,6,11,POLE,-2,-23,3,48
66,12,12,18,TOGGLE_GRAVITY__DOWN,0,0,3,18
72,12,12,17,GRIND_RAIL__END_ALTERNATE,-12,1,24,3
72,12,5,22,TOGGLE__CHECKPOINT,0,0,0,0
72,12,5,10,TOGGLE__CHECKPOINT,0,0,0,0
73,12,16,17,GRIND_RAIL__START_GROUND,-12,1,24,3
79,12,12,0,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,7
79,12,16,0,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
79,12,28,0,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,7,4
79,12,28,12,SPIKES__NORMAL_RIGHT,0,0,0,0
81,12,17,24,SPIKES__NORMAL_UP,0,0,0,0
81,12,7,12,BOOSTER,0,1,1,0
81,12,26,6,SPIKES__HIDING_DOWN,0,0,0,0
83,12,10,24,TOGGLE_GRAVITY__DOWN,0,0,3,8
84,12,0,6,SPRING__BIG_UPRIGHT,1,0,0,0
92,12,22,6,CEILING_SLOPE__A,0,0,7,10
92,12,16,6,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,6
92,12,20,6,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,5,6
93,12,0,12,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
93,12,4,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
93,12,0,7,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,7,5
94,12,1,24,RAMP,1,0,0,0
95,12,27,24,SPRING__UP,2,0,0,0
103,12,2,30,SPRING__UP,2,0,0,0
103,12,30,0,SPIKES__HIDING_UP,0,0,0,0
103,12,26,6,SPIKES__HIDING_UP,0,0,0,0
103,12,22,6,SPIKES__HIDING_UP,0,0,0,0
104,12,8,12,SPEEDING_PLATFORM,0,0,0,0
66,13,20,4,BOOSTER,0,0,0,0
66,13,12,28,TOGGLE_GRAVITY__UP,0,0,3,12
66,13,12,16,TOGGLE_GRAVITY__UP,0,0,3,12
69,13,24,4,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,3,12
69,13,8,16,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,6
69,13,12,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
69,13,24,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,6,4
69,13,27,4,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
70,13,18,28,SPRING__SMALL_UPRIGHT,0,0,0,0
70,13,16,3,GRIND_RAIL__START_GROUND,-12,1,24,3
72,13,5,4,TOGGLE__CHECKPOINT,0,0,0,0
72,13,5,10,CHECKPOINT,0,0,0,0
78,13,26,16,SPIKES__NORMAL_UP,0,0,0,0
79,13,26,13,CANNON,1,0,0,0
79,13,28,7,TOGGLE_GRAVITY__DOWN,0,0,6,13
79,13,16,28,TOGGLE_GRAVITY__DOWN,0,0,4,6
81,13,15,31,CANNON,1,0,0,0
81,13,18,24,TOGGLE_GRAVITY__DOWN,0,0,6,16
82,13,26,26,LAUNCHER__DOWN_RIGHT,0,0,32,2
84,13,19,4,BOOSTER,0,0,0,0
86,13,20,22,GRIND_RAIL__END_ALTERNATE,-12,-3,24,3
86,13,30,22,SPRING__UP,0,0,0,0
89,13,4,28,RAMP,0,0,0,0
90,13,24,16,SPRING__UP,0,0,0,0
91,13,13,28,TOGGLE_GRAVITY__DOWN,0,0,3,24
92,13,27,16,SPRING__UP,2,0,0,0
93,13,0,25,TOGGLE_GRAVITY__DOWN,0,0,24,3
93,13,24,25,TOGGLE_GRAVITY__DOWN,0,0,24,3
94,13,16,25,TOGGLE_GRAVITY__DOWN,0,0,24,3
96,13,24,8,SPRING__RIGHT,1,0,0,0
96,13,24,0,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,6,10
97,13,24,8,LAUNCHER__DOWN_RIGHT,0,0,37,2
99,13,0,31,SPRING__BIG_UPRIGHT,1,0,0,0
102,13,8,16,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,12
102,13,24,10,TOGGLE_PLAYER_LAYER__FOREGROUND,0,0,4,6
102,13,20,10,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,6
102,13,4,16,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,4,12
102,13,4,12,TOGGLE_PLAYER_LAYER__BACKGROUND,0,0,8,4
73,14,28,20,TOGGLE_GRAVITY__DOWN,0,0,20,3
74,14,16,20,TOGGLE_GRAVITY__DOWN,0,0,24,3
76,14,16,11,SPRING__BIG_UPRIGHT,1,0,0,0
76,14,16,20,TOGGLE_GRAVITY__DOWN,0,0,24,3
