Adv2,INTERACTABLES,36,8,,,,,
27,3,12,3,TOGGLE_PLAYER_LAYER__FRONT,0,0,11,2
27,3,23,3,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,18
27,3,12,15,TOGGLE_PLAYER_LAYER__BACK,0,0,3,18
27,3,23,21,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,18
27,3,12,30,BOOSTER,-108,0,0,0
28,3,4,0,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,3
28,3,7,0,TOGGLE_PLAYER_LAYER__BACK,0,0,3,3
28,3,4,3,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,18
28,3,7,3,TOGGLE_PLAYER_LAYER__BACK,0,0,3,18
28,3,22,16,TRACK,16,0,11,3
28,3,4,21,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,18
28,3,7,21,TOGGLE_PLAYER_LAYER__BACK,0,0,3,18
29,3,2,16,TRACK,0,-33,22,4
34,3,21,24,STAGE_GOAL,0,0,0,0
6,4,4,29,SPRING__UP,0,99,0,0
6,4,28,29,SPRING__UP,0,99,0,0
7,4,21,16,SECURITY_GATE,1,0,14,6
8,4,8,2,PLATFORM_THIN,0,-3,2,5
8,4,30,17,SPRING__UP,0,111,0,0
12,4,26,10,SPIKES__NORMAL_UP,102,118,0,0
13,4,12,10,SPIKES__NORMAL_UP,84,118,0,0
14,4,26,17,SPRING__LEFT,1,111,0,0
15,4,10,10,SPIKES__HIDING_UP,22,118,0,0
18,4,2,4,CHECKPOINT,2,124,0,0
18,4,12,21,LAVA,0,0,12,4
19,4,14,6,CONVEYOR_BELT,0,0,14,5
19,4,4,21,LAVA,0,0,12,4
19,4,31,26,PLATFORM_THIN__FALLING,-127,102,0,0
20,4,8,16,SPRING__BIG_UPRIGHT,2,112,0,0
20,4,26,29,SPRING__SMALL_UPLEFT,0,99,0,0
21,4,24,4,TOGGLE_PLAYER_LAYER__BACK,0,0,3,16
21,4,27,4,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,16
23,4,26,5,SPRING__RIGHT,0,123,0,0
24,4,1,4,CHECKPOINT,4,124,0,0
25,4,21,8,TOGGLE__PLAYER_VISIBILITY,0,0,3,4
26,4,17,14,PIPE_ENTRANCE,0,10,1,0
26,4,17,20,TRACK,73,0,49,1
26,4,6,29,SPRING__UP,0,99,0,0
28,4,22,20,TRACK,0,-39,26,2
29,4,20,10,HOOK_RAIL,1,118,0,0
34,4,21,12,STAGE_GOAL,0,0,0,0
1,5,20,30,PLATFORM_THIN,0,0,3,2
3,5,17,25,SWING_ROPE,-17,0,35,2
5,5,30,15,SPRING__UP,0,81,0,0
5,5,15,16,BOUNCE_BLOCK,81,80,0,0
5,5,8,28,TOGGLE_PLAYER_LAYER__BACK,0,0,15,3
7,5,21,8,BOOSTER,0,88,0,0
8,5,6,11,PLATFORM_THIN,-4,0,6,2
8,5,23,22,PLATFORM_THIN,0,0,2,6
19,5,30,8,SPIKES__NORMAL_UP,-126,88,0,0
20,5,12,9,SPRING__UP,0,87,0,0
32,5,13,14,CHECKPOINT,5,82,0,0
34,5,21,0,STAGE_GOAL,0,0,0,0
34,5,21,20,STAGE_GOAL,1,0,0,0
0,6,30,13,STEAM_EXHAUST,-30,51,0,0
1,6,10,13,STEAM_EXHAUST,-42,51,0,0
1,6,22,31,SPRING__RIGHT,0,33,0,0
3,6,10,4,SPIKES__HIDING_UP,-106,60,0,0
3,6,14,4,SPIKES__HIDING_UP,-110,60,0,0
3,6,22,4,SPIKES__HIDING_UP,-118,60,0,0
3,6,26,4,SPIKES__HIDING_UP,-122,60,0,0
3,6,5,24,TRAMPOLINE,-101,40,0,0
4,6,28,6,TOGGLE_PLAYER_LAYER__BACK,0,0,3,16
4,6,31,6,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,16
4,6,4,19,SPRING__RIGHT,2,45,0,0
6,6,12,7,SPRING__RIGHT,2,57,0,0
8,6,11,4,PLATFORM_THIN,0,0,6,2
8,6,26,12,SPIKES__HIDING_UP,-26,52,0,0
